SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-27.77   	 55.24   	 15.06   	 264.50		 33.12   	   5.09		
-27.77   	 53.71   	 16.11   	 213.63		 33.14   	 -15.26		
-25.63   	 54.02   	 16.97   	 284.84		 33.08   	  55.95		
-21.36   	 56.76   	 18.11   	 310.27		 33.31   	 172.94		
-17.70   	 60.42   	 19.35   	 223.80		 34.00   	 289.93		
-15.26   	 62.87   	 20.24   	 142.42		 35.16   	 437.43		
-13.43   	 64.70   	 20.81   	 162.77		 36.91   	 574.77		
-11.60   	 66.22   	 21.46   	 203.46		 39.21   	 671.41		
 -9.16   	 69.58   	 22.28   	 178.03		 41.89   	 707.02		
 -5.49   	 75.07   	 22.99   	 127.16		 44.72   	 645.98		
 -1.53   	 82.70   	 23.50   	  96.64		 47.30   	 523.90		
  2.75   	 91.55   	 23.89   	 101.73		 49.40   	 345.88		
  6.41   	101.01   	 24.29   	 122.07		 50.78   	 162.77		
  9.77   	108.95   	 24.78   	  76.30		 51.43   	   5.09		
 11.60   	115.05   	 25.09   	  61.04		 51.45   	-101.73		
 12.51   	118.41   	 25.33   	 101.73		 51.05   	-157.68		
 11.90   	119.63   	 25.74   	  50.86		 50.42   	-167.85		
 11.29   	120.24   	 25.94   	   5.09		 49.75   	-111.90		
 11.90   	122.07   	 25.96   	  30.52		 49.30   	 -10.17		
 13.43   	126.65   	 26.08   	  61.04		 49.26   	  71.21		
 16.48   	133.06   	 26.33   	  81.38		 49.54   	 116.99		
 19.84   	140.08   	 26.65   	  55.95		 50.01   	 203.46		
 22.89   	146.79   	 26.88   	 -25.43		 50.82   	 223.80		
 25.94   	152.59   	 26.78   	  10.17		 51.72   	 208.54		
 28.99   	158.08   	 26.82   	  86.47		 52.55   	 188.20		
 32.04   	163.27   	 27.16   	  86.47		 53.31   	 142.42		
 35.10   	168.15   	 27.51   	  25.43		 53.88   	 127.16		
 37.84   	172.42   	 27.61   	 -20.35		 54.38   	 111.90		
 39.98   	176.09   	 27.53   	  50.86		 54.83   	  71.21		
 40.89   	178.83   	 27.73   	 127.16		 55.12   	  76.30		
 41.20   	179.75   	 28.24   	  66.12		 55.42   	  81.38		
 40.89   	178.83   	 28.50   	 -15.26		 55.75   	  66.12		
 41.20   	175.78   	 28.44   	  25.43		 56.01   	 111.90		
 43.33   	173.34   	 28.55   	  86.47		 56.46   	 122.07		
 47.91   	173.34   	 28.89   	  86.47		 56.95   	 116.99		
 54.32   	177.92   	 29.24   	  30.52		 57.42   	 122.07		
 60.73   	185.85   	 29.36   	 -25.43		 57.90   	 106.82		
 65.92   	194.70   	 29.26   	  35.61		 58.33   	  91.56		
 68.97   	201.11   	 29.40   	 101.73		 58.70   	 127.16		
 70.50   	204.77   	 29.81   	  25.43		 59.21   	 132.25		
 71.11   	206.30   	 29.91   	 -20.35		 59.74   	 106.82		
 72.33   	207.82   	 29.83   	  10.17		 60.16   	  61.04		
 74.16   	209.96   	 29.87   	  55.95		 60.41   	  35.61		
 76.90   	213.32   	 30.09   	  35.61		 60.55   	  15.26		
 80.26   	217.29   	 30.23(S)	 -20.35		 60.61   	 -20.35		
 83.92   	221.25   	 30.15   	 -15.26		 60.53   	 -20.35		
 87.89   	227.05   	 30.09   	  25.43		 60.45   	 -20.35		
 91.55   	235.60   	 30.19   	   5.09		 60.37   	 -35.61		
 93.99   	247.80   	 30.21   	 -15.26		 60.22   	  15.26		
 94.30   	261.54   	 30.15   	 -30.52		 60.28   	  45.78		
 91.55   	273.13   	 30.03   	 -20.35		 60.47   	  55.95		
 85.75   	278.63   	 29.95   	  -5.09		 60.69   	  25.43		
 77.51   	275.57   	 29.93   	 -30.52		 60.79   	  10.17		
 67.44   	263.98   	 29.81   	 -66.12		 60.83   	   5.09		
 55.85   	245.97   	 29.54   	 -40.69		 60.85(S)	 -35.61		
 43.64   	224.30   	 29.38   	 -15.26		 60.71   	 -50.86		
 31.74   	201.42   	 29.32   	 -45.78		 60.51   	 -71.21		
 20.75   	179.14   	 29.14   	 -96.64		 60.22   	 -86.47		
 10.99   	158.08   	 28.75   	 -76.30		 59.88   	 -86.47		
  2.14   	137.63   	 28.44   	 -45.78		 59.53   	 -86.47		
 -5.19   	119.02   	 28.26   	 -50.86		 59.19   	 -66.12		
-11.60   	102.54   	 28.06   	-101.73		 58.92   	 -55.95		
-16.17   	 88.50   	 27.65   	-132.25		 58.70   	 -86.47		
-19.53   	 77.21   	 27.12   	-127.16		 58.35   	-127.16		
-21.97   	 68.05   	 26.61   	-111.90		 57.84   	-167.85		
-23.80   	 59.81   	 26.16   	-142.42		 57.17   	-193.29		
-25.63   	 52.49   	 25.60   	-203.46		 56.40   	-274.67		
-27.16   	 46.69   	 24.78   	-239.06		 55.30   	-361.14		
-28.08   	 42.42   	 23.82   	-228.89		 53.86   	-412.00		
-28.38   	 39.67   	 22.91   	-233.98		 52.21   	-452.69		
-28.08   	 37.84   	 21.97   	-274.67		 50.40   	-412.00		
-27.47   	 36.01   	 20.87   	-295.01		 48.75   	-279.75		
-26.86   	 34.48   	 19.69   	-305.19		 47.63   	 -61.04		
-25.94   	 33.26   	 18.47   	-356.05		 47.39   	 167.85		
-25.33   	 32.35   	 17.05   	-386.57		 48.06   	 289.93		
-25.02   	 31.74   	 15.50   	-381.48		 49.22   	 371.31		
-24.72   	 31.13   	 13.98   	-330.62		 50.70   	 320.45		
-24.72   	 30.82   	 12.66   	-289.93		 51.98   	 152.59		
-24.41   	 30.52   	 11.50   	-295.01		 52.59   	   5.09		
-23.50   	 30.82   	 10.32   	-284.84		 52.61   	-172.94		
-22.58   	 32.04   	  9.18   	-208.54		 51.92   	-295.01		
-21.67   	 34.18   	  8.34   	-178.03		 50.74   	-361.14		
-21.06   	 36.62   	  7.63   	-218.72		 49.30   	-361.14		
-21.06   	 38.45   	  6.75   	-172.94		 47.85   	-295.01		
-21.06   	 39.67   	  6.06   	 -61.04		 46.67   	-198.37		
-20.75   	 39.98   	  5.82   	 -40.69		 45.88   	 -71.21		
-20.45   	 39.67   	  5.66   	 -50.86		 45.59   	  30.52		
-19.84   	 38.76   	  5.45   	 -30.52		 45.72   	 106.82		
-19.23   	 38.15   	  5.33   	 -20.35		 46.14   	 147.51		
-18.62   	 37.84   	  5.25   	   5.09		 46.73   	  96.64		
-17.40   	 37.84   	  5.27   	   0.00		 47.12   	  35.61		
-16.48   	 37.54   	  5.27   	 -66.12		 47.26   	 -25.43		
-16.17   	 36.93   	  5.01   	-106.82		 47.16   	 -91.56		
-16.17   	 36.62   	  4.58   	-101.73		 46.80   	-127.16		
-15.87   	 38.15   	  4.17   	-106.82		 46.29   	-142.42		
-14.34   	 41.50   	  3.74   	-111.90		 45.72   	-162.77		
-11.90   	 47.00   	  3.30   	 -71.21		 45.07   	-127.16		
 -8.54   	 53.10   	  3.01   	   5.09		 44.56   	 -96.64		
 -5.80   	 59.51   	  3.03   	  35.61		 44.17   	 -71.21		
 -3.36   	 66.53   	  3.17   	  15.26		 43.89   	 -30.52		
 -1.83   	 72.63   	  3.23   	 -25.43		 43.76   	 -20.35		
 -0.92   	 77.82   	  3.13   	 -50.86		 43.68   	 -30.52		
  0.31   	 81.79   	  2.93   	 -25.43		 43.56   	 -30.52		
  2.14   	 88.81   	  2.83   	 -30.52		 43.44   	 -40.69		
  5.80   	103.76   	  2.71   	 -61.04		 43.28   	 -40.69		
 12.21   	130.31   	  2.46   	 -30.52		 43.11   	 -55.95		
 20.45   	166.63   	  2.34(D)	  45.78		 42.89   	 -66.12		
 28.38   	205.08   	  2.52   	 106.82		 42.62   	 -81.38		
 32.65   	232.85   	  2.95   	 116.99		 42.30   	 -86.47		
 31.74   	237.12   	  3.42   	 101.73		 41.95   	 -71.21		
 25.33   	212.10   	  3.83   	  91.56		 41.67   	 -76.30		
 16.48   	162.35   	  4.19   	  96.64		 41.36   	 -45.78		
  8.24   	103.15   	  4.58   	  76.30		 41.18   	 -30.52		
  2.14   	 51.27   	  4.88   	  45.78		 41.06   	 -30.52		
 -2.14   	 16.48   	  5.07   	  -5.09		 40.94   	 -40.69		
 -5.49   	 -1.83   	  5.05   	  10.17		 40.77   	 -66.12		
 -7.93   	-11.29   	  5.09   	  35.61		 40.51   	 -71.21		
 -9.77   	-18.31   	  5.23   	   5.09		 40.22   	 -50.86		
-10.68   	-22.89   	  5.25   	   0.00		 40.02   	 -40.69		
-11.29   	-24.41   	  5.25   	  25.43		 39.86   	 -30.52		
-11.60   	-23.19   	  5.35   	  15.26		 39.74   	 -45.78		
-12.51   	-22.28   	  5.41   	   5.09		 39.55   	 -50.86		
-13.43   	-24.11   	  5.43   	 -10.17		 39.35   	 -50.86		
-14.04   	-28.08   	  5.39   	  40.69		 39.15   	 -50.86		
-14.34   	-32.35   	  5.55   	  86.47		 38.94   	 -45.78		
-14.65   	-34.79   	  5.90   	  10.17		 38.76   	 -61.04		
-14.65   	-35.40   	  5.94   	 -20.35		 38.51   	 -50.86		
-14.04   	-35.40   	  5.86   	  35.61		 38.31   	 -55.95		
-12.82   	-34.79   	  6.00   	  66.12		 38.09   	 -50.86		
-10.99   	-33.57   	  6.27   	  45.78		 37.88   	 -25.43		
 -8.85   	-31.13   	  6.45   	 -15.26		 37.78   	 -25.43		
 -7.02   	-27.47   	  6.39   	 -55.95		 37.68   	 -30.52		
 -7.32   	-21.06   	  6.16   	  25.43		 37.56   	 -35.61		
-13.43   	 -2.14   	  6.27   	 106.82		 37.42   	 -20.35		
-34.18   	 56.76   	  6.69   	  81.38		 37.33   	 -10.17		
-74.77   	195.92   	  7.02   	  30.52		 37.29   	 -40.69		
-119.63   	447.69   	  7.14   	  15.26		 37.13   	 -61.04		
-125.12   	765.99   	  7.20   	  66.12		 36.89   	 -71.21		
-40.28   	971.98   	  7.47   	  66.12		 36.60   	-101.73		
393.37   	260.01   	  7.73   	   0.00		 36.20   	 -35.61		
589.60   	-660.40   	  7.73   	  50.86		 36.05   	 -30.52		
645.45   	-1571.96   	  7.93   	   5.09		 35.93   	 -35.61		
537.11   	-2090.15(R)	  7.96   	 -40.69		 35.79   	 -40.69		
322.57   	-2036.74   	  7.79   	 -45.78		 35.63   	 -61.04		
 94.60   	-1535.64   	  7.61(E)	   5.09		 35.38   	 -71.21		
-74.46   	-899.05   	  7.63   	  35.61		 35.10   	 -30.52		
-164.49   	-417.48   	  7.77   	 -45.78		 34.97   	 -25.43		
-196.53   	-219.12   	  7.59   	 -71.21		 34.87   	 -15.26		
-207.21   	-253.60   	  7.30   	  15.26		 34.81   	 -25.43		
-223.08   	-375.98   	  7.37   	  81.38		 34.71   	 -45.78		
-253.30   	-457.15   	  7.69   	  35.61		 34.53   	  -5.09		
-289.61   	-449.52   	  7.83   	 -86.47		 34.51   	 -30.52		
-310.67   	-373.54   	  7.49   	 -55.95		 34.38   	 -55.95		
-295.41   	-273.44   	  7.26   	  40.69		 34.16   	 -15.26		
-235.90   	-182.19   	  7.43   	  30.52		 34.10   	 -30.52		
-146.48   	-105.59   	  7.55   	 -10.17		 33.98   	 -55.95		
-58.59   	-33.57   	  7.51   	  -5.09		 33.75   	 -66.12		
 -1.53   	 32.65   	  7.49   	  66.12		 33.49   	 -76.30		
 13.73   	 76.29   	  7.75   	  91.56		 33.18   	 -66.12		
  0.00   	 85.14   	  8.12   	  30.52		 32.92   	 -35.61		
-19.23   	 69.58   	  8.24   	  61.04		 32.78(D)	  15.26		
-26.25   	 52.49   	  8.48   	 249.24		 32.84   	  50.86		
-18.92   	 50.35   	  9.48   	 279.75		 33.04   	  66.12		
 -6.71   	 61.34   	 10.60   	 193.29		 33.31   	  35.61		
  0.31   	 75.07   	 11.37   	 264.50		 33.45   	  25.43		
  0.31   	 83.01   	 12.43   	 320.45		 33.55   	 -15.26		
 -3.36   	 85.45   	 13.71   	 406.92		 33.49   	 -30.52		
 -5.19   	 86.67   	 15.34   	 396.74		 33.37   	 -20.35		
 -4.58   	 90.03   	 16.93   	 218.72		 33.29   	  30.52		
 -2.44   	 95.83   	 17.80   	 122.07		 33.41   	  96.64		
 -0.31   	101.93   	 18.29   	 167.85		 33.79   	 178.03		
  1.22   	107.12   	 18.96   	 193.29		 34.51   	 350.97		
  2.14   	110.47   	 19.74   	 116.99		 35.91   	 528.99		
  3.05   	112.00   	 20.20   	  50.86		 38.03   	 645.98		
  3.66   	113.22   	 20.41   	  71.21		 40.61   	 661.24		
  3.36   	116.88   	 20.69   	 167.85		 43.26   	 661.24		
  2.75   	124.82   	 21.36   	 111.90		 45.90   	 610.37		
  3.05   	136.41   	 21.81   	  10.17		 48.34   	 391.66		
  4.88   	149.23   	 21.85   	  66.12		 49.91   	 193.29		
  8.24   	159.61   	 22.12   	  61.04		 50.68   	  25.43		
 11.60   	165.10   	 22.36   	  40.69		 50.78   	 -91.56		
 12.82   	165.41   	 22.52   	  30.52		 50.42   	-116.99		
 11.60   	164.18   	 22.64   	  30.52		 49.95   	-127.16		
  9.77   	165.10   	 22.77   	  96.64		 49.44   	-101.73		
  9.16   	169.07   	 23.15   	  61.04		 49.03   	 -50.86		
 10.38   	174.56   	 23.40   	 -10.17		 48.83   	  50.86		
 11.90   	179.75   	 23.36   	 -30.52		 49.03   	  86.47		
 13.12   	183.41   	 23.23   	  45.78		 49.38   	 132.25		
 14.34   	185.85   	 23.42   	 142.42		 49.91   	 228.89		
 15.87   	188.90   	 23.99   	  91.56		 50.82   	 218.72		
 18.62   	192.57   	 24.35   	 -35.61		 51.70   	 178.03		
 21.97   	196.84   	 24.21   	 -40.69		 52.41   	 152.59		
 25.33   	200.81   	 24.05   	 116.99		 53.02   	 111.90		
 28.69   	204.16   	 24.52   	 122.07		 53.47   	 111.90		
 32.35   	207.82   	 25.00   	 -15.26		 53.92   	 106.82		
 36.01   	211.79   	 24.94   	 -20.35		 54.34   	  61.04		
 39.98   	216.06   	 24.86   	  45.78		 54.59   	  61.04		
 43.33   	219.73   	 25.05   	 111.90		 54.83   	  66.12		
 46.39   	222.47   	 25.49   	  55.95		 55.10   	  96.64		
 48.83   	224.30   	 25.72   	 -35.61		 55.48   	 132.25		
 50.66   	224.91   	 25.57   	  10.17		 56.01   	  91.56		
 52.19   	225.22   	 25.62   	  91.56		 56.38   	 122.07		
 53.41   	225.52   	 25.98   	  61.04		 56.87   	 116.99		
 54.93   	226.44   	 26.23   	  15.26		 57.33   	  86.47		
 56.76   	227.36   	 26.29   	  -5.09		 57.68   	  76.30		
 59.20   	228.27   	 26.27   	  10.17		 57.99   	  50.86		
 61.65   	228.27   	 26.31   	  50.86		 58.19   	  55.95		
 64.39   	227.66   	 26.51   	 -10.17		 58.41   	  45.78		
 67.44   	227.36   	 26.47   	 -20.35		 58.60   	  55.95		
 71.72   	228.27   	 26.39   	  61.04		 58.82   	  55.95		
 77.51   	231.93   	 26.63   	  15.26		 59.04   	  20.35		
 83.31   	239.56   	 26.69(S)	 -50.86		 59.12   	  20.35		
 88.20   	250.85   	 26.49   	 -55.95		 59.21   	   5.09		
 89.42   	264.59   	 26.27   	 -25.43		 59.23   	   0.00		
 86.67   	277.40   	 26.16   	  40.69		 59.23   	  -5.09		
 80.26   	286.56   	 26.33   	  30.52		 59.21   	   5.09		
 71.41   	289.00   	 26.45   	 -86.47		 59.23   	  15.26		
 61.34   	283.81   	 26.10   	 -96.64		 59.29(S)	 -30.52		
 50.66   	271.30   	 25.72   	 -15.26		 59.17   	 -40.69		
 39.37   	253.30   	 25.66   	 -25.43		 59.00   	 -30.52		
 27.77   	232.24   	 25.55   	 -55.95		 58.88   	 -20.35		
 15.87   	209.96   	 25.33   	 -61.04		 58.80   	 -15.26		
  4.27   	187.07   	 25.09   	 -61.04		 58.74   	 -20.35		
 -7.02   	165.10   	 24.84   	 -30.52		 58.66   	 -50.86		
-16.78   	144.65   	 24.72   	 -71.21		 58.45   	 -61.04		
-25.33   	126.04   	 24.44   	 -96.64		 58.21   	 -66.12		
-32.35   	109.86   	 24.05   	 -71.21		 57.94   	-101.73		
-37.84   	 96.44   	 23.76   	 -40.69		 57.54   	-132.25		
-42.42   	 85.75   	 23.60   	 -96.64		 57.01   	-152.59		
-45.78   	 76.90   	 23.21   	-152.59		 56.40   	-203.46		
-48.52   	 69.27   	 22.60   	-167.85		 55.58   	-254.32		
-50.66   	 62.26   	 21.93   	-127.16		 54.57   	-295.01		
-52.80   	 56.15   	 21.42   	-142.42		 53.39   	-350.97		
-54.32   	 50.66   	 20.85   	-264.50		 51.98   	-422.18		
-55.54   	 46.69   	 19.80   	-300.10		 50.29   	-422.18		
-56.15   	 44.25   	 18.60   	-218.72		 48.61   	-356.05		
-56.46   	 42.72   	 17.72   	-178.03		 47.18   	-172.94		
-56.76   	 42.11   	 17.01   	-239.06		 46.49   	  45.78		
-57.07   	 41.50   	 16.05   	-330.62		 46.67   	 213.63		
-57.07   	 41.20   	 14.73   	-381.48		 47.53   	 305.19		
-55.85   	 41.50   	 13.20   	-315.36		 48.75   	 300.10		
-53.71   	 41.81   	 11.94   	-264.50		 49.95   	 279.75		
-50.96   	 42.11   	 10.89   	-295.01		 51.07   	 152.59		
-48.83   	 41.50   	  9.70   	-295.01		 51.68   	 -35.61		
-47.61   	 39.98   	  8.52   	-249.24		 51.54   	-203.46		
-48.22   	 38.45   	  7.53   	-167.85		 50.72   	-325.53		
-49.44   	 37.23   	  6.86   	-127.16		 49.42   	-350.97		
-50.96   	 36.62   	  6.35   	-162.77		 48.02   	-340.79		
-51.88   	 36.62   	  5.70   	-137.33		 46.65   	-279.75		
-51.88   	 36.62   	  5.15   	-127.16		 45.53   	-147.51		
-51.27   	 37.23   	  4.64   	-157.68		 44.94   	 -55.95		
-50.66   	 37.84   	  4.01   	-137.33		 44.72   	  55.95		
-50.05   	 38.45   	  3.46   	-111.90		 44.94   	 127.16		
-49.74   	 38.76   	  3.01   	 -76.30		 45.45   	 106.82		
-49.13   	 39.06   	  2.71   	-111.90		 45.88   	 101.73		
-47.91   	 39.67   	  2.26   	-213.63		 46.29   	  35.61		
-46.08   	 41.81   	  1.40   	-142.42		 46.43   	 -45.78		
-43.64   	 45.78   	  0.83(D)	  30.52		 46.25   	-101.73		
-41.20   	 51.57   	  0.96   	 132.25		 45.84   	-122.07		
-38.76   	 58.90   	  1.49   	 101.73		 45.35   	-122.07		
-36.01   	 66.83   	  1.89   	  30.52		 44.86   	-152.59		
-32.96   	 75.68   	  2.01   	  50.86		 44.25   	-137.33		
-30.52   	 84.84   	  2.22   	  71.21		 43.70   	 -96.64		
-28.69   	 93.69   	  2.50   	 -45.78		 43.32   	 -66.12		
-27.47   	100.71   	  2.32   	-172.94		 43.05   	 -20.35		
-26.86   	104.98   	  1.63   	-116.99		 42.97   	 -15.26		
-25.33   	107.73   	  1.16   	   0.00		 42.91   	   0.00		
-22.28   	114.14   	  1.16   	  45.78		 42.91   	  -5.09		
-16.17   	129.39   	  1.34   	  61.04		 42.89   	 -30.52		
 -7.02   	156.86   	  1.59   	  61.04		 42.77   	 -55.95		
  3.36   	193.48   	  1.83   	  71.21		 42.54   	 -76.30		
 12.21   	231.32   	  2.12   	  76.30		 42.24   	 -96.64		
 16.17   	257.26   	  2.42   	  40.69		 41.85   	 -81.38		
 14.65   	259.09   	  2.58   	  50.86		 41.53   	 -71.21		
  7.32   	231.93   	  2.79   	  81.38		 41.24   	 -55.95		
 -3.36   	180.97   	  3.11   	  71.21		 41.02   	 -30.52		
-15.26   	122.38   	  3.40   	  45.78		 40.90   	 -40.69		
-26.55   	 72.02   	  3.58   	  45.78		 40.73   	 -45.78		
-36.01   	 38.45   	  3.76   	  71.21		 40.55   	 -30.52		
-43.03   	 19.53   	  4.05   	  81.38		 40.43   	 -40.69		
-47.91   	  7.63   	  4.37   	  30.52		 40.26   	 -45.78		
-50.05   	 -0.61   	  4.50   	 -45.78		 40.08   	 -50.86		
-49.74   	 -5.19   	  4.31   	  -5.09		 39.88   	 -55.95		
-48.22   	 -4.58   	  4.29   	  71.21		 39.65   	 -76.30		
-46.39   	 -1.22   	  4.58   	  55.95		 39.35   	 -55.95		
-45.78   	  0.92   	  4.80   	 -15.26		 39.12   	 -40.69		
-46.69   	 -0.92   	  4.74   	 -45.78		 38.96   	 -45.78		
-48.52   	 -4.88   	  4.56   	  10.17		 38.78   	 -25.43		
-50.35   	 -7.93   	  4.60   	  55.95		 38.68   	 -45.78		
-51.27   	 -8.54   	  4.82   	  45.78		 38.49   	 -61.04		
-51.57   	 -7.93   	  5.01   	  76.30		 38.25   	 -55.95		
-51.57   	 -7.32   	  5.31   	 111.90		 38.03   	 -66.12		
-51.57   	 -7.32   	  5.76   	 116.99		 37.76   	 -45.78		
-52.19   	 -7.63   	  6.23   	 106.82		 37.58   	 -20.35		
-53.10   	 -7.63   	  6.65   	  40.69		 37.50   	 -15.26		
-54.32   	 -7.02   	  6.82   	  -5.09		 37.44   	 -30.52		
-56.15   	 -3.97   	  6.80   	  30.52		 37.31   	 -40.69		
-63.17   	 12.21   	  6.92   	  35.61		 37.15   	 -10.17		
-84.53   	 68.36   	  7.06   	 -15.26		 37.11   	 -35.61		
-126.04   	205.08   	  7.00   	  -5.09		 36.97   	 -45.78		
-173.65   	455.32   	  6.98   	  45.78		 36.79   	 -35.61		
-181.27   	775.15   	  7.16   	  66.12		 36.64   	 -55.95		
-93.08   	988.46   	  7.43   	 -30.52		 36.42   	-106.82		
374.15   	298.16   	  7.30   	  45.78		 35.99   	 -76.30		
594.48   	-622.86   	  7.49   	  50.86		 35.69   	 -61.04		
666.20   	-1552.12   	  7.69   	 -20.35		 35.44   	 -61.04		
557.86   	-2100.83(R)	  7.61   	 -20.35		 35.20   	 -45.78		
327.45   	-2077.94   	  7.53(E)	   5.09		 35.02   	 -15.26		
 77.51   	-1592.10   	  7.55   	  40.69		 34.95   	   0.00		
-110.47   	-948.49   	  7.71   	   5.09		 34.95   	  10.17		
-208.74   	-443.12   	  7.73   	 -91.56		 34.99   	 -15.26		
-240.48   	-218.20   	  7.37   	 -40.69		 34.93   	 -35.61		
-245.97   	-236.21   	  7.20   	  91.56		 34.79   	 -35.61		
-257.26   	-356.14   	  7.57   	  66.12		 34.65   	  -5.09		
-285.34   	-444.03   	  7.83   	 -45.78		 34.63   	 -30.52		
-322.27   	-445.25   	  7.65   	-101.73		 34.51   	 -61.04		
-346.68   	-377.20   	  7.24   	 -20.35		 34.26   	 -61.04		
-336.30   	-287.17   	  7.16   	  81.38		 34.02   	 -50.86		
-280.15   	-208.74   	  7.49   	  20.35		 33.81   	 -55.95		
-189.51   	-144.04   	  7.57   	 -40.69		 33.59   	 -40.69		
-93.99   	-76.60   	  7.41   	  10.17		 33.43   	 -50.86		
-25.94   	 -4.88   	  7.45   	  50.86		 33.22   	 -61.04		
 -1.83   	 49.13   	  7.65   	  40.69		 32.98   	 -20.35		
-12.82   	 65.61   	  7.81   	  61.04		 32.90   	   5.09		
-34.18   	 50.66   	  8.06   	 137.33		 32.92   	  15.26		
-44.56   	 28.69   	  8.61   	 239.06		 32.98   	  35.61		
-38.45   	 21.06   	  9.56   	 213.63		 33.12   	  30.52		
-24.11   	 29.91   	 10.42   	 193.29		 33.25   	   5.09		
