SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-24.41   	-45.47   	 55.93   	 -10.17		 10.56   	-157.68		
-25.02   	-47.00   	 55.89   	 -40.69		  9.93   	-142.42		
-26.25   	-49.13   	 55.73   	 -55.95		  9.36   	-132.25		
-28.08   	-50.96   	 55.50   	 -50.86		  8.83   	-122.07		
-28.99   	-52.19   	 55.30   	 -55.95		  8.34   	-111.90		
-29.30   	-52.49   	 55.08   	 -81.38		  7.89   	-101.73		
-28.99   	-52.19   	 54.75   	-101.73		  7.49   	 -86.47		
-28.38   	-51.57   	 54.34   	 -86.47		  7.14   	 -86.47		
-27.77   	-51.27   	 54.00   	 -50.86		  6.80   	 -71.21		
-27.16   	-50.66   	 53.79   	 -45.78		  6.51   	 -71.21		
-26.86   	-50.35   	 53.61   	 -55.95		  6.23   	 -55.95		
-26.25   	-50.35   	 53.39   	 -61.04		  6.00   	 -55.95		
-25.63   	-51.57   	 53.14   	 -50.86		  5.78   	 -50.86		
-25.63   	-53.10   	 52.94   	 -25.43		  5.57   	 -45.78		
-25.94   	-54.93   	 52.84   	 -10.17		  5.39   	 -40.69		
-26.55   	-56.46   	 52.80   	 -10.17		  5.23   	 -35.61		
-27.16   	-57.07   	 52.76   	 -30.52		  5.09   	 -30.52		
-27.47   	-56.46   	 52.63   	 -35.61		  4.96   	 -30.52		
-27.47   	-55.54   	 52.49   	 -25.43		  4.84   	 -25.43		
-26.86   	-54.02   	 52.39   	 -25.43		  4.74   	 -20.35		
-26.55   	-53.10   	 52.29   	 -20.35		  4.66   	 -20.35		
-26.25   	-52.49   	 52.21   	 -35.61		  4.58   	 -15.26		
-25.94   	-52.80   	 52.06   	 -50.86		  4.52   	 -10.17		
-25.02   	-53.71   	 51.86   	 -55.95		  4.48   	 -10.17		
-23.80   	-54.93   	 51.64   	 -55.95		  4.44   	 -10.17		
-22.58   	-56.15   	 51.41   	 -40.69		  4.39   	  -5.09		
-22.58   	-56.46   	 51.25   	 -45.78		  4.37   	   0.00		
-23.80   	-56.76   	 51.07   	 -61.04		  4.37   	   0.00		
-25.63   	-57.37   	 50.82   	 -71.21		  4.37   	   0.00		
-27.47   	-58.29   	 50.54   	 -55.95		  4.37   	   0.00		
-28.69   	-59.51   	 50.32   	 -35.61		  4.37   	   5.09		
-29.30   	-60.42   	 50.17   	 -35.61		  4.39   	   5.09		
-29.91   	-60.42   	 50.03   	 -50.86		  4.42   	   5.09		
-29.91   	-59.20   	 49.83   	 -50.86		  4.44   	   5.09		
-28.38   	-55.85   	 49.62   	 -35.61		  4.46   	  10.17		
-23.80   	-48.83   	 49.48   	 -15.26		  4.50   	  10.17		
-15.56   	-38.15   	 49.42   	 -20.35		  4.54   	  10.17		
 -4.88   	-23.50   	 49.34   	 -40.69		  4.58   	  10.17		
  5.19   	 -5.19   	 49.18   	 -50.86		  4.62   	  10.17		
 12.51   	 15.26   	 48.97   	 -30.52		  4.66   	  10.17		
 16.78   	 35.10   	 48.85   	 -15.26		  4.70   	  15.26		
 21.67   	 54.32   	 48.79   	 -25.43		  4.76   	  10.17		
 32.65   	 75.07   	 48.69   	 -40.69		  4.80   	  10.17		
 51.88   	 99.79   	 48.52   	 -45.78		  4.84   	  15.26		
 75.99   	129.39   	 48.34   	 -40.69		  4.90   	  10.17		
 96.44   	157.17   	 48.18   	 -40.69		  4.94   	  15.26		
103.76   	171.51   	 48.02   	 -40.69		  5.01   	  10.17		
 94.91   	161.13   	 47.85   	 -35.61		  5.05   	  15.26		
 74.46   	123.60   	 47.71   	 -20.35		  5.11   	  10.17		
 53.10   	 70.50   	 47.63   	 -45.78		  5.15   	  15.26		
 38.45   	 20.45   	 47.45   	 -61.04		  5.21   	  10.17		
 29.30   	-13.43   	 47.20   	 -50.86		  5.25   	  10.17		
 19.84   	-28.99   	 47.00   	 -20.35		  5.29   	   5.09		
  4.58   	-35.10   	 46.92   	 -10.17		  5.31   	  10.17		
-15.26   	-43.33   	 46.88   	 -30.52		  5.35   	  10.17		
-33.26   	-56.76   	 46.75   	 -40.69		  5.39   	  10.17		
-43.64   	-70.80   	 46.59   	 -30.52		  5.43   	  10.17		
-44.25   	-78.43   	 46.47   	 -20.35		  5.47   	   5.09		
-39.67   	-77.51   	 46.39   	 -30.52		  5.49   	   5.09		
-34.79   	-71.72   	 46.27   	 -40.69		  5.51   	   5.09		
-32.96   	-67.14   	 46.10   	 -30.52		  5.53   	  10.17		
-34.79   	-72.02   	 45.98   	 -25.43		  5.57   	   5.09		
-39.67   	-93.69   	 45.88   	 -40.69		  5.60   	   5.09		
-44.86   	-133.06   	 45.72   	 -50.86		  5.62   	   5.09		
-46.69   	-172.12   	 45.51   	 -45.78		  5.64   	   5.09		
-36.32   	-165.10   	 45.33   	 -35.61		  5.66   	   5.09		
  0.00   	-42.72   	 45.19   	 -40.69		  5.68   	   5.09		
 75.38   	253.30   	 45.03   	 -45.78		  5.70   	   5.09		
181.58   	720.52   	 44.84   	 -45.78		  5.72   	   5.09		
282.29   	1268.62   	 44.66   	 -40.69		  5.74   	   5.09		
323.18   	1708.98(R)	 44.50   	 -76.30		  5.76(E)	   5.09		
 97.66   	1477.36   	 44.19   	 -25.43		  5.78   	  10.17		
-114.75   	751.04   	 44.09   	 -15.26		  5.82   	  10.17		
-300.60   	-101.62   	 44.03   	 -15.26		  5.86   	   5.09		
-403.44   	-749.21   	 43.97   	 -25.43		  5.88   	  10.17		
-406.80   	-978.39   	 43.87   	 -30.52		  5.92   	  10.17		
-332.34   	-812.68   	 43.74   	 -20.35		  5.96   	   5.09		
-221.86   	-462.95   	 43.66   	   0.00		  5.98   	  10.17		
-116.58   	-166.32   	 43.66   	 -10.17		  6.02   	   5.09		
-44.56   	-41.20   	 43.62   	 -30.52		  6.04   	  10.17		
-15.56   	-61.34   	 43.50   	 -40.69		  6.08   	  15.26		
-21.36   	-127.56   	 43.34   	 -30.52		  6.14   	  15.26		
-40.59   	-161.44   	 43.21   	 -30.52		  6.21   	  15.26		
-51.88   	-148.62   	 43.09   	 -50.86		  6.27   	  25.43		
-48.52   	-117.49   	 42.89   	 -66.12		  6.37   	  25.43		
-35.71   	-96.13   	 42.62   	 -50.86		  6.47   	  25.43		
-24.41   	-93.69   	 42.42   	 -25.43		  6.57   	  35.61		
-20.45   	-102.84   	 42.32   	 -10.17		  6.71   	  35.61		
-21.97   	-112.30   	 42.28   	 -30.52		  6.86   	  40.69		
-24.72   	-115.36   	 42.16   	 -50.86		  7.02   	  50.86		
-25.94   	-112.00   	 41.95   	 -40.69		  7.22   	  50.86		
-25.63   	-107.12   	 41.79   	 -30.52		  7.43   	  66.12		
-25.33   	-104.98   	 41.67   	 -40.69		  7.69   	  81.38		
-25.94   	-105.90   	 41.51   	 -61.04		  8.02   	  81.38		
-27.47   	-107.12   	 41.26   	 -66.12		  8.34   	  91.56		
-29.30   	-107.73   	 41.00   	 -86.47		  8.71   	 122.07		
-30.82   	-107.42   	 40.65   	 -15.26		  9.20   	 132.25		
-30.52   	-108.03   	 40.59   	  10.17		  9.73   	 137.33		
-30.82   	-109.56   	 40.63   	  30.52		 10.27   	 147.51		
-32.35   	-111.39   	 40.75   	  61.04		 10.86   	 147.51		
-34.48   	-113.83   	 41.00   	 106.82		 11.45   	 157.68		
-36.62   	-115.05   	 41.42   	 193.29		 12.09   	 167.85		
-37.23   	-115.36   	 42.20   	 295.01		 12.76   	 172.94		
-36.62   	-114.14   	 43.38   	 417.09		 13.45   	 183.11		
-35.10   	-111.39   	 45.05   	 518.82		 14.18   	 188.20		
-32.65   	-107.12   	 47.12   	 600.20		 14.93   	 193.29		
-30.21   	-102.23   	 49.52   	 645.98		 15.71   	 198.37		
-27.47   	-97.05   	 52.11   	 630.72		 16.50   	 203.46		
-24.72   	-91.55   	 54.63   	 539.16		 17.31   	 208.54		
-22.28   	-86.67   	 56.79   	 381.48		 18.15   	 213.63		
-19.84   	-81.48   	 58.31   	 228.89		 19.00   	 218.72		
-17.70   	-76.90   	 59.23   	  66.12		 19.88   	 218.72		
-15.26   	-72.33   	 59.49   	 -61.04		 20.75   	 218.72		
-12.51   	-68.05   	 59.25   	-183.11		 21.63   	 223.80		
 -9.77   	-64.09   	 58.51   	-269.58		 22.52   	 218.72		
 -7.93   	-60.73   	 57.44   	-295.01		 23.40   	 218.72		
 -6.71   	-57.68   	 56.26   	-249.24		 24.27   	 218.72		
 -6.10   	-54.32   	 55.26   	-152.59		 25.15   	 213.63		
 -5.19   	-50.35   	 54.65   	 -55.95		 26.00   	 213.63		
 -3.97   	-45.47   	 54.43   	  35.61		 26.86   	 208.54		
 -2.75   	-40.59   	 54.57   	 147.51		 27.69   	 203.46		
 -1.83   	-36.01   	 55.16   	 239.06		 28.50   	 198.37		
 -1.22   	-31.43   	 56.11   	 315.36		 29.30   	 198.37		
  0.00   	-26.25   	 57.38   	 361.14		 30.09   	 188.20		
  2.14   	-20.14   	 58.82   	 381.48		 30.84   	 183.11		
  5.19   	-13.43   	 60.35   	 386.57		 31.58   	 183.11		
  8.24   	 -7.32   	 61.89   	 366.22		 32.31   	 172.94		
 10.68   	 -2.44   	 63.36   	 320.45		 33.00   	 172.94		
 13.12   	  1.83   	 64.64   	 244.15		 33.69   	 162.77		
 15.26   	  6.41   	 65.62   	 188.20		 34.34   	 152.59		
 17.70   	 12.21   	 66.37   	 132.25		 34.95   	 152.59		
 19.84   	 18.31   	 66.90   	  81.38		 35.56   	 142.42		
 21.67   	 24.72   	 67.22   	  30.52		 36.13   	 137.33		
 24.11   	 31.13   	 67.34   	 -10.17		 36.68   	 127.16		
 26.86   	 38.15   	 67.30   	 -20.35		 37.19   	 122.07		
 30.52   	 45.78   	 67.22   	  -5.09		 37.68   	 122.07		
 34.48   	 54.32   	 67.20   	 -10.17		 38.17   	 106.82		
 38.15   	 62.87   	 67.16   	  -5.09		 38.60   	 106.82		
 40.89   	 70.19   	 67.14   	  10.17		 39.02   	 101.73		
 43.33   	 76.60   	 67.18   	  30.52		 39.43   	  91.56		
 45.78   	 82.70   	 67.30   	  55.95		 39.80   	  86.47		
 48.83   	 88.81   	 67.53   	  71.21		 40.14   	  76.30		
 52.49   	 95.52   	 67.81   	  71.21		 40.45   	  76.30		
 56.76   	102.54   	 68.10   	  61.04		 40.75   	  66.12		
 60.73   	108.64   	 68.34   	  55.95		 41.02   	  66.12		
 63.48   	113.22   	 68.57   	  50.86		 41.28   	  55.95		
 65.92   	115.97   	 68.77   	  50.86		 41.51   	  50.86		
 68.05   	118.10   	 68.97   	  35.61		 41.71   	  40.69		
 70.50   	120.24   	 69.11   	  15.26		 41.87   	  35.61		
 72.94   	122.99   	 69.18   	  25.43		 42.01   	  35.61		
 73.85   	125.12   	 69.28   	  40.69		 42.16   	  25.43		
 72.33   	125.12   	 69.44   	  35.61		 42.26   	  15.26		
 67.75   	121.77   	 69.58   	   5.09		 42.32   	  10.17		
 59.81   	114.14   	 69.60   	   0.00		 42.36   	   5.09		
 50.05   	102.54   	 69.60   	  20.35		 42.38(S)	  -5.09		
 38.76   	 87.59   	 69.68   	  50.86		 42.36   	 -15.26		
 27.77   	 70.80   	 69.89   	  45.78		 42.30   	 -20.35		
 17.40   	 53.10   	 70.07   	   5.09		 42.22   	 -35.61		
  8.24   	 35.40   	 70.09   	 -20.35		 42.08   	 -50.86		
  0.00   	 18.31   	 70.01   	   5.09		 41.87   	 -61.04		
 -6.71   	  2.44   	 70.03   	  25.43		 41.63   	 -76.30		
-12.21   	-10.99   	 70.13(S)	 -10.17		 41.32   	 -91.56		
-16.78   	-21.97   	 70.09   	 -61.04		 40.96   	-106.82		
-20.75   	-29.91   	 69.85   	 -76.30		 40.53   	-127.16		
-23.80   	-35.10   	 69.54   	 -55.95		 40.02   	-142.42		
-25.94   	-38.45   	 69.32   	 -55.95		 39.45   	-162.77		
-26.86   	-40.28   	 69.09   	-111.90		 38.80   	-183.11		
-26.86   	-41.20   	 68.65   	-172.94		 38.07   	-193.29		
-26.86   	-41.81   	 67.95   	-193.29		 37.29   	-218.72		
-26.86   	-41.50   	 67.18   	-188.20		 36.42   	-223.80		
-27.16   	-40.89   	 66.43   	-193.29		 35.52   	-239.06		
-27.16   	-39.37   	 65.66   	-239.06		 34.57   	-254.32		
-26.86   	-37.84   	 64.70   	-279.75		 33.55   	-264.50		
-26.25   	-36.62   	 63.58   	-315.36		 32.49   	-279.75		
-25.94   	-36.01   	 62.32   	-315.36		 31.37   	-284.84		
-25.63   	-35.71   	 61.06   	-284.84		 30.23   	-295.01		
-25.33   	-35.10   	 59.92   	-244.15		 29.05   	-300.10		
-24.72   	-33.87   	 58.94   	-167.85		 27.85   	-300.10		
-22.89   	-31.74   	 58.27   	 -66.12		 26.65   	-310.27		
-20.75   	-29.30   	 58.01   	  25.43		 25.41   	-305.19		
-18.31   	-27.47   	 58.11   	  76.30		 24.19   	-305.19		
-16.48   	-26.55   	 58.41   	  86.47		 22.97   	-305.19		
-15.87   	-25.94   	 58.76   	  76.30		 21.75   	-305.19		
-15.26   	-25.94   	 59.06   	  61.04		 20.53   	-295.01		
-14.95   	-26.25   	 59.31   	  35.61		 19.35   	-289.93		
-14.34   	-27.16   	 59.45   	 -10.17		 18.19   	-279.75		
-13.73   	-28.38   	 59.41   	 -61.04		 17.07   	-279.75		
-13.43   	-29.91   	 59.17   	-106.82		 15.95   	-264.50		
-14.04   	-31.43   	 58.74   	-132.25		 14.89   	-259.41		
-14.65   	-32.96   	 58.21   	-132.25		 13.86   	-249.24		
-15.56   	-33.87   	 57.68   	-142.42		 12.86   	-239.06		
-15.56   	-34.48   	 57.11   	-147.51		 11.90   	-223.80		
-15.26   	-34.79   	 56.52   	-137.33		 11.01   	-218.72		
-14.95   	-35.40   	 55.97   	-122.07		 10.13   	-203.46		
-14.34   	-36.32   	 55.48   	 -91.56		  9.32   	-193.29		
-14.04   	-37.23   	 55.12   	 -66.12		  8.55   	-178.03		
-14.04   	-38.45   	 54.85   	 -45.78		  7.83   	-167.85		
-14.65   	-39.67   	 54.67   	 -20.35		  7.16   	-157.68		
-15.26   	-40.89   	 54.59   	  -5.09		  6.53   	-147.51		
-15.87   	-42.42   	 54.57   	   0.00		  5.94   	-137.33		
-16.48   	-43.64   	 54.57   	   0.00		  5.39   	-127.16		
-17.40   	-45.17   	 54.57   	   5.09		  4.88   	-116.99		
-18.62   	-47.30   	 54.59   	  10.17		  4.42   	-101.73		
-20.45   	-49.74   	 54.63   	  -5.09		  4.01   	 -96.64		
-22.28   	-52.80   	 54.61   	 -30.52		  3.62   	 -91.56		
-23.80   	-54.93   	 54.49   	 -55.95		  3.26   	 -76.30		
-24.41   	-56.15   	 54.26   	 -66.12		  2.95   	 -66.12		
-24.72   	-56.76   	 54.00   	 -55.95		  2.69   	 -61.04		
-25.02   	-56.46   	 53.77   	 -50.86		  2.44   	 -55.95		
-25.33   	-56.15   	 53.57   	 -71.21		  2.22   	 -40.69		
-25.63   	-55.85   	 53.29   	 -86.47		  2.05   	 -40.69		
-25.94   	-55.24   	 52.94   	 -81.38		  1.89   	 -30.52		
-25.63   	-54.63   	 52.61   	 -66.12		  1.77   	 -25.43		
-24.72   	-54.02   	 52.35   	 -50.86		  1.67   	 -20.35		
-23.50   	-52.80   	 52.15   	 -35.61		  1.59   	 -15.26		
-21.97   	-51.88   	 52.00   	 -50.86		  1.53   	 -15.26		
-20.75   	-50.66   	 51.80   	 -50.86		  1.46   	  -5.09		
-19.84   	-49.74   	 51.60   	 -35.61		  1.44   	  -5.09		
-18.62   	-49.44   	 51.45   	 -25.43		  1.42   	  -5.09		
-17.40   	-49.44   	 51.35   	 -25.43		  1.40   	  -5.09		
-17.09   	-49.74   	 51.25   	 -20.35		  1.38(D)	   5.09		
-17.70   	-50.66   	 51.17   	 -25.43		  1.40   	   0.00		
-19.53   	-51.27   	 51.07   	 -40.69		  1.40   	   5.09		
-21.67   	-51.57   	 50.91   	 -45.78		  1.42   	   0.00		
-22.89   	-51.27   	 50.72   	 -30.52		  1.42   	   5.09		
-22.89   	-50.66   	 50.60   	 -30.52		  1.44   	   5.09		
-22.58   	-50.05   	 50.48   	 -45.78		  1.46   	   5.09		
-21.67   	-49.44   	 50.29   	 -55.95		  1.49   	   5.09		
-20.75   	-48.83   	 50.07   	 -55.95		  1.51   	   5.09		
-19.53   	-47.61   	 49.85   	 -45.78		  1.53   	  10.17		
-18.01   	-45.78   	 49.66   	 -40.69		  1.57   	   5.09		
-16.48   	-44.56   	 49.50   	 -55.95		  1.59   	   5.09		
-16.17   	-44.25   	 49.28   	 -66.12		  1.61   	  10.17		
-17.09   	-45.17   	 49.01   	 -55.95		  1.65   	   5.09		
-18.01   	-46.39   	 48.79   	 -35.61		  1.67   	  10.17		
-18.62   	-46.39   	 48.65   	 -30.52		  1.71   	   5.09		
-17.40   	-42.42   	 48.52   	 -45.78		  1.73   	  10.17		
-12.51   	-32.35   	 48.34   	 -45.78		  1.77   	  10.17		
 -3.97   	-14.04   	 48.16   	 -40.69		  1.81   	   5.09		
  7.63   	 11.90   	 48.00   	 -25.43		  1.83   	  10.17		
 19.84   	 42.42   	 47.89   	 -25.43		  1.87   	  10.17		
 30.52   	 72.33   	 47.79   	 -35.61		  1.91   	  10.17		
 39.37   	 97.05   	 47.65   	 -40.69		  1.95   	   5.09		
 49.13   	115.36   	 47.49   	 -40.69		  1.97   	  10.17		
 64.09   	130.00   	 47.32   	 -30.52		  2.01   	  10.17		
 84.53   	146.79   	 47.20   	 -30.52		  2.05   	  10.17		
105.29   	167.85   	 47.08   	 -45.78		  2.10   	   5.09		
118.41   	188.60   	 46.90   	 -45.78		  2.12   	  10.17		
118.71   	200.20   	 46.71   	 -45.78		  2.16   	   5.09		
107.42   	193.18   	 46.53   	 -35.61		  2.18   	  10.17		
 90.64   	164.49   	 46.39   	 -35.61		  2.22   	  10.17		
 75.68   	119.02   	 46.25   	 -40.69		  2.26   	   5.09		
 63.78   	 67.75   	 46.08   	 -45.78		  2.28   	  10.17		
 51.88   	 21.06   	 45.90   	 -40.69		  2.32   	   5.09		
 34.79   	-14.04   	 45.74   	 -20.35		  2.34   	   5.09		
 12.51   	-36.62   	 45.66   	 -20.35		  2.36   	   5.09		
-11.60   	-50.96   	 45.57   	 -40.69		  2.38   	   5.09		
-31.43   	-61.95   	 45.41   	 -45.78		  2.40   	   5.09		
-42.42   	-71.41   	 45.23   	 -30.52		  2.42   	   0.00		
-44.25   	-78.43   	 45.11   	 -20.35		  2.42   	   5.09		
-41.20   	-82.09   	 45.03   	 -25.43		  2.44   	   5.09		
-37.84   	-82.40   	 44.92   	 -40.69		  2.46   	   0.00		
-36.93   	-81.18   	 44.76   	 -45.78		  2.46   	   5.09		
-38.45   	-80.57   	 44.58   	 -30.52		  2.48   	   0.00		
-40.89   	-82.70   	 44.46   	 -15.26		  2.48   	   0.00		
-43.95   	-92.47   	 44.39   	 -25.43		  2.48(E)	   5.09		
-49.44   	-116.27   	 44.29   	 -45.78		  2.50   	   0.00		
-57.98   	-152.28   	 44.11   	 -40.69		  2.50   	   5.09		
-64.70   	-177.92   	 43.95   	 -25.43		  2.52   	   5.09		
-54.63   	-144.96   	 43.85   	 -25.43		  2.54   	  10.17		
 -3.97   	 11.29   	 43.74   	 -35.61		  2.58   	  10.17		
 99.79   	332.03   	 43.60   	 -45.78		  2.62   	  10.17		
237.43   	791.63   	 43.42   	 -40.69		  2.67   	  10.17		
354.00   	1268.92   	 43.26   	 -20.35		  2.71   	  20.35		
381.16   	1565.25(R)	 43.17   	 -61.04		  2.79   	  20.35		
 66.53   	1041.57   	 42.93   	 -40.69		  2.87   	  20.35		
-179.44   	321.96   	 42.77   	 -25.43		  2.95   	  25.43		
-374.76   	-381.47   	 42.67   	 -15.26		  3.05   	  25.43		
-467.22   	-811.46   	 42.60   	 -10.17		  3.15   	  25.43		
-454.41   	-875.85   	 42.56   	 -30.52		  3.26   	  25.43		
-368.04   	-670.78   	 42.44   	 -40.69		  3.36   	  30.52		
-250.24   	-386.66   	 42.28   	 -30.52		  3.48   	  30.52		
-139.16   	-180.36   	 42.16   	 -15.26		  3.60   	  25.43		
-60.42   	-100.40   	 42.10   	 -20.35		  3.70   	  35.61		
-23.80   	-105.90   	 42.01   	 -30.52		  3.85   	  35.61		
-23.80   	-132.14   	 41.89   	 -35.61		  3.99   	  40.69		
-41.20   	-140.08   	 41.75   	 -35.61		  4.15   	  40.69		
-54.32   	-128.48   	 41.61   	 -20.35		  4.31   	  45.78		
-54.63   	-111.08   	 41.53   	 -25.43		  4.50   	  50.86		
-45.17   	-100.40   	 41.42   	 -40.69		  4.70   	  55.95		
-36.01   	-99.18   	 41.26   	 -40.69		  4.92   	  55.95		
-32.04   	-102.54   	 41.10   	 -25.43		  5.15   	  61.04		
-32.35   	-103.45   	 41.00   	 -10.17		  5.39   	  66.12		
-33.26   	-99.79   	 40.96   	 -15.26		  5.66   	  76.30		
-33.26   	-93.69   	 40.90   	 -25.43		  5.96   	  86.47		
-32.35   	-89.11   	 40.79   	 -40.69		  6.31   	 106.82		
-32.35   	-88.50   	 40.63   	 -30.52		  6.73   	 111.90		
-33.26   	-90.33   	 40.51   	 -25.43		  7.18   	 122.07		
-34.79   	-91.55   	 40.41   	 -50.86		  7.67   	 132.25		
-36.32   	-91.25   	 40.20   	-147.51		  8.20   	 178.03		
