SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 62.26   	 26.25   	 42.34   	   5.09		 18.19   	  86.47		
 65.92   	 34.18   	 42.36   	  -5.09		 18.54   	  45.78		
 69.58   	 43.33   	 42.34   	  -5.09		 18.72   	  30.52		
 74.77   	 53.71   	 42.32   	 -20.35		 18.84   	  30.52		
 81.18   	 65.00   	 42.24   	 -30.52		 18.96   	  50.86		
 87.59   	 75.99   	 42.12   	 -10.17		 19.17   	  71.21		
 93.08   	 86.98   	 42.08   	 -15.26		 19.45   	  91.56		
 96.44   	 97.66   	 42.01   	  -5.09		 19.82   	  86.47		
 98.57   	108.34   	 41.99   	  40.69		 20.16   	  76.30		
100.71   	119.02   	 42.16   	 106.82		 20.47   	  55.95		
104.06   	128.78   	 42.58   	 188.20		 20.69   	  45.78		
108.95   	137.94   	 43.34   	 259.41		 20.87   	  30.52		
113.83   	146.79   	 44.37   	 335.71		 21.00   	  20.35		
118.10   	155.64   	 45.72   	 412.00		 21.08   	  20.35		
120.54   	164.49   	 47.37   	 432.35		 21.16   	  20.35		
122.07   	173.03   	 49.09   	 417.09		 21.24   	  20.35		
123.60   	180.97   	 50.76   	 401.83		 21.32   	  15.26		
125.12   	188.90   	 52.37   	 361.14		 21.38   	  15.26		
127.26   	197.75   	 53.81   	 320.45		 21.44   	  10.17		
130.00   	207.52   	 55.10   	 300.10		 21.49   	   5.09		
132.14   	217.59   	 56.30   	 279.75		 21.51   	   0.00		
133.97   	226.44   	 57.42   	 279.75		 21.51   	   5.09		
135.19   	233.76   	 58.53   	 269.58		 21.53   	   5.09		
137.02   	240.78   	 59.61   	 259.41		 21.55(S)	   0.00		
139.77   	248.72   	 60.65   	 269.58		 21.55   	 -10.17		
142.82   	257.26   	 61.73   	 264.50		 21.51   	 -10.17		
145.87   	266.72   	 62.79   	 233.98		 21.46   	 -15.26		
148.01   	275.27   	 63.72   	 244.15		 21.40   	 -10.17		
148.93   	282.29   	 64.70   	 239.06		 21.36   	 -15.26		
150.15   	288.70   	 65.66   	 188.20		 21.30   	 -20.35		
151.98   	295.10   	 66.41   	 172.94		 21.22   	 -30.52		
154.11   	301.21   	 67.10   	 188.20		 21.10   	 -30.52		
155.03   	305.18   	 67.85   	 152.59		 20.98   	 -30.52		
152.59   	303.96   	 68.46   	 132.25		 20.85   	 -15.26		
145.87   	295.41   	 68.99   	 132.25		 20.79   	 -10.17		
134.58   	278.93   	 69.52   	 106.82		 20.75   	  -5.09		
119.32   	256.65   	 69.95   	  55.95		 20.73   	   0.00		
101.93   	231.02   	 70.17   	  50.86		 20.73   	 -15.26		
 82.70   	203.25   	 70.38   	  25.43		 20.67   	 -30.52		
 62.56   	173.95   	 70.48(S)	 -15.26		 20.55   	 -40.69		
 41.81   	141.91   	 70.42   	 -25.43		 20.39   	 -40.69		
 21.67   	106.20   	 70.32   	 -15.26		 20.22   	 -45.78		
  3.05   	 68.97   	 70.25   	 -25.43		 20.04   	 -40.69		
-11.90   	 32.96   	 70.15   	 -50.86		 19.88   	 -25.43		
-22.28   	  2.44   	 69.95   	 -35.61		 19.78   	 -25.43		
-28.99   	-21.97   	 69.81   	 -10.17		 19.67   	 -25.43		
-33.57   	-42.11   	 69.77   	 -35.61		 19.57   	 -20.35		
-37.84   	-59.81   	 69.62   	 -40.69		 19.49   	 -15.26		
-41.81   	-76.29   	 69.46   	 -40.69		 19.43   	 -25.43		
-45.17   	-91.86   	 69.30   	 -81.38		 19.33   	 -40.69		
-47.91   	-104.37   	 68.97   	-111.90		 19.17   	 -45.78		
-50.66   	-113.83   	 68.52   	 -96.64		 18.98   	 -66.12		
-52.80   	-120.54   	 68.14   	 -96.64		 18.72   	 -76.30		
-54.93   	-124.82   	 67.75   	 -91.56		 18.41   	 -91.56		
-55.54   	-128.17   	 67.39   	 -71.21		 18.05   	-106.82		
-55.24   	-131.23   	 67.10   	 -55.95		 17.62   	-122.07		
-54.32   	-133.67   	 66.88   	 -50.86		 17.13   	-137.33		
-53.41   	-135.50   	 66.67   	 -66.12		 16.58   	-137.33		
-52.80   	-137.02   	 66.41   	 -61.04		 16.03   	-142.42		
-51.88   	-137.33   	 66.16   	 -71.21		 15.46   	-178.03		
-51.27   	-137.33   	 65.88   	-106.82		 14.75   	-172.94		
-50.96   	-137.33   	 65.45   	-116.99		 14.06   	-137.33		
-50.96   	-137.63   	 64.98   	-122.07		 13.51   	-127.16		
-51.27   	-137.94   	 64.50   	-152.59		 13.00   	-127.16		
-51.27   	-137.63   	 63.89   	-157.68		 12.49   	-132.25		
-50.66   	-136.41   	 63.26   	-152.59		 11.96   	-157.68		
-50.05   	-133.97   	 62.64   	-137.33		 11.33   	-178.03		
-50.05   	-131.84   	 62.10   	-147.51		 10.62   	-188.20		
-50.05   	-130.00   	 61.51   	-183.11		  9.87   	-183.11		
-50.05   	-129.09   	 60.77   	-188.20		  9.14   	-162.77		
-48.83   	-128.17   	 60.02   	-183.11		  8.48   	-157.68		
-47.61   	-126.34   	 59.29   	-208.54		  7.85   	-147.51		
-46.69   	-124.21   	 58.45   	-208.54		  7.26   	-132.25		
-47.30   	-121.77   	 57.62   	-152.59		  6.73   	-122.07		
-49.13   	-119.63   	 57.01   	 -91.56		  6.25   	-111.90		
-50.96   	-118.10   	 56.64   	 -50.86		  5.80   	-101.73		
-50.96   	-116.58   	 56.44   	  10.17		  5.39   	 -96.64		
-49.74   	-115.05   	 56.48   	  66.12		  5.01   	 -86.47		
-48.52   	-112.61   	 56.74   	  40.69		  4.66   	 -81.38		
-48.22   	-109.86   	 56.91   	  15.26		  4.33   	 -66.12		
-48.83   	-106.81   	 56.97   	 -10.17		  4.07   	 -50.86		
-49.44   	-104.37   	 56.93   	 -81.38		  3.87   	 -30.52		
-48.83   	-102.84   	 56.60   	-122.07		  3.74   	 -20.35		
-47.00   	-102.54   	 56.11   	-116.99		  3.66   	 -25.43		
-45.47   	-101.93   	 55.65   	-111.90		  3.56   	 -25.43		
-43.95   	-99.18   	 55.20   	 -96.64		  3.46   	 -30.52		
-42.72   	-93.69   	 54.81   	 -61.04		  3.34   	 -30.52		
-40.59   	-86.36   	 54.57   	 -40.69		  3.21   	 -20.35		
-37.84   	-80.57   	 54.40   	 -50.86		  3.13   	  -5.09		
-34.79   	-78.43   	 54.20   	 -45.78		  3.11(D)	   5.09		
-30.21   	-79.04   	 54.02   	 -25.43		  3.13   	  25.43		
-23.80   	-79.96   	 53.92   	 -30.52		  3.23   	  30.52		
-14.95   	-77.82   	 53.79   	 -35.61		  3.36   	  35.61		
 -3.66   	-71.41   	 53.65   	 -35.61		  3.50   	  30.52		
  7.02   	-61.34   	 53.51   	 -66.12		  3.62   	  15.26		
 14.65   	-48.22   	 53.24   	 -61.04		  3.68   	   0.00		
 19.84   	-32.35   	 53.00   	 -55.95		  3.68   	  -5.09		
 24.41   	-15.56   	 52.78   	 -45.78		  3.66   	   0.00		
 30.82   	 -1.53   	 52.59   	 -30.52		  3.66   	   5.09		
 38.76   	  4.88   	 52.47   	 -20.35		  3.68   	  15.26		
 43.33   	  0.31   	 52.39   	 -15.26		  3.74   	  30.52		
 39.37   	-14.34   	 52.33   	 -20.35		  3.87   	  30.52		
 25.63   	-35.40   	 52.25   	 -45.78		  3.99   	  30.52		
  5.49   	-56.76   	 52.06   	 -55.95		  4.11   	  25.43		
-14.34   	-74.16   	 51.84   	 -66.12		  4.21   	  20.35		
-29.91   	-85.14   	 51.58   	 -61.04		  4.29   	  20.35		
-40.89   	-90.94   	 51.33   	 -61.04		  4.37   	  15.26		
-50.66   	-93.99   	 51.09   	 -71.21		  4.44   	  15.26		
-59.81   	-97.96   	 50.80   	 -50.86		  4.50   	  15.26		
-66.83   	-103.15   	 50.60   	 -40.69		  4.56   	  10.17		
-69.89   	-107.73   	 50.44   	 -35.61		  4.60   	  10.17		
-68.05   	-108.95   	 50.29   	 -35.61		  4.64   	   5.09		
-64.39   	-107.73   	 50.15   	 -25.43		  4.66   	  10.17		
-61.65   	-105.59   	 50.05   	 -20.35		  4.70   	  10.17		
-61.65   	-104.98   	 49.97   	 -35.61		  4.74   	  15.26		
-63.17   	-106.20   	 49.83   	 -40.69		  4.80   	  15.26		
-64.39   	-108.03   	 49.66   	 -40.69		  4.86   	  15.26		
-64.09   	-108.95   	 49.50   	 -55.95		  4.92   	  15.26		
-61.95   	-107.73   	 49.28   	 -50.86		  4.98   	  15.26		
-59.81   	-105.29   	 49.07   	 -45.78		  5.05   	  15.26		
-57.68   	-102.23   	 48.89   	 -45.78		  5.11   	  15.26		
-55.85   	-99.18   	 48.71   	 -35.61		  5.17   	  15.26		
-54.32   	-95.83   	 48.57   	 -50.86		  5.23   	  15.26		
-51.57   	-88.50   	 48.36   	 -50.86		  5.29   	  15.26		
-38.45   	-70.80   	 48.16   	 -25.43		  5.35   	  15.26		
  0.31   	-30.52   	 48.06   	 -35.61		  5.41   	  15.26		
 76.90   	 50.66   	 47.91   	 -30.52		  5.47   	  15.26		
182.19   	181.27   	 47.79   	 -15.26		  5.53   	  15.26		
272.83   	333.86   	 47.73   	  -5.09		  5.60   	  15.26		
287.17   	448.61   	 47.71   	 -30.52		  5.66   	  25.43		
186.16   	466.92   	 47.59   	 -40.69		  5.76   	  30.52		
-13.73   	363.46   	 47.43   	 -45.78		  5.88   	  30.52		
-239.26   	168.46   	 47.24   	 -45.78		  6.00   	  25.43		
-404.05   	-57.37   	 47.06   	 -55.95		  6.10   	  20.35		
-464.17   	-265.20   	 46.84   	 -66.12		  6.19   	  10.17		
-436.10   	-430.91   	 46.57   	 -40.69		  6.23   	   0.00		
-369.87   	-533.75   	 46.41   	 -20.35		  6.23   	   0.00		
-303.96   	-543.52(R)	 46.33   	  -5.09		  6.23(E)	  15.26		
-245.36   	-445.56   	 46.31   	  -5.09		  6.29   	  30.52		
-182.50   	-272.83   	 46.29   	 -15.26		  6.41   	  55.95		
-111.08   	-101.62   	 46.23   	 -35.61		  6.63   	  86.47		
-46.39   	 -5.19   	 46.08   	 -55.95		  6.98   	  96.64		
 -7.93   	 -2.75   	 45.86   	 -50.86		  7.37   	  86.47		
 -0.31   	-52.19   	 45.66   	 -20.35		  7.71   	  66.12		
-10.07   	-92.16   	 45.57   	 -10.17		  7.98   	  40.69		
-18.92   	-92.77   	 45.53   	   0.00		  8.14   	   0.00		
-17.70   	-65.61   	 45.53   	  -5.09		  8.14   	 -40.69		
 -8.85   	-39.37   	 45.51   	 -50.86		  7.98   	 -71.21		
  0.00   	-29.91   	 45.31   	 -55.95		  7.69   	 -66.12		
  3.66   	-33.57   	 45.09   	 -30.52		  7.43   	  71.21		
  3.66   	-38.45   	 44.96   	 -35.61		  7.71   	 300.10		
  3.36   	-36.62   	 44.82   	 -25.43		  8.91   	 483.21		
  5.49   	-28.08   	 44.72   	 -15.26		 10.84   	 508.65		
  9.77   	-18.31   	 44.66   	 -30.52		 12.88   	 422.18		
 14.65   	-10.99   	 44.54   	 -40.69		 14.57   	 264.50		
 18.01   	 -7.02   	 44.37   	 -25.43		 15.63   	  91.56		
 19.53   	 -4.58   	 44.27   	 -30.52		 15.99   	 -35.61		
 19.84   	 -1.83   	 44.15   	 -45.78		 15.85   	 -76.30		
 20.45   	  2.75   	 43.97   	 -35.61		 15.54   	 -20.35		
 22.28   	  8.24   	 43.82   	 -35.61		 15.46   	  86.47		
 26.25   	 14.04   	 43.68   	 -30.52		 15.81   	 208.54		
 31.43   	 20.14   	 43.56   	 -10.17		 16.64   	 284.84		
 36.32   	 25.94   	 43.52   	 -15.26		 17.78   	 295.01		
 40.28   	 32.04   	 43.46   	 -25.43		 18.96   	 244.15		
 42.42   	 38.15   	 43.36   	  -5.09		 19.94   	 167.85		
 43.95   	 44.86   	 43.34   	 -20.35		 20.61   	  81.38		
 45.47   	 51.88   	 43.26   	 -50.86		 20.94   	  30.52		
 48.52   	 59.20   	 43.05   	 -35.61		 21.06   	  10.17		
 52.49   	 66.22   	 42.91   	  -5.09		 21.10   	  20.35		
 56.76   	 72.63   	 42.89   	 -15.26		 21.18   	  61.04		
 60.42   	 78.74   	 42.83(D)	  15.26		 21.42   	  96.64		
 63.48   	 85.45   	 42.89   	  50.86		 21.81   	 116.99		
 66.53   	 93.08   	 43.09   	  50.86		 22.28   	 127.16		
 69.89   	101.62   	 43.30   	  76.30		 22.79   	 101.73		
 73.55   	110.78   	 43.60   	 162.77		 23.19   	  76.30		
 76.90   	120.24   	 44.25   	 233.98		 23.50   	  40.69		
 79.96   	130.31   	 45.19   	 305.19		 23.66   	  25.43		
 83.01   	140.69   	 46.41   	 401.83		 23.76   	   5.09		
 86.67   	149.84   	 48.02   	 462.87		 23.78   	  15.26		
 90.64   	158.08   	 49.87   	 452.69		 23.85   	  20.35		
 94.60   	165.10   	 51.68   	 442.52		 23.93   	  40.69		
 97.35   	171.51   	 53.45   	 432.35		 24.09   	  50.86		
 99.18   	178.22   	 55.18   	 371.31		 24.29   	  50.86		
 99.79   	185.24   	 56.66   	 300.10		 24.50   	  40.69		
100.40   	192.57   	 57.86   	 269.58		 24.66   	  20.35		
101.32   	199.89   	 58.94   	 233.98		 24.74   	  10.17		
102.84   	207.82   	 59.88   	 233.98		 24.78(S)	 -10.17		
104.68   	215.45   	 60.81   	 264.50		 24.74   	 -20.35		
106.51   	222.47   	 61.87   	 274.67		 24.66   	 -20.35		
108.34   	228.88   	 62.97   	 315.36		 24.58   	 -10.17		
110.78   	235.29   	 64.23   	 320.45		 24.54   	  -5.09		
113.22   	242.31   	 65.51   	 300.10		 24.52   	  -5.09		
115.97   	250.55   	 66.71   	 274.67		 24.50   	 -10.17		
118.41   	259.70   	 67.81   	 244.15		 24.46   	 -10.17		
120.54   	268.55   	 68.79   	 193.29		 24.41   	 -15.26		
122.68   	275.88   	 69.56   	 142.42		 24.35   	 -25.43		
124.21   	281.37   	 70.13   	 111.90		 24.25   	 -25.43		
125.12   	285.34   	 70.58   	  81.38		 24.15   	 -25.43		
124.82   	287.48   	 70.91   	  81.38		 24.05   	 -30.52		
122.07   	286.56   	 71.23   	  86.47		 23.93   	 -20.35		
116.58   	280.76   	 71.58   	  91.56		 23.85   	 -10.17		
106.81   	268.55   	 71.94   	  76.30		 23.80   	 -10.17		
 93.08   	249.63   	 72.25   	  50.86		 23.76   	 -15.26		
 76.60   	224.91   	 72.45   	  15.26		 23.70   	 -25.43		
 58.90   	196.84   	 72.51(S)	   0.00		 23.60   	 -35.61		
 40.89   	166.63   	 72.51   	 -15.26		 23.46   	 -40.69		
 24.11   	135.50   	 72.45   	 -20.35		 23.30   	 -40.69		
  9.16   	104.37   	 72.37   	 -30.52		 23.13   	 -45.78		
 -2.75   	 74.46   	 72.25   	 -45.78		 22.95   	 -40.69		
-11.90   	 47.30   	 72.06   	 -50.86		 22.79   	 -30.52		
-18.01   	 23.80   	 71.86   	 -55.95		 22.67   	 -25.43		
-21.97   	  3.66   	 71.64   	 -71.21		 22.56   	 -25.43		
-24.72   	-12.82   	 71.35   	 -81.38		 22.46   	 -25.43		
-26.55   	-25.94   	 71.03   	 -76.30		 22.36   	 -35.61		
-28.38   	-36.01   	 70.72   	 -76.30		 22.22   	 -40.69		
-29.60   	-44.56   	 70.42   	 -66.12		 22.05   	 -50.86		
-31.13   	-51.57   	 70.15   	 -86.47		 21.85   	 -61.04		
-32.35   	-57.68   	 69.81   	 -96.64		 21.61   	 -71.21		
-33.26   	-62.56   	 69.42   	 -66.12		 21.32   	 -91.56		
-34.18   	-66.22   	 69.16   	 -81.38		 20.96   	-106.82		
-35.10   	-68.97   	 68.83   	-116.99		 20.53   	-137.33		
-35.71   	-70.19   	 68.36   	-101.73		 19.98   	-152.59		
-35.10   	-69.27   	 67.95   	 -76.30		 19.37   	-157.68		
-32.96   	-66.22   	 67.65   	 -91.56		 18.74   	-178.03		
-30.52   	-61.95   	 67.28   	 -86.47		 18.03   	-198.37		
-28.38   	-58.29   	 66.94   	 -81.38		 17.23   	-167.85		
-28.08   	-56.76   	 66.61   	 -96.64		 16.56   	-137.33		
-28.99   	-57.37   	 66.23   	-137.33		 16.01   	-132.25		
-29.60   	-59.20   	 65.68   	-162.77		 15.48   	-137.33		
-29.60   	-60.73   	 65.03   	-147.51		 14.93   	-147.51		
-28.69   	-61.65   	 64.44   	-147.51		 14.34   	-183.11		
-27.77   	-61.65   	 63.85   	-188.20		 13.61   	-203.46		
-27.16   	-60.73   	 63.09   	-178.03		 12.80   	-213.63		
-26.55   	-59.20   	 62.38   	-162.77		 11.94   	-198.37		
-25.63   	-57.37   	 61.73   	-203.46		 11.15   	-193.29		
-24.41   	-55.85   	 60.92   	-228.89		 10.38   	-172.94		
-23.19   	-56.15   	 60.00   	-183.11		  9.68   	-157.68		
-23.19   	-57.68   	 59.27   	-152.59		  9.05   	-137.33		
-24.11   	-59.51   	 58.66   	-142.42		  8.50   	-106.82		
-25.33   	-60.73   	 58.09   	 -66.12		  8.08   	 -86.47		
-26.55   	-60.12   	 57.82   	  35.61		  7.73   	 -76.30		
-27.16   	-57.98   	 57.97   	  35.61		  7.43   	 -66.12		
-26.86   	-55.54   	 58.11   	  15.26		  7.16   	 -71.21		
-26.55   	-54.02   	 58.17   	  25.43		  6.88   	 -71.21		
-26.55   	-54.02   	 58.27   	 -10.17		  6.59   	 -71.21		
-26.86   	-55.85   	 58.23   	 -71.21		  6.31   	 -71.21		
-27.47   	-58.59   	 57.94   	 -96.64		  6.02   	 -81.38		
-27.77   	-61.04   	 57.56   	 -91.56		  5.70   	 -71.21		
-27.77   	-62.26   	 57.19   	-111.90		  5.41   	 -66.12		
-27.77   	-61.34   	 56.74   	-111.90		  5.15   	 -45.78		
-28.99   	-59.51   	 56.30   	 -71.21		  4.96   	 -25.43		
-31.13   	-58.29   	 56.01   	 -71.21		  4.86   	 -15.26		
-32.35   	-56.76   	 55.73   	 -71.21		  4.80(D)	   0.00		
-31.43   	-53.71   	 55.44   	 -45.78		  4.80   	   0.00		
-28.38   	-49.13   	 55.26   	 -30.52		  4.80   	   5.09		
-23.80   	-44.86   	 55.14   	 -35.61		  4.82   	   5.09		
-18.92   	-42.42   	 54.99   	 -25.43		  4.84   	  10.17		
-13.12   	-41.81   	 54.89   	 -40.69		  4.88   	   5.09		
 -6.41   	-40.59   	 54.73   	 -50.86		  4.90   	   5.09		
  2.75   	-36.32   	 54.53   	 -61.04		  4.92   	   5.09		
 12.21   	-28.08   	 54.28   	 -50.86		  4.94   	   5.09		
 19.84   	-17.40   	 54.08   	 -50.86		  4.96   	   5.09		
 24.72   	 -4.58   	 53.88   	 -40.69		  4.98   	   0.00		
 28.99   	  8.85   	 53.71   	 -35.61		  4.98   	  10.17		
 34.79   	 20.45   	 53.57   	 -30.52		  5.03   	  15.26		
 41.81   	 25.02   	 53.45   	 -20.35		  5.09   	  25.43		
 46.08   	 18.92   	 53.37   	 -35.61		  5.19   	  25.43		
 43.03   	  1.53   	 53.22   	 -30.52		  5.29   	  20.35		
 30.82   	-22.28   	 53.10   	 -30.52		  5.37   	  25.43		
 13.12   	-46.39   	 52.98   	 -66.12		  5.47   	  20.35		
 -4.58   	-64.70   	 52.72   	 -81.38		  5.55   	  20.35		
-18.92   	-75.68   	 52.39   	 -76.30		  5.64   	  10.17		
-29.91   	-80.87   	 52.09   	 -86.47		  5.68   	  10.17		
-39.06   	-83.92   	 51.74   	 -76.30		  5.72   	   0.00		
-47.00   	-87.59   	 51.43   	 -66.12		  5.72   	   0.00		
-53.41   	-91.86   	 51.17   	 -45.78		  5.72   	   0.00		
-56.76   	-95.83   	 50.99   	 -20.35		  5.72   	   5.09		
-57.37   	-97.66   	 50.91   	 -20.35		  5.74   	  15.26		
-56.46   	-97.05   	 50.82   	 -15.26		  5.80   	  20.35		
-55.54   	-95.21   	 50.76   	 -15.26		  5.88   	  20.35		
-55.54   	-94.30   	 50.70   	 -35.61		  5.96   	  15.26		
-55.85   	-94.30   	 50.56   	 -35.61		  6.02   	  15.26		
-56.15   	-94.30   	 50.42   	 -20.35		  6.08   	   0.00		
-56.15   	-93.38   	 50.34   	 -30.52		  6.08   	   0.00		
-55.54   	-91.25   	 50.21   	 -55.95		  6.08   	  -5.09		
-54.32   	-88.50   	 49.99   	 -66.12		  6.06   	  -5.09		
-52.49   	-86.36   	 49.73   	 -55.95		  6.04   	   0.00		
-51.27   	-84.53   	 49.50   	 -71.21		  6.04   	   0.00		
-50.96   	-81.48   	 49.22   	 -50.86		  6.04   	   0.00		
-47.91   	-69.89   	 49.01   	 -15.26		  6.04   	  10.17		
-31.43   	-39.98   	 48.95   	 -10.17		  6.08   	  20.35		
 13.12   	 23.80   	 48.91   	 -25.43		  6.16   	  25.43		
 92.47   	136.11   	 48.81   	 -25.43		  6.27   	  30.52		
188.60   	285.34   	 48.71   	 -30.52		  6.39   	  25.43		
253.30   	420.23   	 48.59   	 -66.12		  6.49   	  20.35		
233.15   	477.60   	 48.32   	 -61.04		  6.57   	  20.35		
105.59   	420.23   	 48.08   	 -45.78		  6.65   	  10.17		
-95.83   	261.54   	 47.89   	 -55.95		  6.69   	  10.17		
-293.88   	 57.07   	 47.67   	 -55.95		  6.73   	  10.17		
-416.56   	-140.08   	 47.45   	 -10.17		  6.78   	  10.17		
-440.98   	-310.06   	 47.41   	 -15.26		  6.82   	   0.00		
-396.73   	-448.61   	 47.34   	 -10.17		  6.82   	  -5.09		
-329.90   	-529.48(R)	 47.30   	  10.17		  6.80   	 -10.17		
-267.03   	-510.56   	 47.34   	  -5.09		  6.75(E)	   0.00		
-206.91   	-381.16   	 47.32   	 -40.69		  6.75   	  35.61		
-140.99   	-192.87   	 47.16   	 -45.78		  6.90   	  61.04		
-73.55   	-36.32   	 46.98   	 -40.69		  7.14   	  96.64		
-22.58   	 22.58   	 46.82   	 -55.95		  7.53   	  96.64		
 -1.53   	-10.38   	 46.59   	 -76.30		  7.91   	  81.38		
 -4.88   	-72.02   	 46.29   	 -40.69		  8.24   	  35.61		
-16.48   	-103.15   	 46.12   	 -20.35		  8.38   	 -15.26		
-21.36   	-90.33   	 46.04   	 -45.78		  8.32   	 -61.04		
-16.48   	-58.90   	 45.86   	 -35.61		  8.08   	 -86.47		
 -7.02   	-37.84   	 45.72   	  -5.09		  7.73   	 -81.38		
 -0.31   	-36.01   	 45.70   	 -15.26		  7.41   	 -35.61		
  1.83   	-43.64   	 45.64   	 -20.35		  7.26   	 106.82		
  1.22   	-48.22   	 45.55   	  10.17		  7.69   	 345.88		
  1.83   	-45.47   	 45.59   	  -5.09		  9.07   	 518.82		
  5.80   	-38.15   	 45.57   	 -55.95		 11.15   	 523.90		
 13.12   	-31.43   	 45.35   	 -71.21		 13.25   	 376.40		
 21.97   	-27.47   	 45.07   	 -61.04		 14.75   	 157.68		
 30.52   	-25.02   	 44.82   	 -66.12		 15.38   	 -20.35		
 37.23   	-21.97   	 44.56   	 -50.86		 15.30   	-106.82		
 41.50   	-16.78   	 44.35   	   0.00		 14.87   	 -86.47		
 43.95   	 -9.77   	 44.35   	  -5.09		 14.53   	  30.52		
 45.17   	 -2.44   	 44.33   	 -40.69		 14.65   	 167.85		
 46.39   	  3.97   	 44.17   	 -20.35		 15.32   	 269.58		
 47.00   	  8.85   	 44.09   	 -30.52		 16.40   	 310.27		
 47.30   	 12.51   	 43.97   	 -91.56		 17.64   	 289.93		
 47.91   	 16.48   	 43.60   	 -81.38		 18.80   	 203.46		
 48.83   	 20.75   	 43.28   	 -15.26		 19.61   	 111.90		
 50.66   	 26.25   	 43.21   	 -20.35		 20.06   	  40.69		
 53.41   	 32.04   	 43.13   	 -20.35		 20.22   	  -5.09		
 57.68   	 38.15   	 43.05(D)	  30.52		 20.20   	   0.00		
 62.56   	 43.95   	 43.17   	  35.61		 20.20   	  40.69		
 67.44   	 50.35   	 43.32   	 -10.17		 20.37   	  91.56		
 71.72   	 57.98   	 43.28   	   0.00		 20.73   	 122.07		
 76.29   	 67.44   	 43.28   	  10.17		 21.22   	 132.25		
 81.18   	 77.51   	 43.32   	  25.43		 21.75   	 122.07		
 86.36   	 86.98   	 43.42   	  76.30		 22.24   	  86.47		
 91.86   	 94.91   	 43.72   	 147.51		 22.58   	  50.86		
 95.83   	102.23   	 44.31   	 233.98		 22.79   	  15.26		
