SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 22.28   	-20.75   	 62.69   	  91.56		 48.81   	  15.26		
 18.01   	-27.16   	 63.05   	 101.73		 48.87   	  10.17		
 14.34   	-33.87   	 63.46   	 106.82		 48.91   	   0.00		
 11.90   	-39.37   	 63.89   	  96.64		 48.91   	   0.00		
  9.16   	-43.33   	 64.27   	  71.21		 48.91   	   0.00		
  6.10   	-45.17   	 64.56   	  50.86		 48.91   	 -15.26		
  3.66   	-46.08   	 64.76   	  20.35		 48.85   	 -15.26		
  2.44   	-47.61   	 64.84   	 -10.17		 48.79   	 -20.35		
  3.05   	-50.05   	 64.80   	   0.00		 48.71   	  -5.09		
  4.58   	-53.41   	 64.80   	  35.61		 48.69   	  -5.09		
  5.49   	-56.46   	 64.94   	  55.95		 48.67   	 -40.69		
  5.19   	-57.98   	 65.17   	  30.52		 48.50   	 -61.04		
  3.05   	-58.59   	 65.29(S)	  -5.09		 48.26   	 -55.95		
  1.22   	-58.90   	 65.27   	 -30.52		 48.04   	 -45.78		
  1.22   	-58.29   	 65.15   	 -45.78		 47.85   	 -30.52		
  3.05   	-56.46   	 64.96   	 -50.86		 47.73   	 -10.17		
  4.88   	-53.71   	 64.76   	 -40.69		 47.69   	 -30.52		
  5.49   	-50.35   	 64.60   	 -40.69		 47.57   	 -96.64		
  4.58   	-47.00   	 64.44   	 -45.78		 47.18   	-147.51		
  3.97   	-45.47   	 64.25   	 -45.78		 46.59   	-152.59		
  4.58   	-45.47   	 64.07   	 -50.86		 45.98   	-203.46		
  6.41   	-45.78   	 63.87   	 -86.47		 45.17   	-330.62		
  7.93   	-45.78   	 63.52   	 -96.64		 43.85   	-412.00		
  8.24   	-44.86   	 63.13   	-106.82		 42.20   	-386.57		
  7.93   	-42.72   	 62.71   	-111.90		 40.65   	-345.88		
  7.93   	-40.28   	 62.26   	 -96.64		 39.27   	-396.74		
  8.85   	-37.84   	 61.87   	 -86.47		 37.68   	-452.69		
 10.38   	-35.71   	 61.53   	-101.73		 35.87   	-462.87		
 11.90   	-33.87   	 61.12   	-147.51		 34.02   	-452.69		
 11.90   	-31.74   	 60.53   	-167.85		 32.21   	-457.78		
 10.99   	-29.30   	 59.86   	-157.68		 30.38   	-488.30		
  9.77   	-27.16   	 59.23   	-127.16		 28.42   	-498.47		
  8.85   	-25.94   	 58.72   	-101.73		 26.43   	-457.78		
  9.16   	-27.16   	 58.31   	 -86.47		 24.60   	-406.92		
 10.99   	-31.13   	 57.97   	 -66.12		 22.97   	-350.97		
 12.51   	-36.93   	 57.70   	 -66.12		 21.57   	-320.45		
 13.12   	-42.72   	 57.44   	 -61.04		 20.28   	-300.10		
 12.21   	-46.39   	 57.19   	 -50.86		 19.08   	-274.67		
 10.68   	-47.61   	 56.99   	 -35.61		 17.99   	-239.06		
  9.16   	-47.61   	 56.85   	 -35.61		 17.03   	-208.54		
  7.93   	-47.30   	 56.70   	 -50.86		 16.20   	-152.59		
  7.63   	-48.22   	 56.50   	 -66.12		 15.58   	-106.82		
  7.32   	-49.74   	 56.24   	 -86.47		 15.16   	 -61.04		
  7.02   	-51.27   	 55.89   	 -81.38		 14.91   	 -35.61		
  5.80   	-52.80   	 55.56   	 -76.30		 14.77   	 -20.35		
  4.27   	-54.02   	 55.26   	 -61.04		 14.69   	  -5.09		
  2.44   	-54.93   	 55.02   	 -61.04		 14.67   	   0.00		
  1.22   	-56.15   	 54.77   	 -50.86		 14.67   	  10.17		
  0.61   	-57.07   	 54.57   	 -61.04		 14.71   	   5.09		
  0.61   	-57.68   	 54.32   	 -71.21		 14.73   	  10.17		
  0.31   	-57.98   	 54.04   	 -71.21		 14.77   	  -5.09		
  0.31   	-58.90   	 53.75   	 -71.21		 14.75   	 -20.35		
  0.31   	-60.12   	 53.47   	 -61.04		 14.67   	 -40.69		
  0.00   	-61.65   	 53.22   	 -55.95		 14.51   	 -50.86		
 -0.61   	-62.87   	 53.00   	 -55.95		 14.30   	 -55.95		
 -2.14   	-63.48   	 52.78   	 -50.86		 14.08   	 -71.21		
 -4.27   	-63.48   	 52.57   	 -45.78		 13.79   	 -81.38		
 -6.10   	-64.09   	 52.39   	 -55.95		 13.47   	 -96.64		
 -7.32   	-65.61   	 52.17   	 -55.95		 13.08   	-101.73		
 -7.93   	-68.36   	 51.94   	 -50.86		 12.68   	-106.82		
 -8.85   	-70.80   	 51.74   	 -55.95		 12.25   	-106.82		
 -9.46   	-72.63   	 51.52   	 -45.78		 11.82   	-106.82		
-10.07   	-72.94   	 51.33   	 -45.78		 11.39   	 -91.56		
-10.38   	-72.63   	 51.15   	 -40.69		 11.03   	 -81.38		
-10.07   	-72.33   	 50.99   	 -40.69		 10.70   	 -81.38		
-10.07   	-72.94   	 50.82   	 -40.69		 10.38   	 -86.47		
-10.38   	-73.85   	 50.66   	 -40.69		 10.03   	 -81.38		
-10.99   	-74.16   	 50.50   	 -40.69		  9.70   	 -91.56		
-11.60   	-73.85   	 50.34   	 -45.78		  9.34   	 -91.56		
-11.90   	-73.55   	 50.15   	 -50.86		  8.97   	 -86.47		
-11.60   	-72.94   	 49.95   	 -55.95		  8.63   	 -71.21		
-10.99   	-72.63   	 49.73   	 -50.86		  8.34   	 -50.86		
-10.07   	-72.33   	 49.52   	 -35.61		  8.14   	 -30.52		
 -8.54   	-72.33   	 49.38   	 -30.52		  8.02   	 -20.35		
 -5.80   	-74.16   	 49.26   	 -30.52		  7.93   	   0.00		
 -1.22   	-77.82   	 49.14   	 -30.52		  7.93   	  10.17		
  5.49   	-81.48   	 49.01   	 -30.52		  7.98   	  10.17		
 13.43   	-81.79   	 48.89   	 -25.43		  8.02   	  15.26		
 22.28   	-73.24   	 48.79   	 -35.61		  8.08   	  20.35		
 31.43   	-53.71   	 48.65   	 -45.78		  8.16   	  15.26		
 39.98   	-24.72   	 48.46   	 -40.69		  8.22   	  15.26		
 46.69   	  7.02   	 48.30   	 -35.61		  8.28   	  20.35		
 51.27   	 32.35   	 48.16   	 -25.43		  8.36   	  20.35		
 54.63   	 46.08   	 48.06   	 -25.43		  8.44   	  25.43		
 56.46   	 49.44   	 47.96   	 -20.35		  8.55   	  10.17		
 56.15   	 48.22   	 47.87   	 -20.35		  8.59   	  10.17		
 52.49   	 48.52   	 47.79   	 -35.61		  8.63   	  10.17		
 44.56   	 50.66   	 47.65   	 -35.61		  8.67   	   5.09		
 32.96   	 48.22   	 47.51   	 -45.78		  8.69   	  10.17		
 18.01   	 32.35   	 47.32   	 -40.69		  8.73   	  20.35		
  1.22   	  1.53   	 47.16   	 -30.52		  8.81   	  20.35		
-14.95   	-37.84   	 47.04   	 -20.35		  8.89   	  30.52		
-28.08   	-73.85   	 46.96   	 -20.35		  9.01   	  25.43		
-34.79   	-96.74   	 46.88   	 -10.17		  9.11   	  20.35		
-34.48   	-104.06   	 46.84   	 -15.26		  9.20   	  20.35		
-29.30   	-101.01   	 46.77   	 -20.35		  9.28   	  20.35		
-24.11   	-96.13   	 46.69   	 -25.43		  9.36   	  15.26		
-21.97   	-93.38   	 46.59   	 -30.52		  9.42   	  10.17		
-22.89   	-93.99   	 46.47   	 -30.52		  9.46   	  10.17		
-24.72   	-95.52   	 46.35   	 -25.43		  9.50   	   5.09		
-25.63   	-96.44   	 46.25   	 -20.35		  9.52   	   5.09		
-25.02   	-96.44   	 46.16   	 -25.43		  9.54   	   5.09		
-23.80   	-96.74   	 46.06   	 -20.35		  9.56   	   5.09		
-23.19   	-97.66   	 45.98   	 -25.43		  9.58   	  10.17		
-23.50   	-98.57   	 45.88   	 -25.43		  9.62   	   5.09		
-24.72   	-98.57   	 45.78   	 -25.43		  9.64   	  15.26		
-26.86   	-96.74   	 45.68   	 -25.43		  9.70   	  10.17		
-28.38   	-93.99   	 45.57   	 -20.35		  9.75   	  25.43		
-28.08   	-90.33   	 45.49   	 -25.43		  9.85   	  30.52		
-26.86   	-87.28   	 45.39   	 -25.43		  9.97   	  30.52		
-25.02   	-85.14   	 45.29   	 -20.35		 10.09   	  30.52		
-24.11   	-84.84   	 45.21   	 -25.43		 10.21   	  25.43		
-26.25   	-88.50   	 45.11   	 -25.43		 10.32   	  20.35		
-33.26   	-103.76   	 45.00   	 -20.35		 10.40   	  15.26		
-45.78   	-138.55   	 44.92   	 -25.43		 10.46   	  15.26		
-58.29   	-189.82   	 44.82   	 -20.35		 10.52   	  10.17		
-54.63   	-228.27   	 44.74   	 -15.26		 10.56   	  15.26		
 -8.24   	-197.45   	 44.68   	 -20.35		 10.62   	  10.17		
102.54   	-31.43   	 44.60   	 -20.35		 10.66   	   5.09		
274.66   	306.40   	 44.52   	 -30.52		 10.68   	   0.00		
462.04   	769.96   	 44.39   	 -30.52		 10.68   	   0.00		
581.36   	1204.22   	 44.27   	 -30.52		 10.68   	 -10.17		
357.06   	1265.56(R)	 44.15   	 -25.43		 10.64(E)	 -20.35		
 59.51   	807.50   	 44.05   	 -25.43		 10.56   	 -15.26		
-221.56   	237.43   	 43.95   	 -25.43		 10.50   	 -20.35		
-383.61   	-199.28   	 43.85   	 -20.35		 10.42   	 -20.35		
-404.97   	-375.06   	 43.76   	 -20.35		 10.34   	 -25.43		
-348.51   	-342.71   	 43.68   	 -25.43		 10.23   	 -20.35		
-301.21   	-254.82   	 43.58   	 -25.43		 10.15   	 -15.26		
-309.75   	-236.21   	 43.48   	 -25.43		 10.09   	 -10.17		
-359.50   	-310.36   	 43.38   	 -20.35		 10.05   	   5.09		
-404.36   	-414.43   	 43.30   	 -25.43		 10.07   	  15.26		
-408.63   	-468.75   	 43.19   	 -25.43		 10.13   	  30.52		
-366.82   	-437.62   	 43.09   	 -15.26		 10.25   	  45.78		
-297.24   	-340.27   	 43.03   	 -10.17		 10.44   	  50.86		
-220.03   	-223.39   	 42.99   	 -20.35		 10.64   	  40.69		
-148.93   	-130.92   	 42.91   	 -20.35		 10.80   	  55.95		
-90.64   	-83.01   	 42.83   	 -25.43		 11.03   	  81.38		
-49.74   	-73.85   	 42.73   	 -25.43		 11.35   	 116.99		
-27.47   	-80.57   	 42.62   	 -30.52		 11.82   	 132.25		
-20.45   	-83.62   	 42.50   	 -20.35		 12.35   	 132.25		
-22.28   	-77.51   	 42.42   	 -20.35		 12.88   	 137.33		
-25.63   	-68.36   	 42.34   	 -20.35		 13.43   	 172.94		
-25.33   	-61.95   	 42.26   	 -15.26		 14.12   	 228.89		
-21.06   	-59.51   	 42.20   	 -15.26		 15.04   	 269.58		
-15.26   	-57.98   	 42.14   	 -20.35		 16.11   	 284.84		
-11.29   	-56.46   	 42.05   	 -25.43		 17.25   	 345.88		
 -9.77   	-54.02   	 41.95   	 -25.43		 18.64   	 345.88		
 -9.77   	-52.49   	 41.85   	 -30.52		 20.02   	 310.27		
 -9.16   	-50.05   	 41.73   	 -20.35		 21.26   	 289.93		
 -7.93   	-47.61   	 41.65   	 -20.35		 22.42   	 264.50		
 -6.71   	-46.39   	 41.57   	 -15.26		 23.48   	 239.06		
 -5.80   	-46.39   	 41.51   	 -20.35		 24.44   	 213.63		
 -5.19   	-46.69   	 41.42   	 -15.26		 25.29   	 203.46		
 -4.88   	-46.39   	 41.36   	 -20.35		 26.10   	 213.63		
 -4.88   	-44.86   	 41.28   	 -20.35		 26.96   	 218.72		
 -5.49   	-43.03   	 41.20   	 -20.35		 27.83   	 208.54		
 -5.80   	-42.42   	 41.12   	 -15.26		 28.67   	 193.29		
 -4.27   	-46.08   	 41.06   	 -15.26		 29.44   	 193.29		
  0.00   	-55.85   	 41.00   	 -15.26		 30.21   	 188.20		
  7.02   	-72.02   	 40.94   	 -10.17		 30.97   	 188.20		
 14.95   	-90.64   	 40.90   	 -15.26		 31.72   	 178.03		
 20.75   	-105.29   	 40.83   	 -15.26		 32.43   	 172.94		
 22.58   	-111.08   	 40.77   	 -20.35		 33.12   	 162.77		
 20.14   	-108.64   	 40.69   	 -20.35		 33.77   	 157.68		
 15.56   	-102.54   	 40.61   	 -20.35		 34.40   	 147.51		
 11.90   	-98.57   	 40.53   	 -15.26		 34.99   	 137.33		
 10.68   	-98.88   	 40.47   	 -10.17		 35.54   	 127.16		
 11.90   	-101.93   	 40.43   	 -10.17		 36.05   	 116.99		
 13.43   	-103.76   	 40.39   	   0.00		 36.52   	 116.99		
 14.65   	-102.84   	 40.39   	  -5.09		 36.99   	 101.73		
 15.26   	-99.79   	 40.37(D)	  10.17		 37.40   	  96.64		
 15.87   	-97.05   	 40.41   	  20.35		 37.78   	  96.64		
 16.48   	-95.21   	 40.49   	  40.69		 38.17   	  91.56		
 17.40   	-94.30   	 40.65   	  76.30		 38.53   	  91.56		
 17.70   	-94.30   	 40.96   	 132.25		 38.90   	  91.56		
 17.40   	-94.60   	 41.49   	 193.29		 39.27   	  91.56		
 16.78   	-94.60   	 42.26   	 249.24		 39.63   	 101.73		
 16.78   	-94.60   	 43.26   	 279.75		 40.04   	  96.64		
 17.70   	-94.91   	 44.37   	 289.93		 40.43   	  96.64		
 19.53   	-94.91   	 45.53   	 274.67		 40.81   	  96.64		
 22.28   	-94.30   	 46.63   	 244.15		 41.20   	  86.47		
 25.02   	-92.47   	 47.61   	 198.37		 41.55   	  81.38		
 27.77   	-88.81   	 48.40   	 162.77		 41.87   	  76.30		
 30.52   	-84.23   	 49.05   	 147.51		 42.18   	  71.21		
 32.96   	-80.87   	 49.64   	 142.42		 42.46   	  71.21		
 35.40   	-79.35   	 50.21   	 142.42		 42.75   	  71.21		
 38.15   	-79.96   	 50.78   	 142.42		 43.03   	  66.12		
 41.50   	-80.57   	 51.35   	 137.33		 43.30   	  66.12		
 44.86   	-79.04   	 51.90   	 122.07		 43.56   	  66.12		
 47.30   	-75.07   	 52.39   	 111.90		 43.82   	  61.04		
 48.83   	-68.97   	 52.84   	 101.73		 44.07   	  55.95		
 50.05   	-63.48   	 53.24   	 116.99		 44.29   	  50.86		
 52.49   	-59.20   	 53.71   	 132.25		 44.50   	  50.86		
 56.46   	-56.15   	 54.24   	 157.68		 44.70   	  50.86		
 61.34   	-52.19   	 54.87   	 162.77		 44.90   	  61.04		
 65.61   	-46.08   	 55.52   	 152.59		 45.15   	  61.04		
 68.97   	-37.23   	 56.13   	 142.42		 45.39   	  61.04		
 71.11   	-26.86   	 56.70   	 127.16		 45.64   	  61.04		
 73.24   	-15.56   	 57.21   	 137.33		 45.88   	  50.86		
 75.07   	 -4.27   	 57.76   	 147.51		 46.08   	  50.86		
 76.29   	  7.63   	 58.35   	 157.68		 46.29   	  55.95		
 75.99   	 18.92   	 58.98   	 167.85		 46.51   	  55.95		
 73.55   	 27.16   	 59.65   	 162.77		 46.73   	  55.95		
 68.97   	 31.13   	 60.30   	 147.51		 46.96   	  45.78		
 62.87   	 31.43   	 60.89   	 137.33		 47.14   	  45.78		
 55.85   	 28.99   	 61.44   	 127.16		 47.32   	  35.61		
 48.83   	 25.94   	 61.95   	 122.07		 47.47   	  40.69		
 42.11   	 23.50   	 62.44   	 111.90		 47.63   	  35.61		
 35.10   	 21.06   	 62.89   	 101.73		 47.77   	  40.69		
 28.08   	 18.01   	 63.30   	  96.64		 47.93   	  35.61		
 20.14   	 14.04   	 63.68   	  91.56		 48.08   	  30.52		
 13.12   	  8.85   	 64.05   	  86.47		 48.20   	  15.26		
  7.63   	  2.14   	 64.39   	  81.38		 48.26   	   5.09		
  4.58   	 -5.80   	 64.72   	  81.38		 48.28   	   0.00		
  3.05   	-14.34   	 65.05   	  91.56		 48.28   	   5.09		
  1.83   	-22.28   	 65.41   	  91.56		 48.30   	   5.09		
  0.00   	-28.99   	 65.78   	  76.30		 48.32   	   5.09		
 -2.44   	-33.87   	 66.08   	  50.86		 48.34   	   5.09		
 -4.58   	-37.54   	 66.29   	  20.35		 48.36(S)	 -10.17		
 -5.80   	-40.89   	 66.37   	  30.52		 48.32   	 -20.35		
 -5.49   	-44.86   	 66.49   	  71.21		 48.24   	 -30.52		
 -4.27   	-48.22   	 66.77   	  61.04		 48.12   	 -25.43		
 -3.36   	-50.05   	 67.02   	  20.35		 48.02   	 -20.35		
 -3.97   	-49.13   	 67.10   	  10.17		 47.93   	 -35.61		
 -5.19   	-46.69   	 67.14   	   5.09		 47.79   	 -71.21		
 -6.71   	-43.95   	 67.16(S)	 -40.69		 47.51   	 -71.21		
 -7.02   	-43.33   	 67.00   	 -40.69		 47.22   	 -45.78		
 -6.10   	-44.56   	 66.84   	  -5.09		 47.04   	 -20.35		
 -4.88   	-45.78   	 66.82   	 -10.17		 46.96   	 -10.17		
 -5.80   	-43.03   	 66.77   	 -61.04		 46.92   	 -71.21		
-10.07   	-33.26   	 66.53   	 -81.38		 46.63   	-147.51		
-16.78   	-18.01   	 66.21   	 -61.04		 46.04   	-172.94		
-23.50   	 -0.92   	 65.96   	 -40.69		 45.35   	-172.94		
-27.77   	 12.21   	 65.80   	 -71.21		 44.66   	-259.41		
-28.38   	 18.31   	 65.51   	-101.73		 43.62   	-412.00		
-26.25   	 18.62   	 65.11   	-101.73		 41.97   	-478.13		
-23.50   	 18.01   	 64.70   	 -91.56		 40.06   	-442.52		
-21.97   	 18.62   	 64.33   	-106.82		 38.29   	-432.35		
-21.67   	 20.75   	 63.91   	-132.25		 36.56   	-483.21		
-21.36   	 23.19   	 63.38   	-142.42		 34.63   	-523.90		
-19.84   	 23.80   	 62.81   	-137.33		 32.53   	-508.65		
-17.09   	 22.28   	 62.26   	-132.25		 30.50   	-488.30		
-14.04   	 19.53   	 61.73   	-137.33		 28.55   	-483.21		
-11.60   	 16.78   	 61.18   	-127.16		 26.61   	-483.21		
-10.99   	 15.26   	 60.67   	-111.90		 24.68   	-442.52		
-11.90   	 14.34   	 60.22   	 -91.56		 22.91   	-381.48		
-13.73   	 14.04   	 59.86   	 -86.47		 21.38   	-330.62		
-14.95   	 13.12   	 59.51   	 -86.47		 20.06   	-300.10		
-14.34   	 10.68   	 59.17   	 -86.47		 18.86   	-279.75		
-12.21   	  5.49   	 58.82   	 -71.21		 17.74   	-249.24		
 -9.16   	 -2.14   	 58.53   	 -50.86		 16.74   	-228.89		
 -6.10   	-10.68   	 58.33   	 -50.86		 15.83   	-188.20		
 -3.97   	-18.92   	 58.13   	 -50.86		 15.08   	-147.51		
 -1.53   	-26.86   	 57.92   	 -55.95		 14.49   	 -91.56		
  1.22   	-33.26   	 57.70   	 -61.04		 14.12   	 -50.86		
  3.05   	-37.23   	 57.46   	 -66.12		 13.92   	 -25.43		
  2.75   	-37.54   	 57.19   	 -66.12		 13.81   	 -10.17		
 -0.61   	-33.57   	 56.93   	 -71.21		 13.77   	  10.17		
 -6.41   	-27.47   	 56.64   	 -76.30		 13.81   	  10.17		
-10.99   	-23.80   	 56.34   	 -76.30		 13.86   	  10.17		
-12.82   	-23.80   	 56.03   	 -71.21		 13.90   	   5.09		
-11.60   	-25.63   	 55.75   	 -71.21		 13.92   	  -5.09		
 -9.46   	-26.86   	 55.46   	 -71.21		 13.90   	 -20.35		
 -7.93   	-27.77   	 55.18   	 -76.30		 13.81   	 -40.69		
 -7.93   	-30.21   	 54.87   	 -71.21		 13.65   	 -55.95		
 -9.46   	-34.79   	 54.59   	 -61.04		 13.43   	 -71.21		
-10.99   	-38.76   	 54.34   	 -50.86		 13.14   	 -76.30		
-12.51   	-39.06   	 54.14   	 -45.78		 12.84   	 -76.30		
-13.73   	-34.48   	 53.96   	 -45.78		 12.53   	 -81.38		
-14.34   	-28.38   	 53.77   	 -50.86		 12.21   	 -86.47		
-14.65   	-24.41   	 53.57   	 -50.86		 11.86   	 -86.47		
-15.26   	-23.80   	 53.37   	 -61.04		 11.52   	 -76.30		
-15.87   	-23.80   	 53.12   	 -55.95		 11.21   	 -76.30		
-17.70   	-22.89   	 52.90   	 -55.95		 10.91   	 -71.21		
-19.53   	-20.75   	 52.68   	 -50.86		 10.62   	 -81.38		
-20.75   	-18.92   	 52.47   	 -50.86		 10.29   	 -91.56		
-20.75   	-19.23   	 52.27   	 -45.78		  9.93   	 -96.64		
-19.84   	-21.67   	 52.09   	 -50.86		  9.54   	 -96.64		
-18.62   	-25.33   	 51.88   	 -50.86		  9.16   	 -91.56		
-18.01   	-28.08   	 51.68   	 -50.86		  8.79   	 -81.38		
-18.01   	-28.99   	 51.47   	 -45.78		  8.46   	 -66.12		
-18.01   	-28.08   	 51.29   	 -45.78		  8.20   	 -45.78		
-18.31   	-26.86   	 51.11   	 -40.69		  8.02   	 -35.61		
-18.62   	-26.25   	 50.95   	 -40.69		  7.87   	 -20.35		
-19.23   	-26.25   	 50.78   	 -35.61		  7.79(D)	   0.00		
-19.84   	-26.25   	 50.64   	 -40.69		  7.79   	   5.09		
-19.53   	-26.55   	 50.48   	 -40.69		  7.81   	  10.17		
-17.09   	-27.77   	 50.32   	 -45.78		  7.85   	  15.26		
-11.90   	-30.82   	 50.13   	 -40.69		  7.91   	  15.26		
 -3.97   	-33.26   	 49.97   	 -40.69		  7.98   	  15.26		
  5.80   	-30.82   	 49.81   	 -30.52		  8.04   	  10.17		
 15.26   	-19.23   	 49.68   	 -35.61		  8.08   	  10.17		
 23.50   	  3.05   	 49.54   	 -35.61		  8.12   	   5.09		
 29.91   	 31.74   	 49.40   	 -35.61		  8.14   	  15.26		
 34.79   	 59.51   	 49.26   	 -35.61		  8.20   	   5.09		
 38.15   	 78.74   	 49.11   	 -40.69		  8.22   	  10.17		
 39.98   	 87.28   	 48.95   	 -35.61		  8.26   	  15.26		
 40.28   	 87.28   	 48.81   	 -30.52		  8.32   	  20.35		
 38.15   	 83.92   	 48.69   	 -30.52		  8.40   	  20.35		
 33.26   	 81.18   	 48.57   	 -25.43		  8.48   	  25.43		
 24.41   	 77.51   	 48.46   	 -30.52		  8.59   	  30.52		
 11.29   	 68.36   	 48.34   	 -25.43		  8.71   	  30.52		
 -6.10   	 48.22   	 48.24   	 -30.52		  8.83   	  35.61		
-24.72   	 17.70   	 48.12   	 -35.61		  8.97   	  25.43		
-40.28   	-17.40   	 47.98   	 -35.61		  9.07   	  20.35		
-49.13   	-48.22   	 47.83   	 -35.61		  9.16   	  20.35		
-50.05   	-68.05   	 47.69   	 -30.52		  9.24   	  10.17		
-44.86   	-75.07   	 47.57   	 -25.43		  9.28   	   0.00		
-38.45   	-73.85   	 47.47   	 -25.43		  9.28   	   0.00		
-34.48   	-71.11   	 47.37   	 -25.43		  9.28   	   5.09		
-33.87   	-71.11   	 47.26   	 -20.35		  9.30   	  10.17		
-34.79   	-73.55   	 47.18   	 -30.52		  9.34   	  20.35		
-35.10   	-77.51   	 47.06   	 -25.43		  9.42   	  15.26		
-34.18   	-81.18   	 46.96   	 -25.43		  9.48   	  20.35		
-32.96   	-83.92   	 46.86   	 -30.52		  9.56   	   5.09		
-33.26   	-85.45   	 46.73   	 -30.52		  9.58   	   0.00		
-35.40   	-85.14   	 46.61   	 -30.52		  9.58   	   0.00		
-39.06   	-81.18   	 46.49   	 -30.52		  9.58   	  10.17		
