SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  RV     	  RV'		
 34.79   	 -25.43		  5.05   	  10.17		
 34.69   	 -20.35		  5.09   	  10.17		
 34.61   	 -20.35		  5.13   	  15.26		
 34.53   	 -20.35		  5.19   	  10.17		
 34.45   	 -15.26		  5.23   	  20.35		
 34.38   	 -20.35		  5.31   	  25.43		
 34.30   	 -25.43		  5.41   	  35.61		
 34.20   	 -25.43		  5.55   	  45.78		
 34.10   	 -25.43		  5.74   	  40.69		
 34.00   	 -20.35		  5.90   	  35.61		
 33.92   	 -20.35		  6.04   	  30.52		
 33.84   	 -30.52		  6.16   	  20.35		
 33.71   	 -30.52		  6.25   	  10.17		
 33.59   	 -20.35		  6.29   	   0.00		
 33.51   	 -10.17		  6.29   	   0.00		
 33.47   	 -15.26		  6.29   	   5.09		
 33.41   	 -20.35		  6.31   	  15.26		
 33.33   	 -20.35		  6.37   	  10.17		
 33.25   	 -20.35		  6.41   	  20.35		
 33.16   	 -15.26		  6.49   	  20.35		
 33.10   	 -20.35		  6.57   	  15.26		
 33.02   	 -20.35		  6.63   	   5.09		
 32.94   	 -20.35		  6.65   	  -5.09		
 32.86   	 -25.43		  6.63   	 -10.17		
 32.76   	 -20.35		  6.59   	 -25.43		
 32.68   	 -20.35		  6.49   	 -30.52		
 32.59   	 -20.35		  6.37   	 -20.35		
 32.51   	 -20.35		  6.29   	 -10.17		
 32.43   	 -25.43		  6.25   	   0.00		
 32.33   	 -15.26		  6.25(E)	  25.43		
 32.27   	 -15.26		  6.35   	  35.61		
 32.21   	 -15.26		  6.49   	  50.86		
 32.15   	 -15.26		  6.69   	  61.04		
 32.09   	 -20.35		  6.94   	  66.12		
 32.00   	 -30.52		  7.20   	  55.95		
 31.88   	 -20.35		  7.43   	  45.78		
 31.80   	 -15.26		  7.61   	  35.61		
 31.74   	  -5.09		  7.75   	  25.43		
 31.72   	 -30.52		  7.85   	  55.95		
 31.60   	 -25.43		  8.08   	  91.56		
 31.50   	 -15.26		  8.44   	 122.07		
 31.43   	 -10.17		  8.93   	 172.94		
 31.39   	  -5.09		  9.62   	 233.98		
 31.37   	   0.00		 10.56   	 223.80		
 31.37   	 -25.43		 11.45   	 152.59		
 31.27   	 -50.86		 12.07   	 116.99		
 31.07   	 -45.78		 12.53   	 137.33		
 30.88   	 -10.17		 13.08   	 198.37		
 30.84   	  10.17		 13.88   	 310.27		
 30.88   	   0.00		 15.12   	 396.74		
 30.88   	 -10.17		 16.70   	 457.78		
 30.84   	 -20.35		 18.54   	 488.30		
 30.76   	 -15.26		 20.49   	 467.95		
 30.70   	   0.00		 22.36   	 422.18		
 30.70   	   5.09		 24.05   	 376.40		
 30.72   	   5.09		 25.55   	 350.97		
 30.74   	   0.00		 26.96   	 335.71		
 30.74   	   5.09		 28.30   	 340.79		
 30.76   	   0.00		 29.66   	 340.79		
 30.76   	   5.09		 31.03   	 345.88		
 30.78   	  15.26		 32.41   	 345.88		
 30.84   	  20.35		 33.79   	 340.79		
 30.93   	  25.43		 35.16   	 320.45		
 31.03   	  15.26		 36.44   	 264.50		
 31.09   	  10.17		 37.50   	 239.06		
 31.13   	  15.26		 38.45   	 239.06		
 31.19   	  25.43		 39.41   	 254.32		
 31.29   	  25.43		 40.43   	 254.32		
 31.39   	  30.52		 41.44   	 254.32		
 31.52   	  30.52		 42.46   	 249.24		
 31.64   	  40.69		 43.46   	 249.24		
 31.80   	  45.78		 44.46   	 239.06		
 31.98   	  45.78		 45.41   	 223.80		
 32.17   	  50.86		 46.31   	 203.46		
 32.37   	  50.86		 47.12   	 203.46		
 32.57   	  61.04		 47.93   	 213.63		
 32.82   	  61.04		 48.79   	 223.80		
 33.06   	  61.04		 49.68   	 228.89		
 33.31   	  55.95		 50.60   	 228.89		
 33.53   	  61.04		 51.52   	 208.54		
 33.77   	  61.04		 52.35   	 203.46		
 34.02   	  76.30		 53.16   	 228.89		
 34.32   	  81.38		 54.08   	 244.15		
 34.65   	  66.12		 55.06   	 132.25		
 34.91   	  55.95		 55.58(S)	  -5.09		
 35.14   	  61.04		 55.56   	 -91.56		
 35.38   	  71.21		 55.20   	-152.59		
 35.67   	  76.30		 54.59   	-178.03		
 35.97   	  71.21		 53.88   	-122.07		
 36.26   	  81.38		 53.39   	 -45.78		
 36.58   	  81.38		 53.20   	  50.86		
 36.91   	  71.21		 53.41   	 152.59		
 37.19   	  66.12		 54.02   	 172.94		
 37.46   	  61.04		 54.71   	 111.90		
 37.70   	  61.04		 55.16   	  30.52		
 37.94   	  66.12		 55.28   	 -25.43		
 38.21   	  76.30		 55.18   	 -66.12		
 38.51   	  81.38		 54.91   	 -86.47		
 38.84   	  61.04		 54.57   	-116.99		
 39.08   	  55.95		 54.10   	-122.07		
 39.31   	  55.95		 53.61   	 -40.69		
 39.53   	  66.12		 53.45   	   5.09		
 39.80   	  71.21		 53.47   	  15.26		
 40.08   	  55.95		 53.53   	  30.52		
 40.31   	  45.78		 53.65   	 -40.69		
 40.49   	  45.78		 53.49   	-101.73		
 40.67   	  40.69		 53.08   	 -55.95		
 40.83   	  55.95		 52.86   	 -50.86		
 41.06   	  61.04		 52.65   	 -61.04		
 41.30   	  40.69		 52.41   	 -76.30		
 41.46   	  25.43		 52.11   	 -81.38		
 41.57   	  25.43		 51.78   	 -91.56		
 41.67   	  30.52		 51.41   	 -50.86		
 41.79   	  35.61		 51.21   	 -35.61		
 41.93   	  40.69		 51.07   	 -76.30		
 42.10   	  20.35		 50.76   	-116.99		
 42.18   	   5.09		 50.29   	-152.59		
 42.20   	   5.09		 49.68   	-142.42		
 42.22   	  10.17		 49.11   	-157.68		
 42.26   	   5.09		 48.48   	-208.54		
 42.28(S)	 -10.17		 47.65   	-223.80		
 42.24   	 -15.26		 46.75   	-188.20		
 42.18   	 -10.17		 46.00   	-208.54		
 42.14   	 -20.35		 45.17   	-249.24		
 42.05   	 -15.26		 44.17   	-279.75		
 41.99   	 -10.17		 43.05   	-325.53		
 41.95   	 -20.35		 41.75   	-381.48		
 41.87   	 -50.86		 40.22   	-447.61		
 41.67   	 -55.95		 38.43   	-503.56		
 41.44   	 -45.78		 36.42   	-483.21		
 41.26   	 -40.69		 34.49   	-412.00		
 41.10   	 -40.69		 32.84   	-239.06		
 40.94   	 -35.61		 31.88   	 -96.64		
 40.79   	 -40.69		 31.50   	-203.46		
 40.63   	 -50.86		 30.68   	-427.26		
 40.43   	 -35.61		 28.97   	-600.20		
 40.28   	 -20.35		 26.57   	-691.76		
 40.20   	 -25.43		 23.80   	-671.41		
 40.10   	 -50.86		 21.12   	-544.25		
 39.90   	 -61.04		 18.94   	-391.66		
 39.65   	 -61.04		 17.38   	-239.06		
 39.41   	 -45.78		 16.42   	-147.51		
 39.23   	 -35.61		 15.83   	-127.16		
 39.08   	 -30.52		 15.32   	-157.68		
 38.96   	 -40.69		 14.69   	-228.89		
 38.80   	 -40.69		 13.77   	-284.84		
 38.64   	 -50.86		 12.63   	-310.27		
 38.43   	 -45.78		 11.39   	-295.01		
 38.25   	 -35.61		 10.21   	-254.32		
 38.11   	 -30.52		  9.20   	-188.20		
 37.99   	 -30.52		  8.44   	-127.16		
 37.86   	 -35.61		  7.93   	 -76.30		
 37.72   	 -40.69		  7.63   	 -66.12		
 37.56   	 -35.61		  7.37   	 -66.12		
 37.42   	 -35.61		  7.10   	 -86.47		
 37.27   	 -35.61		  6.75   	-106.82		
 37.13   	 -30.52		  6.33   	-122.07		
 37.01   	 -25.43		  5.84   	-116.99		
 36.91   	 -30.52		  5.37   	 -91.56		
 36.79   	 -30.52		  5.01   	 -61.04		
 36.66   	 -35.61		  4.76   	 -25.43		
 36.52   	 -30.52		  4.66   	  -5.09		
 36.40   	 -30.52		  4.64(D)	  10.17		
 36.28   	 -25.43		  4.68   	  15.26		
 36.17   	 -30.52		  4.74   	  10.17		
 36.05   	 -30.52		  4.78   	  10.17		
 35.93   	 -40.69		  4.82   	   0.00		
 35.77   	 -30.52		  4.82   	  -5.09		
 35.65   	 -25.43		  4.80   	   0.00		
 35.54   	 -20.35		  4.80   	   0.00		
 35.46   	 -25.43		  4.80   	   0.00		
 35.36   	 -25.43		  4.80   	  10.17		
 35.26   	 -25.43		  4.84   	  10.17		
 35.16   	 -25.43		  4.88   	  10.17		
 35.06   	 -25.43		  4.92   	   5.09		
 34.95   	 -20.35		  4.94   	   5.09		
 34.87   	 -20.35		  4.96   	   5.09		
 34.79   	 -25.43		  4.98   	  10.17		
 34.69   	 -25.43		  5.03   	  20.35		
 34.59   	 -30.52		  5.11   	  15.26		
 34.47   	 -25.43		  5.17   	  20.35		
 34.36   	 -25.43		  5.25   	  20.35		
 34.26   	 -15.26		  5.33   	  20.35		
 34.20   	 -15.26		  5.41   	  15.26		
 34.14   	 -25.43		  5.47   	  20.35		
 34.04   	 -35.61		  5.55   	  20.35		
 33.90   	 -20.35		  5.64   	  20.35		
 33.81   	 -20.35		  5.72   	  20.35		
 33.73   	 -10.17		  5.80   	  20.35		
 33.69   	 -20.35		  5.88   	  20.35		
 33.61   	 -20.35		  5.96   	  25.43		
 33.53   	 -20.35		  6.06   	  20.35		
 33.45   	 -20.35		  6.14   	  25.43		
 33.37   	 -20.35		  6.25   	  15.26		
 33.29   	 -20.35		  6.31   	  15.26		
 33.20   	 -20.35		  6.37   	  10.17		
 33.12   	 -15.26		  6.41   	  10.17		
 33.06   	 -25.43		  6.45   	   0.00		
 32.96   	 -25.43		  6.45   	   5.09		
 32.86   	 -25.43		  6.47   	  10.17		
 32.76   	 -15.26		  6.51   	  15.26		
 32.70   	 -15.26		  6.57   	  10.17		
 32.63   	 -10.17		  6.61   	  15.26		
 32.59   	 -25.43		  6.67   	   0.00		
 32.49   	 -20.35		  6.67   	  -5.09		
 32.41   	 -15.26		  6.65   	 -10.17		
 32.35   	 -15.26		  6.61   	 -15.26		
 32.29   	 -10.17		  6.55   	 -25.43		
 32.25   	 -20.35		  6.45   	 -15.26		
 32.17   	 -20.35		  6.39   	 -10.17		
 32.09   	 -25.43		  6.35   	   5.09		
 31.98   	 -30.52		  6.37(E)	  40.69		
 31.86   	 -15.26		  6.53   	  40.69		
 31.80   	 -15.26		  6.69   	  55.95		
 31.74   	 -25.43		  6.92   	  50.86		
 31.64   	 -25.43		  7.12   	  45.78		
 31.54   	 -20.35		  7.30   	  40.69		
 31.45   	 -20.35		  7.47   	  35.61		
 31.37   	 -10.17		  7.61   	  35.61		
 31.33   	 -10.17		  7.75   	  61.04		
 31.29   	 -10.17		  8.00   	  86.47		
 31.25   	 -20.35		  8.34   	 116.99		
 31.17   	 -20.35		  8.81   	 167.85		
 31.09   	 -15.26		  9.48   	 233.98		
 31.03   	 -10.17		 10.42   	 244.15		
 30.99   	 -10.17		 11.39   	 183.11		
 30.95   	 -30.52		 12.13   	 106.82		
 30.82   	 -35.61		 12.55   	  91.56		
 30.68   	 -10.17		 12.92   	 137.33		
 30.64   	  -5.09		 13.47   	 233.98		
 30.62   	 -15.26		 14.40   	 340.79		
 30.56   	 -20.35		 15.77   	 442.52		
 30.48   	 -20.35		 17.54   	 503.56		
 30.40   	 -10.17		 19.55   	 518.82		
 30.36(D)	   0.00		 21.63   	 488.30		
 30.36   	  10.17		 23.58   	 437.43		
 30.40   	  10.17		 25.33   	 376.40		
 30.44   	   5.09		 26.84   	 335.71		
 30.46   	   0.00		 28.18   	 305.19		
 30.46   	   5.09		 29.40   	 300.10		
 30.48   	  15.26		 30.60   	 300.10		
 30.54   	  20.35		 31.80   	 330.62		
 30.62   	  15.26		 33.12   	 340.79		
 30.68   	  10.17		 34.49   	 350.97		
 30.72   	  10.17		 35.89   	 340.79		
 30.76   	  15.26		 37.25   	 310.27		
 30.82   	  30.52		 38.49   	 284.84		
 30.95   	  30.52		 39.63   	 259.41		
 31.07   	  25.43		 40.67   	 233.98		
 31.17   	  30.52		 41.61   	 223.80		
 31.29   	  35.61		 42.50   	 223.80		
 31.43   	  40.69		 43.40   	 239.06		
 31.60   	  45.78		 44.35   	 254.32		
 31.78   	  45.78		 45.37   	 244.15		
 31.96   	  45.78		 46.35   	 208.54		
 32.15   	  45.78		 47.18   	 198.37		
 32.33   	  61.04		 47.98   	 208.54		
 32.57   	  66.12		 48.81   	 213.63		
 32.84   	  66.12		 49.66   	 193.29		
 33.10   	  55.95		 50.44   	 172.94		
 33.33   	  55.95		 51.13   	 188.20		
 33.55   	  66.12		 51.88   	 213.63		
 33.81   	  71.21		 52.74   	 218.72		
 34.10   	  61.04		 53.61   	 208.54		
 34.34   	  61.04		 54.45   	 111.90		
 34.59   	  61.04		 54.89(S)	 -15.26		
 34.83   	  76.30		 54.83   	 -66.12		
 35.14   	  91.56		 54.57   	 -81.38		
 35.50   	  81.38		 54.24   	 -76.30		
 35.83   	  71.21		 53.94   	 -86.47		
 36.11   	  76.30		 53.59   	 -61.04		
 36.42   	  81.38		 53.35   	  15.26		
 36.74   	  81.38		 53.41   	  71.21		
 37.07   	  66.12		 53.69   	 116.99		
 37.33   	  66.12		 54.16   	 127.16		
 37.60   	  61.04		 54.67   	  25.43		
 37.84   	  61.04		 54.77   	 -71.21		
 38.09   	  66.12		 54.49   	 -61.04		
 38.35   	  91.56		 54.24   	 -40.69		
 38.72   	  81.38		 54.08   	 -45.78		
 39.04   	  55.95		 53.90   	 -30.52		
 39.27   	  45.78		 53.77   	  10.17		
 39.45   	  66.12		 53.81   	   0.00		
 39.72   	  71.21		 53.81   	 -35.61		
 40.00   	  66.12		 53.67   	 -30.52		
 40.26   	  61.04		 53.55   	   5.09		
 40.51   	  55.95		 53.57   	 -61.04		
 40.73   	  40.69		 53.33   	-111.90		
 40.90   	  40.69		 52.88   	 -55.95		
 41.06   	  50.86		 52.65   	 -61.04		
 41.26   	  55.95		 52.41   	 -66.12		
 41.49   	  40.69		 52.15   	 -76.30		
 41.65   	  30.52		 51.84   	 -71.21		
 41.77   	  30.52		 51.56   	 -76.30		
 41.89   	  30.52		 51.25   	 -91.56		
 42.01   	  25.43		 50.88   	 -81.38		
 42.12   	  15.26		 50.56   	 -45.78		
 42.18   	  25.43		 50.38   	 -30.52		
 42.28   	  15.26		 50.25   	-116.99		
 42.34   	  -5.09		 49.79   	-203.46		
 42.32   	  -5.09		 48.97   	-228.89		
 42.30   	   0.00		 48.06   	-213.63		
 42.30   	  15.26		 47.20   	-213.63		
 42.36(S)	   0.00		 46.35   	-244.15		
 42.36   	 -15.26		 45.37   	-264.50		
 42.30   	 -25.43		 44.31   	-295.01		
 42.20   	 -25.43		 43.13   	-335.71		
 42.10   	 -25.43		 41.79   	-361.14		
 41.99   	 -30.52		 40.35   	-396.74		
 41.87   	 -45.78		 38.76   	-427.26		
 41.69   	 -50.86		 37.05   	-447.61		
 41.49   	 -55.95		 35.26   	-478.13		
 41.26   	 -55.95		 33.35   	-442.52		
 41.04   	 -30.52		 31.58   	-315.36		
 40.92   	 -25.43		 30.32   	-178.03		
 40.81   	 -30.52		 29.60   	-137.33		
 40.69   	 -45.78		 29.05   	-264.50		
 40.51   	 -45.78		 28.00   	-457.78		
 40.33   	 -50.86		 26.16   	-595.11		
 40.12   	 -35.61		 23.78   	-651.07		
 39.98   	 -35.61		 21.18   	-610.37		
 39.84   	 -55.95		 18.74   	-488.30		
 39.61   	 -55.95		 16.79   	-330.62		
 39.39   	 -45.78		 15.46   	-198.37		
 39.21   	 -35.61		 14.67   	-122.07		
 39.06   	 -40.69		 14.18   	-106.82		
 38.90   	 -40.69		 13.75   	-147.51		
 38.74   	 -45.78		 13.16   	-208.54		
 38.56   	 -45.78		 12.33   	-259.41		
 38.37   	 -45.78		 11.29   	-274.67		
 38.19   	 -35.61		 10.19   	-259.41		
 38.05   	 -35.61		  9.16   	-203.46		
 37.90   	 -25.43		  8.34   	-152.59		
 37.80   	 -30.52		  7.73   	 -96.64		
 37.68   	 -40.69		  7.34   	 -61.04		
 37.52   	 -40.69		  7.10   	 -50.86		
 37.35   	 -35.61		  6.90   	 -66.12		
 37.21   	 -30.52		  6.63   	 -86.47		
 37.09   	 -30.52		  6.29   	-106.82		
 36.97   	 -30.52		  5.86   	-111.90		
 36.85   	 -35.61		  5.41   	-101.73		
 36.70   	 -35.61		  5.01   	 -71.21		
 36.56   	 -25.43		  4.72   	 -45.78		
 36.46   	 -30.52		  4.54   	 -15.26		
 36.34   	 -35.61		  4.48   	  -5.09		
 36.20   	 -30.52		  4.46(D)	  10.17		
 36.07   	 -25.43		  4.50   	  10.17		
 35.97   	 -30.52		  4.54   	  15.26		
 35.85   	 -30.52		  4.60   	  10.17		
 35.73   	 -35.61		  4.64   	  15.26		
 35.58   	 -25.43		  4.70   	  15.26		
 35.48   	 -20.35		  4.76   	  15.26		
 35.40   	 -20.35		  4.82   	  15.26		
 35.32   	 -30.52		  4.88   	  15.26		
 35.20   	 -25.43		  4.94   	  20.35		
 35.10   	 -25.43		  5.03   	  15.26		
 34.99   	 -25.43		  5.09   	  10.17		
 34.89   	 -20.35		  5.13   	  10.17		
 34.81   	 -20.35		  5.17   	  10.17		
 34.73   	 -30.52		  5.21   	   5.09		
 34.61   	 -25.43		  5.23   	  10.17		
 34.51   	 -30.52		  5.27   	  15.26		
 34.38   	 -20.35		  5.33   	  15.26		
 34.30   	 -15.26		  5.39   	  25.43		
 34.24   	 -15.26		  5.49   	  20.35		
 34.18   	 -25.43		  5.57   	  20.35		
 34.08   	 -30.52		  5.66   	  20.35		
 33.96   	 -25.43		  5.74   	  20.35		
 33.86   	 -15.26		  5.82   	  15.26		
 33.79   	 -20.35		  5.88   	  10.17		
 33.71   	 -25.43		  5.92   	   5.09		
 33.61   	 -25.43		  5.94   	   5.09		
 33.51   	 -20.35		  5.96   	  10.17		
 33.43   	 -20.35		  6.00   	  10.17		
 33.35   	 -20.35		  6.04   	  15.26		
 33.27   	 -20.35		  6.10   	  15.26		
 33.18   	 -15.26		  6.16   	  20.35		
 33.12   	 -15.26		  6.25   	  15.26		
 33.06   	 -20.35		  6.31   	  15.26		
 32.98   	 -20.35		  6.37   	  10.17		
 32.90   	 -25.43		  6.41   	  15.26		
 32.80   	 -20.35		  6.47   	  10.17		
 32.72   	 -15.26		  6.51   	  10.17		
 32.66   	 -20.35		  6.55   	   5.09		
 32.57   	 -15.26		  6.57   	   5.09		
 32.51   	 -15.26		  6.59   	   0.00		
 32.45   	 -15.26		  6.59   	  -5.09		
 32.39   	 -15.26		  6.57   	 -10.17		
 32.33   	 -20.35		  6.53   	 -10.17		
 32.25   	 -25.43		  6.49   	 -20.35		
 32.15   	 -20.35		  6.41   	 -10.17		
 32.06   	 -15.26		  6.37   	 -10.17		
 32.00   	 -25.43		  6.33   	   0.00		
 31.90   	 -20.35		  6.33(E)	  35.61		
 31.82   	 -15.26		  6.47   	  45.78		
 31.76   	 -15.26		  6.65   	  45.78		
 31.70   	 -20.35		  6.84   	  40.69		
 31.62   	 -25.43		  7.00   	  35.61		
 31.52   	 -20.35		  7.14   	  30.52		
 31.43   	 -25.43		  7.26   	  30.52		
 31.33   	 -20.35		  7.39   	  40.69		
 31.25   	 -20.35		  7.55   	  61.04		
 31.17   	 -15.26		  7.79   	  91.56		
 31.11   	 -15.26		  8.16   	 127.16		
 31.05   	 -10.17		  8.67   	 172.94		
 31.01   	 -10.17		  9.36   	 233.98		
 30.97   	 -10.17		 10.29   	 249.24		
 30.93   	 -15.26		 11.29   	 183.11		
 30.86   	 -20.35		 12.02   	 101.73		
 30.78   	 -25.43		 12.43   	  91.56		
 30.68   	 -10.17		 12.80   	 132.25		
 30.64   	 -15.26		 13.33   	 213.63		
 30.58   	 -25.43		 14.18   	 320.45		
 30.48   	 -25.43		 15.46   	 422.18		
 30.38   	 -15.26		 17.15   	 488.30		
 30.32   	 -10.17		 19.10   	 518.82		
 30.27(D)	  10.17		 21.18   	 508.65		
 30.32   	  10.17		 23.21   	 473.04		
 30.36   	  10.17		 25.11   	 412.00		
 30.40   	   0.00		 26.75   	 335.71		
 30.40   	  -5.09		 28.10   	 295.01		
 30.38   	   5.09		 29.28   	 274.67		
 30.40   	  15.26		 30.38   	 295.01		
 30.46   	  15.26		 31.56   	 320.45		
 30.52   	  10.17		 32.84   	 345.88		
 30.56   	   5.09		 34.22   	 361.14		
 30.58   	  10.17		 35.67   	 345.88		
 30.62   	  20.35		 37.05   	 325.53		
 30.70   	  30.52		 38.35   	 310.27		
 30.82   	  40.69		 39.59   	 274.67		
 30.99   	  30.52		 40.69   	 249.24		
 31.11   	  30.52		 41.69   	 228.89		
 31.23   	  35.61		 42.60   	 213.63		
 31.37   	  35.61		 43.46   	 198.37		
 31.52   	  40.69		 44.25   	 183.11		
 31.68   	  40.69		 44.98   	 208.54		
 31.84   	  45.78		 45.82   	 244.15		
 32.02   	  55.95		 46.80   	 264.50		
 32.25   	  50.86		 47.85   	 264.50		
 32.45   	  45.78		 48.91   	 244.15		
 32.63   	  61.04		 49.89   	 203.46		
 32.88   	  66.12		 50.70   	 111.90		
 33.14   	  61.04		 51.15   	  61.04		
 33.39   	  76.30		 51.39   	 116.99		
 33.69   	  81.38		 51.86   	 213.63		
 34.02   	  66.12		 52.72   	 249.24		
 34.28   	  61.04		 53.71   	 203.46		
 34.53   	  66.12		 54.53   	  96.64		
 34.79   	  66.12		 54.91   	 -15.26		
 35.06   	  81.38		 54.85   	 -61.04		
 35.38   	  76.30		 54.61   	 -55.95		
 35.69   	  66.12		 54.38   	 -40.69		
 35.95   	  71.21		 54.22   	 -61.04		
 36.24   	  76.30		 53.98   	 -76.30		
 36.54   	  91.56		 53.67   	   0.00		
 36.91   	  91.56		 53.67   	  81.38		
 37.27   	  76.30		 54.00   	 127.16		
 37.58   	  66.12		 54.51   	 122.07		
 37.84   	  61.04		 54.99   	  45.78		
 38.09   	  66.12		 55.18(S)	 -55.95		
 38.35   	  71.21		 54.95   	 -86.47		
 38.64   	  81.38		 54.61   	-122.07		
 38.96   	  76.30		 54.12   	-142.42		
 39.27   	  61.04		 53.55   	 -91.56		
 39.51   	  55.95		 53.18   	 -40.69		
 39.74   	  55.95		 53.02   	  35.61		
 39.96   	  55.95		 53.16   	  76.30		
 40.18   	  55.95		 53.47   	  61.04		
 40.41   	  61.04		 53.71   	  40.69		
 40.65   	  55.95		 53.88   	  25.43		
 40.87   	  55.95		 53.98   	 -40.69		
 41.10   	  55.95		 53.81   	-157.68		
 41.32   	  40.69		 53.18   	-213.63		
 41.49   	  30.52		 52.33   	-172.94		
 41.61   	  30.52		 51.64   	-122.07		
 41.73   	  30.52		 51.15   	 -71.21		
 41.85   	  20.35		 50.86   	  -5.09		
 41.93   	  30.52		 50.84   	  15.26		
 42.05   	  25.43		 50.91   	 -10.17		
 42.16   	  20.35		 50.86   	 -40.69		
 42.24   	  15.26		 50.70   	-106.82		
 42.30   	  15.26		 50.27   	-183.11		
 42.36   	  10.17		 49.54   	-213.63		
 42.40   	  10.17		 48.69   	-228.89		
 42.44(S)	   0.00		 47.77   	-198.37		
 42.44   	 -10.17		 46.98   	-198.37		
 42.40   	 -15.26		 46.18   	-274.67		
 42.34   	 -30.52		 45.09   	-325.53		
 42.22   	 -30.52		 43.78   	-371.31		
 42.10   	 -20.35		 42.30   	-427.26		
 42.01   	 -20.35		 40.59   	-437.43		
 41.93   	 -25.43		 38.84   	-412.00		
 41.83   	 -35.61		 37.19   	-422.18		
 41.69   	 -55.95		 35.50   	-432.35		
 41.46   	 -66.12		 33.77   	-381.48		
 41.20   	 -50.86		 32.25   	-239.06		
 41.00   	 -35.61		 31.29   	-142.42		
 40.85   	 -45.78		 30.72   	-223.80		
 40.67   	 -45.78		 29.83   	-422.18		
 40.49   	 -40.69		 28.14   	-595.11		
 40.33   	 -30.52		 25.76   	-686.67		
 40.20   	 -35.61		 23.01   	-666.32		
 40.06   	 -40.69		 20.35   	-559.51		
 39.90   	 -45.78		 18.11   	-401.83		
 39.72   	 -50.86		 16.50   	-249.24		
 39.51   	 -45.78		 15.50   	-142.42		
 39.33   	 -45.78		 14.93   	-101.73		
 39.15   	 -50.86		 14.53   	-116.99		
 38.94   	 -45.78		 14.06   	-178.03		
 38.76   	 -50.86		 13.35   	-254.32		
 38.56   	 -45.78		 12.33   	-300.10		
 38.37   	 -40.69		 11.13   	-305.19		
 38.21   	 -30.52		  9.91   	-259.41		
 38.09   	 -35.61		  8.87   	-188.20		
 37.94   	 -30.52		  8.12   	-116.99		
 37.82   	 -30.52		  7.65   	 -61.04		
 37.70   	 -25.43		  7.41   	 -40.69		
 37.60   	 -30.52		  7.24   	 -40.69		
 37.48   	 -40.69		  7.08   	 -71.21		
 37.31   	 -40.69		  6.80   	 -96.64		
 37.15   	 -35.61		  6.41   	-116.99		
 37.01   	 -30.52		  5.94   	-116.99		
 36.89   	 -30.52		  5.47   	 -96.64		
 36.76   	 -25.43		  5.09   	 -66.12		
 36.66   	 -30.52		  4.82   	 -30.52		
 36.54   	 -25.43		  4.70(D)	   0.00		
 36.44   	 -25.43		  4.70   	  20.35		
 36.34   	 -20.35		  4.78   	  20.35		
