SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-19.23   	 -9.16   	  5.23   	 -25.43		 77.38   	 -40.69		
-22.58   	-10.68   	  5.13   	  15.26		 77.21   	 -30.52		
-23.50   	 -9.16   	  5.19   	  55.95		 77.09   	 -30.52		
-22.28   	 -4.88   	  5.41   	  76.30		 76.97   	 -25.43		
-20.14   	  2.75   	  5.72   	  86.47		 76.87   	 -25.43		
-15.26   	 16.17   	  6.06   	  91.56		 76.76   	 -30.52		
 -2.75   	 37.84   	  6.43   	  76.30		 76.64   	 -25.43		
 19.84   	 65.61   	  6.73   	  66.12		 76.54   	 -30.52		
 50.05   	 91.55   	  7.00   	  45.78		 76.42   	 -30.52		
 79.65   	108.64   	  7.18   	  20.35		 76.30   	 -35.61		
 99.79   	113.83   	  7.26   	   0.00		 76.15   	 -35.61		
102.54   	109.56   	  7.26   	 -20.35		 76.01   	 -40.69		
 90.33   	103.15   	  7.18   	 -20.35		 75.85   	 -35.61		
 74.16   	103.45   	  7.10   	 -25.43		 75.71   	 -40.69		
 62.26   	110.47   	  7.00   	 -25.43		 75.54   	 -45.78		
 56.15   	115.36   	  6.90   	 -20.35		 75.36   	 -40.69		
 52.19   	107.73   	  6.82   	  -5.09		 75.20   	 -40.69		
 46.08   	 83.62   	  6.80   	  10.17		 75.04   	 -45.78		
 39.98   	 49.13   	  6.84   	  15.26		 74.85   	 -40.69		
 38.15   	 16.78   	  6.90   	  30.52		 74.69   	 -35.61		
 40.28   	 -3.05   	  7.02   	  30.52		 74.55   	 -40.69		
 41.50   	 -7.93   	  7.14   	  35.61		 74.38   	 -35.61		
 35.71   	 -3.05   	  7.28   	  25.43		 74.24   	 -40.69		
 22.89   	  6.71   	  7.39   	  25.43		 74.08   	 -40.69		
 12.21   	 19.53   	  7.49   	  20.35		 73.92   	 -40.69		
 10.68   	 32.35   	  7.57   	  15.26		 73.75   	 -40.69		
 12.51   	 35.40   	  7.63   	   5.09		 73.59   	 -45.78		
  6.71   	 19.84   	  7.65   	   5.09		 73.41   	 -40.69		
-11.90   	-13.12   	  7.67   	   5.09		 73.24   	 -40.69		
-35.71   	-49.74   	  7.69   	   5.09		 73.08   	 -45.78		
-47.00   	-69.58   	  7.71   	   0.00		 72.90   	 -40.69		
-35.40   	-61.95   	  7.71   	  10.17		 72.74   	 -40.69		
-10.99   	-39.06   	  7.75   	  10.17		 72.57   	 -40.69		
  2.44   	-26.25   	  7.79   	  15.26		 72.41   	 -45.78		
-12.21   	-40.59   	  7.85   	  15.26		 72.23   	 -40.69		
-50.05   	-75.99   	  7.91   	  20.35		 72.06   	 -40.69		
-86.36   	-107.42   	  8.00   	  30.52		 71.90   	 -40.69		
-95.52   	-109.86   	  8.12   	  30.52		 71.74   	 -40.69		
-70.50   	-77.21   	  8.24   	  35.61		 71.58   	 -45.78		
-26.86   	-27.16   	  8.38   	  50.86		 71.39   	 -40.69		
  9.16   	 12.51   	  8.59   	  55.95		 71.23   	 -40.69		
 20.14   	 23.80   	  8.81   	  61.04		 71.07   	 -45.78		
  9.16   	  9.46   	  9.05   	  61.04		 70.88   	 -50.86		
 -7.32   	-14.95   	  9.30   	  66.12		 70.68   	 -61.04		
-12.82   	-30.21   	  9.56   	  61.04		 70.44   	 -50.86		
  2.14   	-22.58   	  9.81   	  55.95		 70.23   	 -40.69		
 41.81   	 14.04   	 10.03   	  55.95		 70.07   	 -35.61		
106.51   	 84.53   	 10.25   	  45.78		 69.93   	 -25.43		
192.57   	193.48   	 10.44   	  45.78		 69.83   	 -10.17		
286.56   	346.37   	 10.62   	  40.69		 69.79   	   0.00		
356.45   	529.79   	 10.78   	  35.61		 69.79   	 -10.17		
339.05   	698.24   	 10.93   	  40.69		 69.75   	  -5.09		
-225.83   	777.89   	 11.09   	  30.52		 69.73   	 -10.17		
-762.02   	639.65   	 11.21   	  30.52		 69.68   	 -20.35		
-1308.59   	410.16   	 11.33   	  20.35		 69.60   	 -30.52		
-1679.69   	111.39   	 11.41   	   5.09		 69.48   	 -40.69		
-1753.23   	-257.87   	 11.43   	  -5.09		 69.32   	 -40.69		
-1548.46   	-682.37   	 11.41   	 -25.43		 69.16   	 -50.86		
-1203.61   	-1096.19   	 11.31   	 -25.43		 68.95   	 -50.86		
-873.11   	-1385.50   	 11.21   	 -40.69		 68.75   	 -50.86		
-635.68   	-1452.33(R)	 11.05   	 -40.69		 68.55   	 -45.78		
-475.77   	-1291.50   	 10.89   	 -55.95		 68.36   	 -35.61		
-335.08   	-997.62   	 10.66   	 -45.78		 68.22   	 -40.69		
-180.66   	-691.83   	 10.48   	 -30.52		 68.06   	 -40.69		
-31.13   	-445.25   	 10.36(E)	   5.09		 67.89   	 -30.52		
 74.46   	-265.50   	 10.38   	  20.35		 67.77   	 -35.61		
118.41   	-133.06   	 10.46   	  20.35		 67.63   	 -40.69		
117.49   	-39.98   	 10.54   	  30.52		 67.47   	 -50.86		
104.06   	  5.49   	 10.66   	  40.69		 67.26   	 -45.78		
 99.49   	  6.10   	 10.82   	  71.21		 67.08   	 -35.61		
106.20   	-15.26   	 11.11   	 122.07		 66.94   	 -25.43		
113.22   	-30.52   	 11.60   	 193.29		 66.84   	  -5.09		
112.92   	-26.86   	 12.37   	 279.75		 66.82   	   5.09		
107.73   	-10.68   	 13.49   	 356.05		 66.84   	   5.09		
104.68   	  4.88   	 14.91   	 432.35		 66.86   	   5.09		
107.73   	 12.21   	 16.64   	 523.90		 66.88   	  -5.09		
115.66   	 11.90   	 18.74   	 600.20		 66.86   	 -20.35		
124.21   	  9.16   	 21.14   	 600.20		 66.77   	 -40.69		
130.62   	  9.46   	 23.54   	 534.08		 66.61   	 -45.78		
135.19   	 14.04   	 25.68   	 493.39		 66.43   	 -61.04		
135.80   	 19.53   	 27.65   	 528.99		 66.18   	 -61.04		
131.23   	 21.67   	 29.77   	 574.77		 65.94   	 -55.95		
122.68   	 18.62   	 32.06   	 584.94		 65.72   	 -45.78		
113.53   	 12.82   	 34.40   	 554.42		 65.53   	 -35.61		
106.51   	  8.24   	 36.62   	 523.90		 65.39   	 -25.43		
102.23   	  4.88   	 38.72   	 539.16		 65.29   	 -15.26		
 99.49   	  0.92   	 40.87   	 549.34		 65.23   	 -10.17		
 97.96   	 -3.97   	 43.07   	 539.16		 65.19   	 -10.17		
 99.18   	 -7.02   	 45.23   	 498.47		 65.15   	  -5.09		
103.76   	 -7.02   	 47.22   	 457.78		 65.13   	 -10.17		
109.56   	 -3.66   	 49.05   	 427.26		 65.09   	 -20.35		
112.92   	 -0.92   	 50.76   	 386.57		 65.00   	 -25.43		
110.17   	 -2.14   	 52.31   	 345.88		 64.90   	 -25.43		
103.45   	 -5.19   	 53.69   	 305.19		 64.80   	 -25.43		
 98.88   	 -5.80   	 54.91   	 289.93		 64.70   	 -15.26		
100.40   	 -1.22   	 56.07   	 330.62		 64.64   	  -5.09		
108.64   	  5.19   	 57.40   	 366.22		 64.62(D)	  20.35		
119.02   	  8.24   	 58.86   	 381.48		 64.70   	  55.95		
126.34   	  3.05   	 60.39   	 427.26		 64.92   	 106.82		
126.95   	-10.38   	 62.10   	 406.92		 65.35   	 167.85		
121.46   	-27.16   	 63.72   	 269.58		 66.02   	 223.80		
113.53   	-39.37   	 64.80   	  91.56		 66.92   	 279.75		
107.42   	-40.89   	 65.17   	 -15.26		 68.04   	 325.53		
104.06   	-30.82   	 65.11   	 -50.86		 69.34   	 340.79		
103.76   	-12.82   	 64.90   	 -71.21		 70.70   	 335.71		
106.51   	  6.71   	 64.62   	 -76.30		 72.04   	 315.36		
110.47   	 19.53   	 64.31   	 -55.95		 73.31   	 279.75		
112.30   	 19.53   	 64.09   	  15.26		 74.42   	 228.89		
109.56   	  4.58   	 64.15   	 101.73		 75.34   	 178.03		
104.68   	-19.23   	 64.56   	 183.11		 76.05   	 137.33		
100.71   	-43.33   	 65.29   	 244.15		 76.60   	 101.73		
101.62   	-58.59   	 66.27   	 289.93		 77.01   	  86.47		
111.39   	-57.98   	 67.43   	 325.53		 77.35   	  71.21		
125.73   	-43.64   	 68.73   	 335.71		 77.64   	  71.21		
135.80   	-26.55   	 70.07   	 335.71		 77.92   	  86.47		
137.33   	-15.56   	 71.41   	 310.27		 78.27   	 111.90		
132.14   	-13.73   	 72.65   	 274.67		 78.72   	 122.07		
126.34   	-18.62   	 73.75   	 233.98		 79.21   	 142.42		
128.48   	-22.58   	 74.69   	 203.46		 79.78   	 183.11		
143.13   	-20.75   	 75.50   	 167.85		 80.51   	 193.29		
165.10   	-15.56   	 76.17   	 137.33		 81.28   	 203.46		
185.24   	-12.21   	 76.72   	 127.16		 82.10   	 228.89		
198.06   	-13.12   	 77.23   	 122.07		 83.01   	 208.54		
203.55   	-14.95   	 77.72   	 122.07		 83.85   	 183.11		
202.94   	-15.26   	 78.21   	 132.25		 84.58   	 208.54		
197.45   	-14.04   	 78.74   	 147.51		 85.41   	 198.37		
187.68   	-13.12   	 79.33   	 157.68		 86.21   	 152.59		
176.39   	-13.43   	 79.96   	 167.85		 86.82   	 183.11		
169.37   	-11.90   	 80.63   	 172.94		 87.55   	 157.68		
173.34   	 -4.27   	 81.32   	 178.03		 88.18   	 101.73		
188.90   	  9.16   	 82.03   	 172.94		 88.59   	 142.42		
207.21   	 21.06   	 82.73   	 172.94		 89.16   	 152.59		
217.59   	 23.50   	 83.42   	 152.59		 89.77   	  91.56		
214.54   	 16.48   	 84.03   	 147.51		 90.13   	 116.99		
202.03   	  7.93   	 84.62   	 132.25		 90.60   	 127.16		
187.99   	  8.24   	 85.15   	 116.99		 91.11   	  81.38		
175.48   	 19.84   	 85.62   	 106.82		 91.43   	 106.82		
161.74   	 37.54   	 86.04   	 101.73		 91.86   	 101.73		
143.74   	 56.15   	 86.45   	  96.64		 92.27   	  55.95		
121.77   	 72.63   	 86.84   	  81.38		 92.49   	  71.21		
101.32   	 90.33   	 87.16   	  76.30		 92.78   	  71.21		
 86.98   	111.39   	 87.47   	  55.95		 93.06   	  15.26		
 75.99   	132.14   	 87.69   	  50.86		 93.12   	  30.52		
 61.34   	146.18   	 87.89   	  35.61		 93.24   	  45.78		
 38.45   	149.84   	 88.04   	  25.43		 93.43   	  15.26		
 11.90   	147.40   	 88.14   	  15.26		 93.49   	  15.26		
 -8.24   	146.48   	 88.20   	   5.09		 93.55   	  35.61		
-16.48   	151.37   	 88.22(S)	 -20.35		 93.69   	   5.09		
-18.01   	156.56   	 88.14   	 -40.69		 93.71(S)	 -20.35		
-21.97   	153.50   	 87.98   	 -66.12		 93.63   	  20.35		
-34.79   	137.94   	 87.71   	 -91.56		 93.71   	   0.00		
-52.80   	115.05   	 87.34   	-132.25		 93.71   	 -35.61		
-66.22   	 95.21   	 86.82   	-167.85		 93.57   	 -20.35		
-71.11   	 82.70   	 86.14   	-208.54		 93.49   	   0.00		
-72.02   	 73.55   	 85.31   	-254.32		 93.49   	 -45.78		
-76.60   	 59.81   	 84.29   	-305.19		 93.31   	 -61.04		
-86.06   	 40.89   	 83.07   	-345.88		 93.06   	 -35.61		
-91.86   	 26.55   	 81.69   	-406.92		 92.92   	 -40.69		
-86.67   	 27.16   	 80.06   	-467.95		 92.76   	 -81.38		
-72.63   	 40.89   	 78.19   	-534.08		 92.43   	 -81.38		
-59.51   	 56.15   	 76.05   	-625.63		 92.11   	 -86.47		
-56.46   	 60.73   	 73.55   	-712.10		 91.76   	-106.82		
-62.87   	 51.27   	 70.70   	-788.40		 91.33   	-127.16		
-69.89   	 35.40   	 67.55   	-844.35		 90.82   	-142.42		
-67.75   	 25.02   	 64.17   	-859.61		 90.25   	-162.77		
-57.07   	 25.02   	 60.73   	-859.61		 89.60   	-183.11		
-46.39   	 31.43   	 57.29   	-834.18		 88.87   	-203.46		
-45.47   	 37.23   	 53.96   	-788.40		 88.06   	-213.63		
-56.46   	 38.45   	 50.80   	-742.62		 87.20   	-228.89		
-73.24   	 35.40   	 47.83   	-686.67		 86.29   	-223.80		
-85.45   	 32.96   	 45.09   	-635.81		 85.39   	-203.46		
-84.84   	 36.93   	 42.54   	-600.20		 84.58   	-172.94		
-72.33   	 47.91   	 40.14   	-569.68		 83.89   	-127.16		
-56.76   	 58.90   	 37.86   	-539.16		 83.38   	 -81.38		
-48.52   	 61.34   	 35.71   	-528.99		 83.05   	 -45.78		
-51.57   	 50.96   	 33.59   	-523.90		 82.87   	 -15.26		
-63.17   	 31.13   	 31.50   	-513.73		 82.81   	   0.00		
-74.16   	 12.82   	 29.44   	-508.65		 82.81   	   0.00		
-75.07   	  8.85   	 27.41   	-498.47		 82.81   	  -5.09		
-63.17   	 24.41   	 25.41   	-483.21		 82.79   	 -20.35		
-42.72   	 52.80   	 23.48   	-457.78		 82.71   	 -45.78		
-21.97   	 81.48   	 21.65   	-432.35		 82.52   	 -71.21		
 -9.46   	 96.74   	 19.92   	-396.74		 82.24   	 -86.47		
-10.68   	 91.55   	 18.33   	-356.05		 81.89   	 -96.64		
-21.97   	 71.41   	 16.91   	-305.19		 81.51   	-101.73		
-32.96   	 51.27   	 15.69   	-264.50		 81.10   	-101.73		
-36.01   	 42.42   	 14.63   	-223.80		 80.69   	 -91.56		
-33.26   	 46.08   	 13.73   	-203.46		 80.33   	 -76.30		
-32.65   	 52.80   	 12.92   	-193.29		 80.02   	 -66.12		
-40.59   	 52.49   	 12.15   	-188.20		 79.76   	 -55.95		
-53.41   	 44.25   	 11.39   	-193.29		 79.53   	 -35.61		
-57.98   	 38.76   	 10.62   	-208.54		 79.39   	 -30.52		
-44.25   	 46.08   	  9.79   	-213.63		 79.27   	 -25.43		
-16.48   	 64.09   	  8.93   	-223.80		 79.17   	 -20.35		
  8.24   	 79.96   	  8.04   	-223.80		 79.08   	 -20.35		
 15.26   	 82.09   	  7.14   	-218.72		 79.00   	 -25.43		
  3.36   	 71.72   	  6.27   	-223.80		 78.90   	 -20.35		
-14.95   	 58.59   	  5.37   	-274.67		 78.82   	 -25.43		
-28.38   	 50.96   	  4.27   	-376.40		 78.72   	 -25.43		
-32.96   	 48.22   	  2.77   	-412.00		 78.62   	 -20.35		
-32.96   	 44.56   	  1.12   	-345.88		 78.53   	 -30.52		
-32.35   	 38.15   	 -0.26   	-198.37		 78.41   	 -20.35		
-28.99   	 35.10   	 -1.06   	 -35.61		 78.33   	 -20.35		
-19.84   	 42.42   	 -1.20(D)	 111.90		 78.25   	 -20.35		
-10.99   	 55.85   	 -0.75   	 254.32		 78.17   	 -15.26		
-13.43   	 61.95   	  0.26   	 386.57		 78.11   	 -15.26		
-30.52   	 54.63   	  1.81   	 432.35		 78.05   	 -10.17		
-52.80   	 39.67   	  3.54   	 381.48		 78.01   	  -5.09		
-63.78   	 29.91   	  5.07   	 289.93		 77.99   	 -10.17		
-52.80   	 36.32   	  6.23   	 193.29		 77.94   	 -10.17		
-27.16   	 53.71   	  7.00   	 106.82		 77.90   	 -10.17		
 -4.88   	 68.66   	  7.43   	   5.09		 77.86   	 -20.35		
  1.22   	 72.02   	  7.45   	 -96.64		 77.78   	 -25.43		
 -7.32   	 67.14   	  7.06   	-167.85		 77.68   	 -25.43		
-21.36   	 62.26   	  6.39   	-193.29		 77.58   	 -30.52		
-32.04   	 62.87   	  5.62   	-172.94		 77.46   	 -35.61		
-37.84   	 65.92   	  4.92   	-142.42		 77.31   	 -35.61		
-42.42   	 65.61   	  4.35   	-101.73		 77.17   	 -35.61		
-46.39   	 61.04   	  3.95   	 -50.86		 77.03   	 -35.61		
-44.56   	 59.20   	  3.74   	   5.09		 76.89   	 -35.61		
-35.10   	 64.70   	  3.76   	  45.78		 76.74   	 -35.61		
-24.11   	 72.33   	  3.95   	  91.56		 76.60   	 -30.52		
-22.58   	 71.72   	  4.31   	 116.99		 76.48   	 -30.52		
-32.65   	 60.42   	  4.78   	 127.16		 76.36   	 -30.52		
-45.17   	 47.61   	  5.29   	 116.99		 76.24   	 -30.52		
-44.56   	 49.13   	  5.76   	 101.73		 76.11   	 -30.52		
-22.28   	 74.16   	  6.16   	  81.38		 75.99   	 -30.52		
 12.82   	112.30   	  6.49   	  55.95		 75.87   	 -30.52		
 40.89   	141.30   	  6.71   	  20.35		 75.75   	 -35.61		
 49.44   	147.09   	  6.80   	   0.00		 75.60   	 -35.61		
 42.11   	133.67   	  6.80   	 -15.26		 75.46   	 -45.78		
 33.87   	118.71   	  6.73   	 -30.52		 75.28   	 -61.04		
 36.01   	115.97   	  6.61   	 -45.78		 75.04   	 -55.95		
 45.17   	124.82   	  6.43   	 -40.69		 74.81   	 -45.78		
 49.74   	133.36   	  6.27   	 -40.69		 74.63   	 -40.69		
 38.76   	130.00   	  6.10   	 -25.43		 74.47   	 -35.61		
 14.95   	114.44   	  6.00   	 -10.17		 74.32   	 -15.26		
 -6.41   	 98.88   	  5.96   	   5.09		 74.26   	 -20.35		
-12.51   	 93.69   	  5.98   	  20.35		 74.18   	 -15.26		
 -3.97   	 96.74   	  6.06   	  40.69		 74.12   	 -15.26		
  8.54   	 98.88   	  6.23   	  50.86		 74.06   	 -15.26		
 13.12   	 93.08   	  6.43   	  55.95		 74.00   	 -20.35		
  4.27   	 79.35   	  6.65   	  61.04		 73.92   	 -25.43		
-14.34   	 63.78   	  6.90   	  50.86		 73.81   	 -25.43		
-36.62   	 52.19   	  7.10   	  50.86		 73.71   	 -30.52		
-59.20   	 42.11   	  7.30   	  40.69		 73.59   	 -45.78		
-81.79   	 28.69   	  7.47   	  25.43		 73.41   	 -50.86		
-101.32   	 12.51   	  7.57   	  20.35		 73.20   	 -50.86		
-113.83   	 -1.83   	  7.65   	  15.26		 73.00   	 -50.86		
-118.71   	-10.07   	  7.71   	   5.09		 72.80   	 -50.86		
-119.93   	-13.73   	  7.73   	  10.17		 72.59   	 -55.95		
-124.21   	-18.01   	  7.77   	   5.09		 72.37   	 -50.86		
-130.92   	-22.89   	  7.79   	  10.17		 72.17   	 -50.86		
-133.06   	-21.67   	  7.83   	   5.09		 71.96   	 -55.95		
-122.99   	 -8.54   	  7.85   	  10.17		 71.74   	 -55.95		
-103.76   	 11.90   	  7.89   	  15.26		 71.52   	 -50.86		
-87.28   	 26.55   	  7.96   	  25.43		 71.31   	 -45.78		
-84.23   	 23.50   	  8.06   	  25.43		 71.13   	 -45.78		
-93.69   	  5.49   	  8.16   	  35.61		 70.95   	 -40.69		
-101.01   	-10.38   	  8.30   	  40.69		 70.78   	 -40.69		
-94.60   	 -8.54   	  8.46   	  45.78		 70.62   	 -40.69		
-76.29   	  9.77   	  8.65   	  50.86		 70.46   	 -35.61		
-61.04   	 28.69   	  8.85   	  61.04		 70.32   	 -35.61		
-62.26   	 31.13   	  9.09   	  66.12		 70.17   	 -35.61		
-78.13   	 16.17   	  9.36   	  71.21		 70.03   	 -35.61		
-92.47   	  0.92   	  9.64   	  76.30		 69.89   	 -30.52		
-83.31   	  7.93   	  9.95   	  71.21		 69.77   	 -35.61		
