SAMPLE NUMBER:   12
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
  4.58   	 -0.92   	 21.02   	 335.71		 61.97   	 -40.69		
  5.49   	  0.00   	 22.36   	 340.79		 61.81   	 -45.78		
  7.02   	  2.75   	 23.72   	 345.88		 61.63   	 -50.86		
  9.16   	  7.32   	 25.11   	 335.71		 61.42   	 -40.69		
 12.21   	 12.51   	 26.45   	 325.53		 61.26   	 -45.78		
 15.56   	 16.78   	 27.75   	 315.36		 61.08   	 -35.61		
 18.92   	 19.53   	 29.01   	 310.27		 60.94   	 -30.52		
 21.36   	 22.28   	 30.25   	 289.93		 60.81   	 -15.26		
 23.19   	 24.72   	 31.41   	 259.41		 60.75   	   5.09		
 24.11   	 25.94   	 32.45   	 218.72		 60.77   	  30.52		
 24.41   	 25.02   	 33.33   	 188.20		 60.89   	  61.04		
 25.63   	 21.06   	 34.08   	 157.68		 61.14   	  91.56		
 27.16   	 16.78   	 34.71   	 132.25		 61.51   	 132.25		
 29.30   	 14.65   	 35.24   	 111.90		 62.03   	 178.03		
 31.13   	 17.40   	 35.69   	  86.47		 62.75   	 218.72		
 32.96   	 25.33   	 36.03   	  76.30		 63.62   	 249.24		
 34.48   	 36.01   	 36.34   	  66.12		 64.62   	 274.67		
 35.40   	 45.47   	 36.60   	  66.12		 65.72   	 279.75		
 36.32   	 50.96   	 36.87   	  55.95		 66.84   	 274.67		
 36.93   	 51.57   	 37.09   	  45.78		 67.93   	 249.24		
 37.23   	 49.74   	 37.27   	  45.78		 68.93   	 208.54		
 38.15   	 49.13   	 37.46   	  45.78		 69.77   	 167.85		
 39.98   	 52.19   	 37.64   	  40.69		 70.44   	 137.33		
 42.72   	 57.98   	 37.80   	  45.78		 70.99   	 106.82		
 45.47   	 65.92   	 37.99   	  40.69		 71.41   	  96.64		
 47.00   	 73.85   	 38.15   	  30.52		 71.80   	  76.30		
 47.61   	 80.87   	 38.27   	  25.43		 72.11   	  81.38		
 47.30   	 85.45   	 38.37   	  15.26		 72.43   	  91.56		
 47.61   	 87.59   	 38.43   	   5.09		 72.80   	 101.73		
 49.74   	 86.67   	 38.45(S)	  -5.09		 73.20   	 111.90		
 52.80   	 84.53   	 38.43   	 -10.17		 73.65   	 116.99		
 56.15   	 82.70   	 38.39   	 -20.35		 74.12   	 132.25		
 59.81   	 83.62   	 38.31   	 -25.43		 74.65   	 127.16		
 63.48   	 87.59   	 38.21   	 -30.52		 75.16   	 127.16		
 68.36   	 94.60   	 38.09   	 -45.78		 75.67   	 132.25		
 73.85   	103.15   	 37.90   	 -50.86		 76.20   	 127.16		
 78.43   	111.08   	 37.70   	 -50.86		 76.70   	 127.16		
 81.48   	116.27   	 37.50   	 -55.95		 77.21   	 127.16		
 82.70   	117.80   	 37.27   	 -66.12		 77.72   	 111.90		
 84.53   	115.97   	 37.01   	 -66.12		 78.17   	 122.07		
 88.81   	112.61   	 36.74   	 -66.12		 78.66   	 122.07		
 95.21   	109.86   	 36.48   	 -66.12		 79.15   	 111.90		
102.84   	110.78   	 36.22   	 -71.21		 79.59   	 127.16		
110.47   	115.66   	 35.93   	 -71.21		 80.10   	 106.82		
117.80   	124.82   	 35.65   	 -81.38		 80.53   	 106.82		
125.43   	135.80   	 35.32   	 -76.30		 80.96   	 111.90		
133.06   	147.40   	 35.02   	 -81.38		 81.40   	  86.47		
140.38   	159.00   	 34.69   	 -81.38		 81.75   	  91.56		
147.40   	170.59   	 34.36   	 -81.38		 82.12   	  86.47		
154.42   	183.41   	 34.04   	 -76.30		 82.46   	  71.21		
162.05   	197.75   	 33.73   	 -71.21		 82.75   	  71.21		
171.20   	213.62   	 33.45   	 -66.12		 83.03   	  71.21		
180.05   	230.41   	 33.18   	 -61.04		 83.32   	  61.04		
187.68   	247.19   	 32.94   	 -50.86		 83.56   	  76.30		
193.79   	264.59   	 32.74   	 -50.86		 83.87   	  81.38		
197.75   	282.29   	 32.53   	 -50.86		 84.19   	  76.30		
200.50   	300.60   	 32.33   	 -50.86		 84.50   	  81.38		
200.81   	318.91   	 32.13   	 -50.86		 84.82   	  81.38		
198.06   	335.08   	 31.92   	 -45.78		 85.15   	  86.47		
191.35   	344.54   	 31.74   	 -45.78		 85.49   	  71.21		
180.05   	343.02   	 31.56   	 -45.78		 85.78   	  66.12		
165.10   	328.37   	 31.37   	 -40.69		 86.04   	  76.30		
147.71   	302.12   	 31.21   	 -40.69		 86.35   	  91.56		
128.78   	268.86   	 31.05   	 -40.69		 86.71   	  86.47		
110.17   	234.07   	 30.88   	 -45.78		 87.06   	  81.38		
 91.55   	199.89   	 30.70   	 -45.78		 87.39   	  66.12		
 72.94   	166.32   	 30.52   	 -55.95		 87.65   	  76.30		
 54.02   	132.45   	 30.29   	 -50.86		 87.95   	  91.56		
 35.40   	 97.66   	 30.09   	 -61.04		 88.32   	  76.30		
 18.62   	 62.26   	 29.85   	 -66.12		 88.63   	  71.21		
  3.97   	 27.47   	 29.58   	 -86.47		 88.91   	  55.95		
 -7.93   	 -5.19   	 29.24   	 -96.64		 89.13   	  61.04		
-18.01   	-34.79   	 28.85   	-116.99		 89.38   	  66.12		
-26.86   	-59.20   	 28.38   	-137.33		 89.64   	  35.61		
-35.10   	-77.21   	 27.83   	-152.59		 89.79   	  10.17		
-41.81   	-90.33   	 27.22   	-167.85		 89.83   	  10.17		
-47.00   	-99.79   	 26.55   	-183.11		 89.87   	  35.61		
-50.66   	-108.03   	 25.82   	-183.11		 90.01   	  55.95		
-53.10   	-114.75   	 25.09   	-183.11		 90.23   	  61.04		
-54.63   	-119.63   	 24.35   	-188.20		 90.48   	  40.69		
-55.85   	-122.38   	 23.60   	-172.94		 90.64   	  30.52		
-56.76   	-123.29   	 22.91   	-172.94		 90.76   	  30.52		
-57.98   	-123.90   	 22.22   	-193.29		 90.88   	  35.61		
-58.90   	-125.12   	 21.44   	-218.72		 91.03   	  25.43		
-59.51   	-126.95   	 20.57   	-233.98		 91.13   	  15.26		
-59.51   	-128.48   	 19.63   	-244.15		 91.19(S)	   0.00		
-58.59   	-128.17   	 18.66   	-249.24		 91.19   	   0.00		
-57.07   	-126.95   	 17.66   	-249.24		 91.19   	  -5.09		
-56.15   	-126.04   	 16.66   	-244.15		 91.17   	 -20.35		
-56.15   	-126.65   	 15.69   	-223.80		 91.09   	 -40.69		
-57.37   	-128.17   	 14.79   	-208.54		 90.93   	 -55.95		
-59.20   	-128.48   	 13.96   	-188.20		 90.70   	 -71.21		
-59.81   	-126.95   	 13.20   	-147.51		 90.42   	-101.73		
-58.29   	-124.82   	 12.61   	-116.99		 90.01   	-122.07		
-54.93   	-123.90   	 12.15   	 -86.47		 89.52   	-106.82		
-51.88   	-125.12   	 11.80   	 -61.04		 89.09   	 -76.30		
-50.96   	-126.34   	 11.56   	 -40.69		 88.79   	 -55.95		
-52.49   	-125.73   	 11.39   	 -35.61		 88.57   	 -40.69		
-55.54   	-121.15   	 11.25   	 -20.35		 88.40   	 -25.43		
-57.98   	-114.75   	 11.17   	 -20.35		 88.30   	   0.00		
-58.29   	-109.25   	 11.09   	 -30.52		 88.30   	  10.17		
-56.76   	-106.81   	 10.97   	 -35.61		 88.34   	  10.17		
-54.32   	-106.81   	 10.82   	 -40.69		 88.38   	   0.00		
-53.10   	-108.03   	 10.66   	 -50.86		 88.38   	 -10.17		
-53.71   	-107.73   	 10.46   	 -66.12		 88.34   	 -20.35		
-54.93   	-104.98   	 10.19   	 -71.21		 88.26   	 -35.61		
-55.85   	-100.71   	  9.91   	 -86.47		 88.12   	 -45.78		
-55.85   	-97.05   	  9.56   	 -86.47		 87.93   	 -50.86		
-55.24   	-94.60   	  9.22   	 -86.47		 87.73   	 -55.95		
-54.63   	-94.30   	  8.87   	 -91.56		 87.51   	 -55.95		
-55.24   	-95.21   	  8.50   	 -91.56		 87.28   	 -45.78		
-56.15   	-97.96   	  8.14   	 -86.47		 87.10   	 -30.52		
-57.07   	-102.23   	  7.79   	 -76.30		 86.98   	 -30.52		
-57.68   	-107.42   	  7.49   	 -66.12		 86.86   	 -20.35		
-57.07   	-111.69   	  7.22   	 -50.86		 86.77   	 -15.26		
-56.15   	-114.44   	  7.02   	 -40.69		 86.71   	 -25.43		
-55.54   	-114.44   	  6.86   	 -15.26		 86.61   	 -30.52		
-55.85   	-112.30   	  6.80(D)	  10.17		 86.49   	 -35.61		
-57.07   	-109.25   	  6.84   	  25.43		 86.35   	 -45.78		
-57.98   	-105.59   	  6.94   	  45.78		 86.16   	 -45.78		
-57.98   	-102.23   	  7.12   	  55.95		 85.98   	 -55.95		
-56.46   	-99.79   	  7.34   	  71.21		 85.76   	 -55.95		
-54.63   	-97.66   	  7.63   	  71.21		 85.53   	 -55.95		
-54.32   	-95.83   	  7.91   	  66.12		 85.31   	 -50.86		
-55.85   	-94.30   	  8.18   	  55.95		 85.11   	 -55.95		
-57.68   	-93.69   	  8.40   	  61.04		 84.88   	 -45.78		
-57.68   	-94.30   	  8.65   	  50.86		 84.70   	 -50.86		
-55.54   	-95.83   	  8.85   	  45.78		 84.50   	 -40.69		
-52.49   	-96.74   	  9.03   	  40.69		 84.33   	 -45.78		
-50.35   	-95.21   	  9.20   	  25.43		 84.15   	 -40.69		
-49.44   	-91.55   	  9.30   	  20.35		 83.99   	 -45.78		
-49.74   	-86.67   	  9.38   	  15.26		 83.80   	 -45.78		
-49.74   	-81.79   	  9.44   	   5.09		 83.62   	 -45.78		
-49.44   	-78.43   	  9.46   	   0.00		 83.44   	 -50.86		
-49.13   	-76.60   	  9.46   	   0.00		 83.23   	 -55.95		
-48.83   	-77.82   	  9.46   	  -5.09		 83.01   	 -50.86		
-48.52   	-81.48   	  9.44   	 -10.17		 82.81   	 -50.86		
-47.91   	-86.98   	  9.40   	 -10.17		 82.60   	 -50.86		
-47.00   	-91.55   	  9.36   	 -15.26		 82.40   	 -50.86		
-45.78   	-93.38   	  9.30   	 -10.17		 82.20   	 -45.78		
-44.25   	-92.47   	  9.26   	 -10.17		 82.01   	 -45.78		
-42.42   	-90.94   	  9.22   	 -10.17		 81.83   	 -45.78		
-42.11   	-90.33   	  9.18   	 -10.17		 81.65   	 -40.69		
-43.03   	-91.25   	  9.14   	  -5.09		 81.48   	 -40.69		
-45.17   	-91.86   	  9.11   	   0.00		 81.32   	 -45.78		
-46.69   	-91.55   	  9.11   	  10.17		 81.14   	 -40.69		
-45.78   	-90.03   	  9.16   	  15.26		 80.98   	 -45.78		
-43.33   	-89.11   	  9.22   	  25.43		 80.79   	 -50.86		
-40.59   	-88.20   	  9.32   	  20.35		 80.59   	 -45.78		
-39.67   	-86.98   	  9.40   	  25.43		 80.41   	 -45.78		
-40.59   	-83.92   	  9.50   	  25.43		 80.22   	 -45.78		
-42.72   	-79.04   	  9.60   	  20.35		 80.04   	 -45.78		
-43.95   	-74.77   	  9.68   	  15.26		 79.86   	 -45.78		
-43.33   	-73.55   	  9.75   	  15.26		 79.67   	 -45.78		
-41.50   	-76.29   	  9.81   	  15.26		 79.49   	 -45.78		
-39.37   	-80.57   	  9.87   	   5.09		 79.31   	 -45.78		
-38.15   	-83.62   	  9.89   	   5.09		 79.12   	 -45.78		
-37.23   	-82.09   	  9.91   	  -5.09		 78.94   	 -45.78		
-36.93   	-75.99   	  9.89   	  -5.09		 78.76   	 -45.78		
-36.01   	-68.36   	  9.87   	  -5.09		 78.58   	 -50.86		
-35.71   	-61.95   	  9.85   	 -10.17		 78.37   	 -40.69		
-36.62   	-58.59   	  9.81   	  -5.09		 78.21   	 -45.78		
-38.15   	-58.29   	  9.79   	 -10.17		 78.03   	 -45.78		
-39.67   	-59.81   	  9.75   	 -10.17		 77.84   	 -40.69		
-39.98   	-61.95   	  9.70   	  -5.09		 77.68   	 -45.78		
-38.45   	-63.78   	  9.68   	  -5.09		 77.50   	 -40.69		
-35.71   	-64.70   	  9.66   	   0.00		 77.33   	 -35.61		
-33.87   	-65.31   	  9.66   	  10.17		 77.19   	 -40.69		
-33.57   	-65.31   	  9.70   	  15.26		 77.03   	 -40.69		
-34.18   	-65.31   	  9.77   	  15.26		 76.87   	 -35.61		
-34.79   	-64.70   	  9.83   	  10.17		 76.72   	 -40.69		
-34.79   	-63.48   	  9.87   	   5.09		 76.56   	 -40.69		
-33.57   	-60.73   	  9.89   	   0.00		 76.40   	 -40.69		
-32.35   	-57.07   	  9.89   	 -10.17		 76.24   	 -40.69		
-31.13   	-53.41   	  9.85   	  -5.09		 76.07   	 -40.69		
-30.52   	-51.88   	  9.83   	  -5.09		 75.91   	 -35.61		
-30.21   	-53.41   	  9.81   	  -5.09		 75.77   	 -40.69		
-30.21   	-57.68   	  9.79   	   0.00		 75.60   	 -40.69		
-30.21   	-62.87   	  9.79   	   5.09		 75.44   	 -40.69		
-30.21   	-67.75   	  9.81   	   5.09		 75.28   	 -35.61		
-30.82   	-70.19   	  9.83   	   0.00		 75.14   	 -35.61		
-31.74   	-69.27   	  9.83   	   0.00		 74.99   	 -40.69		
-32.96   	-65.61   	  9.83   	   5.09		 74.83   	 -40.69		
-33.57   	-61.65   	  9.85   	   0.00		 74.67   	 -40.69		
-32.96   	-59.51   	  9.85   	  10.17		 74.51   	 -35.61		
-31.74   	-60.73   	  9.89   	  10.17		 74.36   	 -35.61		
-31.43   	-64.39   	  9.93   	  15.26		 74.22   	 -35.61		
-32.35   	-68.05   	  9.99   	  15.26		 74.08   	 -35.61		
-33.87   	-68.97   	 10.05   	  15.26		 73.94   	 -40.69		
-34.79   	-65.61   	 10.11   	  10.17		 73.77   	 -40.69		
-33.87   	-59.20   	 10.15   	  10.17		 73.61   	 -40.69		
-31.74   	-52.49   	 10.19   	   0.00		 73.45   	 -40.69		
-29.30   	-47.61   	 10.19   	   0.00		 73.29   	 -40.69		
-27.77   	-45.47   	 10.19   	 -10.17		 73.12   	 -40.69		
-26.86   	-45.17   	 10.15   	 -25.43		 72.96   	 -35.61		
-26.86   	-46.39   	 10.05   	 -25.43		 72.82   	 -35.61		
-27.16   	-48.22   	  9.95   	 -15.26		 72.68   	 -30.52		
-27.77   	-52.19   	  9.89   	  -5.09		 72.55   	 -35.61		
-28.69   	-58.90   	  9.87   	  15.26		 72.41   	 -35.61		
-29.60   	-67.75   	  9.93   	  10.17		 72.27   	 -35.61		
-29.91   	-76.60   	  9.97   	  15.26		 72.13   	 -30.52		
-29.91   	-81.79   	 10.03   	  15.26		 72.00   	 -35.61		
-29.91   	-81.48   	 10.09   	  30.52		 71.86   	 -35.61		
-29.91   	-76.60   	 10.21   	  25.43		 71.72   	 -40.69		
-28.99   	-69.27   	 10.32   	  15.26		 71.56   	 -30.52		
-27.47   	-62.26   	 10.38   	  20.35		 71.43   	 -40.69		
-25.63   	-56.76   	 10.46   	  15.26		 71.27   	 -35.61		
-24.72   	-53.41   	 10.52   	   5.09		 71.13   	 -30.52		
-25.33   	-52.19   	 10.54   	   0.00		 71.01   	 -35.61		
-27.47   	-53.41   	 10.54   	  -5.09		 70.86   	 -30.52		
-29.30   	-57.07   	 10.52   	 -20.35		 70.74   	 -35.61		
-29.91   	-62.56   	 10.44   	 -15.26		 70.60   	 -40.69		
