SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-41.81   	-130.31   	 45.96   	 -55.95		  2.91   	  -5.09		
-40.59   	-129.09   	 45.74   	 -61.04		  2.89   	   0.00		
-40.28   	-128.78   	 45.49   	 -50.86		  2.89   	  10.17		
-39.67   	-128.17   	 45.29   	 -45.78		  2.93   	  10.17		
-37.54   	-126.04   	 45.11   	 -35.61		  2.97   	  15.26		
-34.79   	-123.90   	 44.96   	 -40.69		  3.03   	  20.35		
-32.35   	-122.68   	 44.80   	 -40.69		  3.11   	  25.43		
-32.96   	-123.90   	 44.64   	 -30.52		  3.21   	  30.52		
-36.32   	-127.87   	 44.52   	 -25.43		  3.34   	  30.52		
-40.89   	-131.84   	 44.41   	 -15.26		  3.46   	  40.69		
-43.64   	-134.28   	 44.35   	 -15.26		  3.62   	  40.69		
-44.56   	-134.58   	 44.29   	 -10.17		  3.78   	  40.69		
-43.95   	-133.67   	 44.25   	  -5.09		  3.95   	  45.78		
-43.64   	-133.06   	 44.23   	 -10.17		  4.13   	  45.78		
-43.33   	-132.75   	 44.19   	  -5.09		  4.31   	  45.78		
-42.72   	-132.14   	 44.17   	   0.00		  4.50   	  45.78		
-40.89   	-130.62   	 44.17   	   5.09		  4.68   	  40.69		
-38.45   	-128.48   	 44.19   	   5.09		  4.84   	  40.69		
-37.23   	-127.56   	 44.21   	   0.00		  5.01   	  35.61		
-38.76   	-129.39   	 44.21   	   5.09		  5.15   	  35.61		
-43.03   	-133.67   	 44.23   	   5.09		  5.29   	  30.52		
-47.00   	-137.33   	 44.25   	  10.17		  5.41   	  30.52		
-47.61   	-137.63   	 44.29   	  10.17		  5.53   	  25.43		
-44.25   	-134.58   	 44.33   	   5.09		  5.64   	  20.35		
-38.45   	-129.39   	 44.35   	  -5.09		  5.72   	  20.35		
-33.26   	-125.12   	 44.33   	   0.00		  5.80   	  15.26		
-30.21   	-122.68   	 44.33   	   0.00		  5.86   	  20.35		
-28.69   	-122.07   	 44.33   	   5.09		  5.94   	  10.17		
-28.08   	-121.46   	 44.35   	   0.00		  5.98   	  15.26		
-28.69   	-122.07   	 44.35   	   5.09		  6.04   	  10.17		
-30.82   	-123.60   	 44.37   	   0.00		  6.08   	  10.17		
-34.18   	-126.34   	 44.37   	   0.00		  6.12   	   5.09		
-36.93   	-128.17   	 44.37   	   0.00		  6.14   	  10.17		
-37.54   	-127.87   	 44.37   	   0.00		  6.19   	   0.00		
-35.71   	-126.04   	 44.37   	 -10.17		  6.19   	   5.09		
-33.57   	-123.60   	 44.33   	 -10.17		  6.21   	   5.09		
-32.04   	-120.85   	 44.29   	 -15.26		  6.23   	   0.00		
-32.65   	-117.49   	 44.23   	 -10.17		  6.23   	   0.00		
-36.62   	-114.75   	 44.19   	  -5.09		  6.23   	   0.00		
-44.56   	-114.14   	 44.17   	 -10.17		  6.23   	   0.00		
-55.24   	-117.80   	 44.13   	 -15.26		  6.23   	   0.00		
-63.48   	-127.87   	 44.07   	 -20.35		  6.23   	   0.00		
-63.78   	-149.23   	 43.99   	 -25.43		  6.23   	   0.00		
-51.27   	-184.02   	 43.89   	 -20.35		  6.23   	   5.09		
-21.97   	-223.69   	 43.80   	 -20.35		  6.25   	   0.00		
 32.35   	-240.48   	 43.72   	 -25.43		  6.25   	   0.00		
123.60   	-194.40   	 43.62   	 -25.43		  6.25   	   0.00		
254.82   	-54.63   	 43.52   	 -25.43		  6.25   	   0.00		
409.55   	185.55   	 43.42   	 -20.35		  6.25   	   0.00		
543.21   	505.07   	 43.34   	 -30.52		  6.25   	   0.00		
591.74   	855.41   	 43.21   	 -35.61		  6.25(E)	   5.09		
249.02   	1317.75(R)	 43.07   	 -30.52		  6.27   	   0.00		
-102.23   	1229.55   	 42.95   	 -30.52		  6.27   	   5.09		
-457.46   	862.73   	 42.83   	 -30.52		  6.29   	   5.09		
-714.72   	298.46   	 42.71   	 -35.61		  6.31   	   5.09		
-825.20   	-287.48   	 42.56   	 -30.52		  6.33   	   5.09		
-815.12   	-716.25   	 42.44   	 -30.52		  6.35   	   5.09		
-751.65   	-903.02   	 42.32   	 -30.52		  6.37   	  10.17		
-686.95   	-887.15   	 42.20   	 -30.52		  6.41   	  10.17		
-628.36   	-773.01   	 42.08   	 -30.52		  6.45   	  10.17		
-551.15   	-645.75   	 41.95   	 -20.35		  6.49   	   5.09		
-437.32   	-531.01   	 41.87   	 -25.43		  6.51   	  10.17		
-298.77   	-418.09   	 41.77   	 -20.35		  6.55   	  10.17		
-170.59   	-299.68   	 41.69   	 -25.43		  6.59   	  10.17		
-81.18   	-191.65   	 41.59   	 -20.35		  6.63   	  10.17		
-35.10   	-115.97   	 41.51   	 -15.26		  6.67   	  15.26		
-16.48   	-79.65   	 41.44   	 -25.43		  6.73   	  15.26		
 -7.93   	-72.63   	 41.34   	 -25.43		  6.80   	  20.35		
 -0.61   	-76.60   	 41.24   	 -30.52		  6.88   	  20.35		
  6.41   	-78.74   	 41.12   	 -25.43		  6.96   	  25.43		
 11.29   	-75.07   	 41.02   	 -20.35		  7.06   	  30.52		
 13.12   	-68.66   	 40.94   	 -20.35		  7.18   	  35.61		
 13.43   	-62.56   	 40.85   	 -15.26		  7.32   	  40.69		
 14.95   	-58.90   	 40.79   	 -20.35		  7.49   	  50.86		
 18.62   	-57.37   	 40.71   	 -20.35		  7.69   	  50.86		
 24.11   	-55.85   	 40.63   	 -20.35		  7.89   	  76.30		
 33.87   	-46.69   	 40.55   	 -20.35		  8.20   	  76.30		
 36.01   	-40.89   	 40.47   	 -25.43		  8.50   	  91.56		
 37.84   	-35.71   	 40.37   	 -20.35		  8.87   	  96.64		
 39.67   	-31.74   	 40.28   	 -25.43		  9.26   	 116.99		
 42.11   	-28.38   	 40.18   	 -25.43		  9.73   	 127.16		
 44.86   	-25.02   	 40.08   	 -15.26		 10.23   	 137.33		
 47.30   	-21.06   	 40.02   	 -15.26		 10.78   	 152.59		
 49.44   	-16.48   	 39.96   	 -15.26		 11.39   	 157.68		
 50.96   	-11.60   	 39.90   	 -20.35		 12.02   	 162.77		
 52.19   	 -7.32   	 39.82   	 -15.26		 12.68   	 172.94		
 53.41   	 -3.97   	 39.76   	 -15.26		 13.37   	 167.85		
 54.32   	 -0.92   	 39.69   	  -5.09		 14.04   	 172.94		
 56.15   	  3.05   	 39.67   	  -5.09		 14.73   	 183.11		
 59.81   	  9.77   	 39.65   	  -5.09		 15.46   	 183.11		
 65.00   	 19.84   	 39.63   	 -15.26		 16.20   	 188.20		
 71.41   	 32.04   	 39.57   	 -20.35		 16.95   	 203.46		
 77.82   	 43.64   	 39.49   	 -15.26		 17.76   	 208.54		
 82.70   	 51.88   	 39.43   	 -10.17		 18.60   	 218.72		
 84.84   	 55.85   	 39.39   	  -5.09		 19.47   	 228.89		
 85.14   	 57.98   	 39.37   	  -5.09		 20.39   	 233.98		
 85.75   	 61.65   	 39.35   	 -10.17		 21.32   	 244.15		
 88.20   	 69.58   	 39.31   	 -10.17		 22.30   	 244.15		
 93.38   	 82.70   	 39.27   	 -15.26		 23.28   	 249.24		
101.62   	 98.27   	 39.21   	 -15.26		 24.27   	 249.24		
110.47   	113.53   	 39.15   	 -10.17		 25.27   	 274.67		
127.26   	136.72   	 39.10   	 -15.26		 26.37   	 264.50		
133.67   	146.48   	 39.04   	 -20.35		 27.43   	 254.32		
139.77   	156.86   	 38.96   	 -25.43		 28.44   	 249.24		
145.26   	168.46   	 38.86   	 -25.43		 29.44   	 233.98		
150.45   	180.36   	 38.76   	 -20.35		 30.38   	 228.89		
155.33   	191.65   	 38.68   	 -15.26		 31.29   	 218.72		
160.22   	202.03   	 38.62   	 -20.35		 32.17   	 203.46		
165.71   	212.40   	 38.53   	 -25.43		 32.98   	 198.37		
172.73   	224.00   	 38.43   	 -25.43		 33.77   	 183.11		
181.88   	238.65   	 38.33   	 -20.35		 34.51   	 172.94		
190.73   	254.52   	 38.25   	 -20.35		 35.20   	 162.77		
198.36   	269.78   	 38.17   	 -25.43		 35.85   	 152.59		
203.25   	282.90   	 38.07   	 -25.43		 36.46   	 132.25		
206.60   	293.88   	 37.97   	 -25.43		 36.99   	 127.16		
210.57   	303.34   	 37.86   	 -30.52		 37.50   	 111.90		
214.54   	310.97   	 37.74   	 -20.35		 37.94   	  96.64		
217.29   	315.86   	 37.66(D)	   5.09		 38.33   	  91.56		
216.98   	316.16   	 37.68   	  25.43		 38.70   	  76.30		
213.32   	311.89   	 37.78   	  30.52		 39.00   	  66.12		
206.60   	303.04   	 37.90   	  40.69		 39.27   	  55.95		
198.06   	290.53   	 38.07   	  55.95		 39.49   	  50.86		
187.68   	273.74   	 38.29   	  71.21		 39.69   	  35.61		
174.56   	252.38   	 38.58   	 106.82		 39.84   	  30.52		
159.61   	227.05   	 39.00   	 137.33		 39.96   	  20.35		
143.74   	199.58   	 39.55   	 208.54		 40.04   	  10.17		
115.36   	145.87   	 40.39   	 228.89		 40.08   	   5.09		
104.06   	120.54   	 41.30   	 254.32		 40.10(S)	  -5.09		
 93.38   	 94.30   	 42.32   	 284.84		 40.08   	 -10.17		
 82.40   	 66.22   	 43.46   	 315.36		 40.04   	 -20.35		
 70.50   	 37.23   	 44.72   	 350.97		 39.96   	 -15.26		
 58.59   	  9.77   	 46.12   	 361.14		 39.90   	 -25.43		
 47.30   	-13.73   	 47.57   	 371.31		 39.80   	 -25.43		
 36.62   	-32.04   	 49.05   	 376.40		 39.69   	 -30.52		
 24.72   	-45.78   	 50.56   	 361.14		 39.57   	 -25.43		
  9.46   	-57.98   	 52.00   	 340.79		 39.47   	 -30.52		
 -7.93   	-68.97   	 53.37   	 310.27		 39.35   	 -30.52		
-24.72   	-78.13   	 54.61   	 279.75		 39.23   	 -35.61		
-37.54   	-83.92   	 55.73   	 233.98		 39.08   	 -30.52		
-45.47   	-86.98   	 56.66   	 193.29		 38.96   	 -35.61		
-49.44   	-88.20   	 57.44   	 142.42		 38.82   	 -35.61		
-52.80   	-89.11   	 58.01   	 111.90		 38.68   	 -30.52		
-57.37   	-90.33   	 58.45   	  81.38		 38.56   	 -35.61		
-65.31   	-92.16   	 58.78   	  50.86		 38.41   	 -35.61		
-78.13   	-95.21   	 58.98   	  40.69		 38.27   	 -40.69		
-95.52   	-99.49   	 59.15   	  30.52		 38.11   	 -40.69		
-114.44   	-104.68   	 59.27   	  15.26		 37.94   	 -45.78		
-130.00   	-108.95   	 59.33(S)	  -5.09		 37.76   	 -45.78		
-137.94   	-110.47   	 59.31   	 -15.26		 37.58   	 -61.04		
-138.85   	-109.86   	 59.25   	 -15.26		 37.33   	 -66.12		
-136.11   	-108.64   	 59.19   	 -20.35		 37.07   	 -76.30		
-133.36   	-108.03   	 59.10   	 -30.52		 36.76   	 -86.47		
-130.92   	-108.34   	 58.98   	 -30.52		 36.42   	-106.82		
-127.87   	-108.34   	 58.86   	 -45.78		 35.99   	-116.99		
-123.90   	-108.64   	 58.68   	 -55.95		 35.52   	-137.33		
-119.32   	-111.08   	 58.45   	 -61.04		 34.97   	-152.59		
-115.05   	-115.05   	 58.21   	 -61.04		 34.36   	-172.94		
-110.47   	-119.32   	 57.97   	 -61.04		 33.67   	-188.20		
-102.84   	-120.24   	 57.72   	 -55.95		 32.92   	-208.54		
-90.94   	-115.97   	 57.50   	 -61.04		 32.09   	-218.72		
-76.60   	-108.03   	 57.25   	 -55.95		 31.21   	-239.06		
-64.09   	-101.32   	 57.03   	 -55.95		 30.25   	-249.24		
-56.76   	-98.88   	 56.81   	 -55.95		 29.26   	-259.41		
-54.02   	-100.10   	 56.58   	 -61.04		 28.22   	-264.50		
-52.19   	-101.32   	 56.34   	 -50.86		 27.16   	-274.67		
-47.30   	-100.10   	 56.13   	 -55.95		 26.06   	-274.67		
-38.76   	-96.44   	 55.91   	 -50.86		 24.96   	-279.75		
-28.38   	-92.47   	 55.71   	 -50.86		 23.85   	-279.75		
-19.53   	-91.55   	 55.50   	 -55.95		 22.73   	-279.75		
-13.73   	-93.99   	 55.28   	 -50.86		 21.61   	-279.75		
 -9.77   	-97.35   	 55.08   	 -50.86		 20.49   	-274.67		
 -7.32   	-100.10   	 54.87   	 -55.95		 19.39   	-274.67		
 -5.19   	-101.62   	 54.65   	 -50.86		 18.29   	-269.58		
 -4.58   	-103.15   	 54.45   	 -61.04		 17.21   	-264.50		
 -5.49   	-105.59   	 54.20   	 -66.12		 16.15   	-254.32		
 -7.93   	-109.25   	 53.94   	 -61.04		 15.14   	-254.32		
-12.51   	-113.53   	 53.69   	 -71.21		 14.12   	-244.15		
-18.31   	-117.80   	 53.41   	 -76.30		 13.14   	-233.98		
-23.50   	-120.85   	 53.10   	 -81.38		 12.21   	-223.80		
-27.47   	-121.77   	 52.78   	 -86.47		 11.31   	-218.72		
-30.21   	-119.93   	 52.43   	 -86.47		 10.44   	-203.46		
-32.65   	-116.88   	 52.09   	 -91.56		  9.62   	-193.29		
-37.54   	-114.75   	 51.72   	 -96.64		  8.85   	-183.11		
-45.17   	-115.36   	 51.33   	 -86.47		  8.12   	-167.85		
-54.02   	-118.71   	 50.99   	 -91.56		  7.45   	-152.59		
-61.04   	-122.68   	 50.62   	 -96.64		  6.84   	-142.42		
-63.48   	-124.82   	 50.23   	 -91.56		  6.27   	-127.16		
-60.12   	-123.29   	 49.87   	 -96.64		  5.76   	-111.90		
-52.80   	-118.41   	 49.48   	 -86.47		  5.31   	-106.82		
-45.78   	-113.53   	 49.14   	 -91.56		  4.88   	 -86.47		
-42.72   	-112.61   	 48.77   	 -86.47		  4.54   	 -81.38		
-44.25   	-116.88   	 48.42   	 -91.56		  4.21   	 -71.21		
-48.22   	-124.21   	 48.06   	 -91.56		  3.93   	 -61.04		
-49.74   	-130.00   	 47.69   	 -76.30		  3.68   	 -50.86		
-46.69   	-130.62   	 47.39   	 -66.12		  3.48   	 -45.78		
-39.67   	-126.65   	 47.12   	 -76.30		  3.30   	 -35.61		
-31.74   	-122.07   	 46.82   	 -76.30		  3.15   	 -30.52		
-24.72   	-119.32   	 46.51   	 -71.21		  3.03   	 -20.35		
-19.53   	-119.63   	 46.23   	 -66.12		  2.95   	 -15.26		
-14.95   	-120.85   	 45.96   	 -61.04		  2.89   	  -5.09		
 -9.77   	-121.77   	 45.72   	 -55.95		  2.87   	  -5.09		
 -3.05   	-121.77   	 45.49   	 -55.95		  2.85(D)	   5.09		
  6.10   	-120.85   	 45.27   	 -50.86		  2.87   	   5.09		
 18.62   	-118.71   	 45.07   	 -45.78		  2.89   	  10.17		
 34.18   	-114.44   	 44.88   	 -40.69		  2.93   	  15.26		
 51.27   	-108.64   	 44.72   	 -30.52		  2.99   	  20.35		
 65.92   	-103.76   	 44.60   	 -25.43		  3.07   	  25.43		
 74.77   	-101.62   	 44.50   	 -20.35		  3.17   	  25.43		
 77.51   	-103.15   	 44.41   	 -20.35		  3.28   	  35.61		
 75.99   	-105.59   	 44.33   	 -15.26		  3.42   	  35.61		
 72.94   	-107.12   	 44.27   	 -25.43		  3.56   	  35.61		
 69.27   	-106.51   	 44.17   	 -20.35		  3.70   	  40.69		
 63.78   	-105.90   	 44.09   	 -15.26		  3.87   	  45.78		
 54.93   	-107.73   	 44.03   	 -10.17		  4.05   	  45.78		
 43.03   	-112.00   	 43.99   	  -5.09		  4.23   	  50.86		
 31.74   	-115.66   	 43.97   	   0.00		  4.44   	  45.78		
 24.72   	-115.97   	 43.97   	   5.09		  4.62   	  50.86		
 22.89   	-111.69   	 43.99   	   5.09		  4.82   	  45.78		
 24.41   	-105.29   	 44.01   	   0.00		  5.01   	  45.78		
 26.55   	-99.79   	 44.01   	   0.00		  5.19   	  45.78		
 26.55   	-96.74   	 44.01   	   5.09		  5.37   	  35.61		
 25.33   	-95.52   	 44.03   	  15.26		  5.51   	  35.61		
 23.19   	-95.21   	 44.09   	  20.35		  5.66   	  30.52		
 19.84   	-95.83   	 44.17   	  15.26		  5.78   	  25.43		
 15.56   	-97.96   	 44.23   	  10.17		  5.88   	  25.43		
 10.38   	-101.01   	 44.27   	   5.09		  5.98   	  15.26		
  5.49   	-104.06   	 44.29   	   5.09		  6.04   	  15.26		
  2.14   	-104.68   	 44.31   	  -5.09		  6.10   	  10.17		
  1.22   	-102.23   	 44.29   	   0.00		  6.14   	  15.26		
  2.14   	-96.74   	 44.29   	 -10.17		  6.21   	   5.09		
  4.27   	-90.33   	 44.25   	   0.00		  6.23   	  10.17		
  6.10   	-84.84   	 44.25   	  -5.09		  6.27   	  10.17		
  6.10   	-82.09   	 44.23   	 -15.26		  6.31   	   5.09		
  3.66   	-82.70   	 44.17   	 -15.26		  6.33   	   5.09		
 -0.31   	-86.06   	 44.11   	 -15.26		  6.35   	  10.17		
 -4.58   	-90.03   	 44.05   	  -5.09		  6.39   	   5.09		
 -7.93   	-92.47   	 44.03   	  -5.09		  6.41   	   0.00		
 -9.77   	-91.55   	 44.01   	  -5.09		  6.41   	   5.09		
-10.07   	-87.89   	 43.99   	 -10.17		  6.43   	   0.00		
 -9.77   	-82.40   	 43.95   	 -10.17		  6.43   	   5.09		
 -9.16   	-78.74   	 43.91   	 -15.26		  6.45   	   0.00		
 -9.16   	-83.01   	 43.85   	 -20.35		  6.45   	   0.00		
 -8.54   	-104.06   	 43.76   	 -15.26		  6.45   	   0.00		
 -3.66   	-144.35   	 43.70   	 -25.43		  6.45   	   0.00		
 15.26   	-189.21   	 43.60   	 -25.43		  6.45   	   0.00		
 64.39   	-203.86   	 43.50   	 -25.43		  6.45   	   0.00		
157.78   	-146.48   	 43.40   	 -20.35		  6.45   	   0.00		
295.72   	  9.16   	 43.32   	 -20.35		  6.45   	   5.09		
452.88   	260.01   	 43.23   	 -30.52		  6.47   	   0.00		
578.31   	578.31   	 43.11   	 -35.61		  6.47   	   0.00		
608.22   	914.00   	 42.97   	 -35.61		  6.47   	   5.09		
230.10   	1322.63(R)	 42.83   	 -35.61		  6.49   	   0.00		
-119.63   	1208.50   	 42.69   	 -30.52		  6.49   	   0.00		
-460.21   	825.50   	 42.56   	 -25.43		  6.49(E)	   5.09		
-699.46   	259.09   	 42.46   	 -25.43		  6.51   	   0.00		
-800.17   	-317.08   	 42.36   	 -30.52		  6.51   	   5.09		
-791.63   	-729.68   	 42.24   	 -30.52		  6.53   	   0.00		
-734.56   	-901.49   	 42.12   	 -35.61		  6.53   	   5.09		
-671.39   	-874.63   	 41.97   	 -35.61		  6.55   	   5.09		
-605.77   	-752.87   	 41.83   	 -25.43		  6.57   	   5.09		
-517.27   	-618.90   	 41.73   	 -20.35		  6.59   	   5.09		
-393.98   	-498.05   	 41.65   	 -25.43		  6.61   	   5.09		
-251.77   	-379.64   	 41.55   	 -25.43		  6.63   	  10.17		
-123.90   	-258.18   	 41.44   	 -30.52		  6.67   	   5.09		
-35.71   	-148.01   	 41.32   	 -30.52		  6.69   	  10.17		
  8.85   	-70.50   	 41.20   	 -30.52		  6.73   	  10.17		
 23.80   	-34.48   	 41.08   	 -25.43		  6.78   	  15.26		
 25.63   	-31.43   	 40.98   	 -25.43		  6.84   	  15.26		
 25.02   	-43.33   	 40.87   	 -15.26		  6.90   	  20.35		
 26.25   	-54.93   	 40.81   	 -15.26		  6.98   	  20.35		
 29.91   	-58.90   	 40.75   	 -15.26		  7.06   	  30.52		
 35.71   	-53.41   	 40.69   	 -20.35		  7.18   	  40.69		
 43.03   	-42.72   	 40.61   	 -20.35		  7.34   	  40.69		
 50.96   	-32.04   	 40.53   	 -20.35		  7.51   	  50.86		
 57.07   	-25.94   	 40.45   	 -20.35		  7.71   	  55.95		
 59.20   	-25.33   	 40.37   	 -15.26		  7.93   	  76.30		
 52.80   	-32.04   	 40.31   	 -20.35		  8.24   	  86.47		
