SAMPLE NUMBER:   33
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
129.39   	-20.45   	 49.77   	 -25.43		 12.23   	  10.17		
119.02   	-59.81   	 49.66   	 -20.35		 12.27   	  15.26		
117.19   	-78.43   	 49.58   	 -25.43		 12.33   	  25.43		
123.29   	-67.44   	 49.48   	 -20.35		 12.43   	  50.86		
129.09   	-42.72   	 49.40   	 -10.17		 12.63   	  66.12		
130.00   	-24.72   	 49.36   	  -5.09		 12.90   	  86.47		
126.65   	-21.36   	 49.34   	  -5.09		 13.25   	 111.90		
122.99   	-25.33   	 49.32   	 -10.17		 13.69   	 152.59		
120.85   	-27.47   	 49.28   	 -15.26		 14.30   	 193.29		
119.93   	-24.11   	 49.22   	  -5.09		 15.08   	 244.15		
119.02   	-18.31   	 49.20   	   0.00		 16.05   	 305.19		
117.80   	-12.21   	 49.20   	   5.09		 17.27   	 345.88		
117.49   	 -7.32   	 49.22   	 -20.35		 18.66   	 442.52		
121.15   	 -0.61   	 49.14   	 -15.26		 20.43   	 432.35		
124.82   	  1.83   	 49.07   	 -15.26		 22.16   	 432.35		
128.17   	  4.27   	 49.01   	 -20.35		 23.89   	 427.26		
129.70   	  7.32   	 48.93   	   0.00		 25.60   	 417.09		
128.78   	 10.07   	 48.93   	  35.61		 27.26   	 391.66		
124.82   	 12.21   	 49.07   	  76.30		 28.83   	 361.14		
119.32   	 13.73   	 49.38   	 132.25		 30.27   	 335.71		
114.14   	 14.95   	 49.91   	 198.37		 31.62   	 295.01		
110.17   	 15.87   	 50.70   	 269.58		 32.80   	 259.41		
107.12   	 15.56   	 51.78   	 315.36		 33.84   	 228.89		
104.37   	 14.95   	 53.04   	 335.71		 34.75   	 198.37		
101.62   	 14.34   	 54.38   	 340.79		 35.54   	 178.03		
 99.79   	 14.65   	 55.75   	 335.71		 36.26   	 152.59		
100.10   	 16.17   	 57.09   	 310.27		 36.87   	 132.25		
102.54   	 19.23   	 58.33   	 274.67		 37.40   	 111.90		
106.20   	 22.28   	 59.43   	 233.98		 37.84   	 101.73		
109.25   	 25.02   	 60.37   	 183.11		 38.25   	  96.64		
110.47   	 26.86   	 61.10   	 152.59		 38.64   	  86.47		
110.47   	 28.08   	 61.71   	 127.16		 38.98   	  86.47		
111.39   	 30.21   	 62.22   	 106.82		 39.33   	  91.56		
113.22   	 33.26   	 62.64   	 106.82		 39.69   	  86.47		
115.36   	 36.93   	 63.07   	 132.25		 40.04   	  96.64		
116.88   	 40.28   	 63.60   	 147.51		 40.43   	 101.73		
115.97   	 43.03   	 64.19   	 172.94		 40.83   	 111.90		
113.53   	 45.17   	 64.88   	 203.46		 41.28   	 122.07		
111.39   	 48.22   	 65.70   	 228.89		 41.77   	 132.25		
110.78   	 51.88   	 66.61   	 228.89		 42.30   	 132.25		
111.69   	 56.76   	 67.53   	 228.89		 42.83   	 142.42		
112.30   	 61.34   	 68.44   	 223.80		 43.40   	 152.59		
111.08   	 65.61   	 69.34   	 218.72		 44.01   	 152.59		
107.12   	 68.66   	 70.21   	 198.37		 44.62   	 152.59		
101.62   	 71.41   	 71.01   	 178.03		 45.23   	 157.68		
 96.13   	 74.16   	 71.72   	 162.77		 45.86   	 157.68		
 91.55   	 78.13   	 72.37   	 152.59		 46.49   	 162.77		
 88.50   	 83.01   	 72.98   	 142.42		 47.14   	 152.59		
 86.36   	 88.81   	 73.55   	 142.42		 47.75   	 152.59		
 84.53   	 94.91   	 74.12   	 142.42		 48.36   	 152.59		
 83.62   	101.32   	 74.69   	 132.25		 48.97   	 147.51		
 84.53   	107.42   	 75.22   	 127.16		 49.56   	 137.33		
 86.98   	113.22   	 75.73   	 137.33		 50.11   	 132.25		
 90.64   	118.71   	 76.28   	 132.25		 50.64   	 122.07		
 93.99   	123.90   	 76.81   	 116.99		 51.13   	 111.90		
 96.74   	128.78   	 77.27   	 101.73		 51.58   	 106.82		
 99.49   	133.36   	 77.68   	 101.73		 52.00   	 101.73		
101.93   	137.94   	 78.09   	  96.64		 52.41   	  96.64		
104.98   	143.13   	 78.47   	 101.73		 52.80   	  81.38		
107.73   	149.23   	 78.88   	 101.73		 53.12   	  76.30		
109.86   	156.25   	 79.29   	 106.82		 53.43   	  66.12		
110.78   	163.27   	 79.71   	 106.82		 53.69   	  71.21		
111.69   	169.07   	 80.14   	 106.82		 53.98   	  66.12		
112.61   	173.65   	 80.57   	  91.56		 54.24   	  55.95		
114.75   	177.61   	 80.94   	  71.21		 54.47   	  50.86		
118.41   	182.50   	 81.22   	  40.69		 54.67   	  45.78		
123.29   	189.82   	 81.38   	  35.61		 54.85   	  40.69		
128.17   	199.89   	 81.53   	  15.26		 55.02   	  35.61		
133.06   	211.79   	 81.59(S)	  -5.09		 55.16   	  35.61		
136.41   	224.30   	 81.57   	 -25.43		 55.30   	  30.52		
139.47   	236.82   	 81.46   	 -25.43		 55.42   	  30.52		
142.21   	248.72   	 81.36   	 -20.35		 55.54   	  25.43		
145.57   	260.93   	 81.28   	 -15.26		 55.65   	  30.52		
149.23   	272.52   	 81.22   	 -25.43		 55.77   	  25.43		
152.28   	284.12   	 81.12   	 -30.52		 55.87   	  20.35		
155.03   	295.72   	 81.00   	 -20.35		 55.95   	  10.17		
157.47   	308.53   	 80.92   	 -25.43		 55.99   	 -10.17		
159.30   	322.88   	 80.81   	 -35.61		 55.95   	 -15.26		
161.13   	337.83   	 80.67   	 -40.69		 55.89   	 -20.35		
161.74   	352.17   	 80.51   	 -50.86		 55.81   	  -5.09		
161.44   	364.99   	 80.30   	 -50.86		 55.79   	  -5.09		
159.61   	375.06   	 80.10   	 -45.78		 55.77   	   5.09		
156.56   	381.77   	 79.92   	 -55.95		 55.79   	   5.09		
151.98   	384.52   	 79.69   	 -55.95		 55.81   	  15.26		
146.18   	382.69   	 79.47   	 -55.95		 55.87   	  20.35		
138.85   	375.67   	 79.25   	 -55.95		 55.95   	  30.52		
128.78   	363.46   	 79.02   	 -55.95		 56.07   	  30.52		
116.27   	347.60   	 78.80   	 -55.95		 56.20   	  25.43		
100.71   	329.28   	 78.58   	 -61.04		 56.30   	  10.17		
 82.40   	310.67   	 78.33   	 -55.95		 56.34(S)	  -5.09		
 62.56   	292.36   	 78.11   	 -45.78		 56.32   	 -25.43		
 41.81   	274.66   	 77.92   	 -45.78		 56.22   	 -45.78		
 21.67   	257.87   	 77.74   	 -45.78		 56.03   	 -71.21		
  2.44   	241.39   	 77.56   	 -45.78		 55.75   	 -86.47		
-14.95   	226.14   	 77.38   	 -45.78		 55.40   	-122.07		
-29.91   	212.71   	 77.19   	 -40.69		 54.91   	-147.51		
-41.20   	201.72   	 77.03   	 -45.78		 54.32   	-183.11		
-48.22   	192.26   	 76.85   	 -55.95		 53.59   	-218.72		
-51.27   	183.11   	 76.62   	 -66.12		 52.72   	-254.32		
-50.66   	173.03   	 76.36   	 -76.30		 51.70   	-289.93		
-47.61   	161.44   	 76.05   	 -86.47		 50.54   	-335.71		
-43.03   	148.62   	 75.71   	-101.73		 49.20   	-381.48		
-36.62   	135.80   	 75.30   	-122.07		 47.67   	-432.35		
-28.69   	122.68   	 74.81   	-142.42		 45.94   	-452.69		
-21.06   	109.25   	 74.24   	-152.59		 44.13   	-467.95		
-14.95   	 94.60   	 73.63   	-152.59		 42.26   	-483.21		
-10.99   	 78.74   	 73.02   	-157.68		 40.33   	-493.39		
 -8.85   	 63.17   	 72.39   	-142.42		 38.35   	-503.56		
 -7.93   	 49.13   	 71.82   	-111.90		 36.34   	-508.65		
 -6.71   	 37.54   	 71.37   	 -86.47		 34.30   	-493.39		
 -4.88   	 28.08   	 71.03   	 -71.21		 32.33   	-488.30		
 -1.53   	 19.53   	 70.74   	 -55.95		 30.38   	-467.95		
  3.36   	 11.29   	 70.52   	 -45.78		 28.50   	-452.69		
  8.85   	  3.05   	 70.34   	 -40.69		 26.69   	-432.35		
 13.12   	 -4.27   	 70.17   	 -45.78		 24.96   	-417.09		
 15.56   	-10.07   	 69.99   	 -55.95		 23.30   	-391.66		
 16.17   	-13.12   	 69.77   	 -71.21		 21.73   	-376.40		
 16.78   	-14.34   	 69.48   	 -66.12		 20.22   	-356.05		
 18.92   	-14.04   	 69.22   	 -76.30		 18.80   	-366.22		
 22.28   	-14.04   	 68.91   	 -76.30		 17.33   	-371.31		
 25.33   	-15.26   	 68.61   	 -81.38		 15.85   	-345.88		
 26.55   	-17.40   	 68.28   	 -76.30		 14.47   	-320.45		
 25.94   	-19.23   	 67.98   	 -71.21		 13.18   	-284.84		
 23.80   	-19.53   	 67.69   	 -61.04		 12.04   	-254.32		
 21.67   	-18.92   	 67.45   	 -55.95		 11.03   	-233.98		
 20.45   	-18.01   	 67.22   	 -50.86		 10.09   	-213.63		
 19.53   	-17.70   	 67.02   	 -35.61		  9.24   	-188.20		
 19.23   	-18.01   	 66.88   	 -30.52		  8.48   	-162.77		
 19.84   	-18.92   	 66.75   	 -25.43		  7.83   	-132.25		
 21.67   	-19.84   	 66.65   	 -25.43		  7.30   	-101.73		
 23.50   	-20.75   	 66.55   	 -15.26		  6.90   	 -76.30		
 25.02   	-21.97   	 66.49   	 -15.26		  6.59   	 -61.04		
 25.63   	-22.89   	 66.43   	 -20.35		  6.35   	 -45.78		
 25.33   	-24.11   	 66.35   	 -20.35		  6.16   	 -40.69		
 25.63   	-25.02   	 66.27   	 -20.35		  6.00   	 -30.52		
 26.86   	-25.63   	 66.18   	 -25.43		  5.88   	 -10.17		
 28.38   	-26.55   	 66.08   	 -30.52		  5.84   	  -5.09		
 29.30   	-27.77   	 65.96   	 -35.61		  5.82   	   0.00		
 28.69   	-29.30   	 65.82   	 -35.61		  5.82   	  -5.09		
 26.25   	-31.43   	 65.68   	 -35.61		  5.80   	 -15.26		
 22.89   	-34.18   	 65.53   	 -45.78		  5.74   	 -20.35		
 20.14   	-37.23   	 65.35   	 -45.78		  5.66   	 -20.35		
 18.62   	-40.59   	 65.17   	 -45.78		  5.57   	 -20.35		
 18.62   	-43.64   	 64.98   	 -35.61		  5.49   	 -25.43		
 19.84   	-46.08   	 64.84   	 -45.78		  5.39   	 -20.35		
 20.14   	-47.61   	 64.66   	 -45.78		  5.31   	 -15.26		
 19.23   	-48.52   	 64.48   	 -40.69		  5.25   	 -20.35		
 16.17   	-49.44   	 64.31   	 -35.61		  5.17   	 -20.35		
 12.51   	-50.66   	 64.17   	 -40.69		  5.09   	 -20.35		
 10.07   	-52.19   	 64.01   	 -35.61		  5.01   	 -15.26		
 10.38   	-54.02   	 63.87   	 -40.69		  4.94   	 -10.17		
 13.73   	-54.93   	 63.70   	 -35.61		  4.90(D)	   0.00		
 18.92   	-54.93   	 63.56   	 -30.52		  4.90   	   0.00		
 22.89   	-54.02   	 63.44   	 -35.61		  4.90   	  15.26		
 24.41   	-52.80   	 63.30   	 -35.61		  4.96   	  20.35		
 23.19   	-52.19   	 63.15   	 -30.52		  5.05   	  25.43		
 21.06   	-52.49   	 63.03   	 -35.61		  5.15   	  35.61		
 20.45   	-52.49   	 62.89   	 -35.61		  5.29   	  35.61		
 22.58   	-51.57   	 62.75   	 -40.69		  5.43   	  45.78		
 27.16   	-50.05   	 62.58   	 -40.69		  5.62   	  40.69		
 32.35   	-48.83   	 62.42   	 -40.69		  5.78   	  50.86		
 36.93   	-49.13   	 62.26   	 -45.78		  5.98   	  50.86		
 39.98   	-51.57   	 62.08   	 -50.86		  6.19   	  50.86		
 41.81   	-55.54   	 61.87   	 -55.95		  6.39   	  50.86		
 42.72   	-59.81   	 61.65   	 -50.86		  6.59   	  50.86		
 44.25   	-62.56   	 61.44   	 -50.86		  6.80   	  45.78		
 46.08   	-63.48   	 61.24   	 -55.95		  6.98   	  45.78		
 47.30   	-63.17   	 61.02   	 -55.95		  7.16   	  40.69		
 46.08   	-62.56   	 60.79   	 -55.95		  7.32   	  40.69		
 42.42   	-61.65   	 60.57   	 -50.86		  7.49   	  30.52		
 37.84   	-60.42   	 60.37   	 -50.86		  7.61   	  25.43		
 34.79   	-58.90   	 60.16   	 -50.86		  7.71   	  25.43		
 34.18   	-57.68   	 59.96   	 -40.69		  7.81   	  15.26		
 34.48   	-56.46   	 59.80   	 -40.69		  7.87   	  10.17		
 34.18   	-56.15   	 59.63   	 -40.69		  7.91   	  10.17		
 32.04   	-55.85   	 59.47   	 -40.69		  7.96   	   5.09		
 29.60   	-55.85   	 59.31   	 -40.69		  7.98   	  10.17		
 28.69   	-56.15   	 59.15   	 -40.69		  8.02   	  10.17		
 29.60   	-56.46   	 58.98   	 -45.78		  8.06   	   5.09		
 31.74   	-57.07   	 58.80   	 -40.69		  8.08   	   0.00		
 33.57   	-57.68   	 58.64   	 -45.78		  8.08   	   5.09		
 34.79   	-57.68   	 58.45   	 -40.69		  8.10   	   5.09		
 35.71   	-57.37   	 58.29   	 -45.78		  8.12   	   5.09		
 36.62   	-55.85   	 58.11   	 -45.78		  8.14   	   5.09		
 36.93   	-54.02   	 57.92   	 -40.69		  8.16   	   5.09		
 35.71   	-51.88   	 57.76   	 -40.69		  8.18   	   5.09		
 33.26   	-50.05   	 57.60   	 -35.61		  8.20   	   5.09		
 30.21   	-48.52   	 57.46   	 -40.69		  8.22   	   5.09		
 28.38   	-47.30   	 57.29   	 -35.61		  8.24   	  10.17		
 28.08   	-45.78   	 57.15   	 -40.69		  8.28   	  10.17		
 28.69   	-44.86   	 56.99   	 -35.61		  8.32   	  15.26		
 28.69   	-44.56   	 56.85   	 -30.52		  8.38   	   5.09		
 27.16   	-44.86   	 56.72   	 -30.52		  8.40   	  10.17		
 24.11   	-45.78   	 56.60   	 -25.43		  8.44   	   5.09		
 21.06   	-47.00   	 56.50   	 -30.52		  8.46   	  10.17		
 19.23   	-47.30   	 56.38   	 -20.35		  8.50   	  10.17		
 19.23   	-47.30   	 56.30   	 -15.26		  8.55   	  10.17		
 19.53   	-46.69   	 56.24   	 -15.26		  8.59   	   5.09		
 18.62   	-46.39   	 56.17   	 -20.35		  8.61   	   5.09		
 16.17   	-46.69   	 56.09   	 -15.26		  8.63   	   0.00		
 12.82   	-47.30   	 56.03   	 -25.43		  8.63   	  -5.09		
 10.38   	-47.61   	 55.93   	 -25.43		  8.61   	 -10.17		
 10.07   	-47.30   	 55.83   	 -35.61		  8.57   	 -10.17		
 10.99   	-45.78   	 55.69   	 -35.61		  8.52   	 -20.35		
 11.29   	-43.64   	 55.54   	 -40.69		  8.44   	 -20.35		
  9.77   	-41.20   	 55.38   	 -40.69		  8.36   	 -25.43		
  7.02   	-37.84   	 55.22   	 -50.86		  8.26   	 -20.35		
  6.10   	-32.04   	 55.02   	 -45.78		  8.18   	 -10.17		
  9.46   	-22.28   	 54.83   	 -35.61		  8.14   	   0.00		
 16.48   	 -7.02   	 54.69   	 -35.61		  8.14   	   5.09		
 24.11   	 12.82   	 54.55   	 -35.61		  8.16   	  10.17		
 28.69   	 35.40   	 54.40   	 -35.61		  8.20   	  20.35		
 29.60   	 57.98   	 54.26   	 -30.52		  8.28   	  20.35		
 29.30   	 77.51   	 54.14   	 -30.52		  8.36   	  30.52		
 31.74   	 91.55   	 54.02   	 -35.61		  8.48   	  40.69		
 37.54   	 99.18   	 53.88   	 -35.61		  8.65   	  40.69		
 43.95   	 99.18   	 53.73   	 -35.61		  8.81   	  45.78		
 46.39   	 91.25   	 53.59   	 -30.52		  8.99   	  30.52		
 42.72   	 77.82   	 53.47   	 -30.52		  9.11   	  25.43		
 35.40   	 61.95   	 53.35   	 -30.52		  9.22   	  20.35		
 28.69   	 45.47   	 53.22   	 -35.61		  9.30   	  15.26		
 25.33   	 29.30   	 53.08   	 -30.52		  9.36   	  10.17		
 22.28   	 12.21   	 52.96   	 -30.52		  9.40   	   5.09		
 14.95   	 -5.80   	 52.84   	 -35.61		  9.42   	  -5.09		
 -0.31   	-23.50   	 52.70   	 -35.61		  9.40   	 -10.17		
-20.45   	-38.76   	 52.55   	 -35.61		  9.36   	 -20.35		
-39.67   	-50.66   	 52.41   	 -30.52		  9.28   	 -10.17		
-52.19   	-59.81   	 52.29   	 -30.52		  9.24   	 -15.26		
-56.76   	-66.22   	 52.17   	 -40.69		  9.18   	 -10.17		
-56.76   	-70.19   	 52.00   	 -30.52		  9.14   	 -10.17		
-56.76   	-72.63   	 51.88   	 -30.52		  9.09   	  -5.09		
-60.12   	-74.46   	 51.76   	 -25.43		  9.07   	 -10.17		
-66.22   	-76.29   	 51.66   	 -30.52		  9.03   	  -5.09		
-72.02   	-78.13   	 51.54   	 -35.61		  9.01   	   5.09		
-74.77   	-79.04   	 51.39   	 -30.52		  9.03   	   5.09		
-74.16   	-79.04   	 51.27   	 -25.43		  9.05   	   5.09		
-70.50   	-78.43   	 51.17   	 -35.61		  9.07   	  15.26		
-67.14   	-78.13   	 51.03   	 -35.61		  9.14   	  20.35		
-66.22   	-81.18   	 50.88   	 -35.61		  9.22   	  30.52		
-68.36   	-88.20   	 50.74   	 -35.61		  9.34   	  35.61		
-70.80   	-95.21   	 50.60   	 -40.69		  9.48   	  45.78		
