SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 78.74   	 -9.77   	 64.39   	 -61.04		 36.89   	 452.69		
 84.23   	 -3.36   	 64.15   	 -50.86		 38.70   	 396.74		
 89.42   	  3.66   	 63.95   	 -40.69		 40.28   	 300.10		
 94.30   	 11.60   	 63.78   	 -35.61		 41.49   	 218.72		
 98.27   	 19.84   	 63.64   	 -30.52		 42.36   	 162.77		
101.93   	 26.86   	 63.52   	 -25.43		 43.01   	 101.73		
106.20   	 33.26   	 63.42   	 -30.52		 43.42   	  40.69		
112.00   	 39.06   	 63.30   	 -35.61		 43.58(S)	 -25.43		
118.71   	 45.78   	 63.15   	 -35.61		 43.48   	 -76.30		
126.34   	 54.02   	 63.01   	 -35.61		 43.17   	-137.33		
133.67   	 62.56   	 62.87   	 -35.61		 42.62   	-183.11		
140.08   	 70.80   	 62.73   	   0.00		 41.89   	-198.37		
145.87   	 77.82   	 62.73   	  45.78		 41.10   	-193.29		
151.67   	 84.84   	 62.91   	 127.16		 40.33   	-188.20		
157.47   	 92.47   	 63.42   	 264.50		 39.57   	-183.11		
163.57   	101.32   	 64.48   	 473.04		 38.84   	-208.54		
170.29   	111.69   	 66.37   	 824.00		 38.01   	-239.06		
177.31   	122.99   	 69.66   	1337.74		 37.05   	-239.06		
184.33   	134.58   	 75.01   	1897.25		 36.09   	-203.46		
191.65   	146.48   	 82.60   	2232.95		 35.28   	-178.03		
199.28   	158.08   	 91.54   	2075.27		 34.57   	-178.03		
205.99   	169.07   	 99.84   	1449.64		 33.86   	-167.85		
212.10   	178.83   	105.64   	 620.55		 33.18   	-127.16		
216.98   	187.99   	108.12   	-157.68		 32.68   	-116.99		
221.25   	197.45   	107.49   	-752.79		 32.21   	-116.99		
225.22   	207.52   	104.48   	-1042.72		 31.74   	-127.16		
227.97   	217.29   	100.30   	-996.94		 31.23   	-106.82		
229.49   	225.83   	 96.32   	-671.41		 30.80   	 -86.47		
228.88   	233.15   	 93.63   	-213.63		 30.46   	 -66.12		
227.36   	239.56   	 92.78   	   0.00		 30.19   	   0.00		
227.36   	239.56   	 92.78   	 885.04		 30.19   	-116.99		
224.61   	253.30   	 96.32   	   0.00		 29.73   	   0.00		
224.61   	253.30   	 96.32   	1841.29		 29.73   	-152.59		
221.56   	263.37   	103.68   	   0.00		 29.11   	   0.00		
221.56   	263.37   	103.68   	1444.55		 29.11   	-116.99		
209.66   	258.79   	109.46   	   0.00		 28.65   	   0.00		
209.66   	258.79   	109.46   	 325.53		 28.65   	 -86.47		
186.46   	237.12   	110.76(S)	   0.00		 28.30   	   0.00		
186.46   	237.12   	110.76   	-467.95		 28.30   	-101.73		
158.69   	202.94   	108.89   	   0.00		 27.89   	   0.00		
158.69   	202.94   	108.89   	-442.52		 27.89   	 -91.56		
129.09   	158.08   	107.12   	 -35.61		 27.53   	 -61.04		
114.75   	133.97   	106.98   	  81.38		 27.28   	 -55.95		
101.32   	110.78   	107.30   	 157.68		 27.06   	 -55.95		
 89.11   	 89.42   	107.93   	 188.20		 26.84   	 -50.86		
 78.74   	 70.80   	108.69   	 142.42		 26.63   	 -45.78		
 68.97   	 53.71   	109.26   	  61.04		 26.45   	 -45.78		
 60.42   	 38.15   	109.50   	 -50.86		 26.27   	 -50.86		
 52.80   	 24.41   	109.30   	-157.68		 26.06   	 -55.95		
 47.00   	 13.73   	108.67   	-228.89		 25.84   	 -61.04		
 43.64   	  6.41   	107.75   	-259.41		 25.60   	 -76.30		
 42.11   	  3.36   	106.71   	-259.41		 25.29   	 -96.64		
 42.11   	  2.75   	105.68   	-239.06		 24.90   	-127.16		
 42.11   	  3.36   	104.72   	-188.20		 24.39   	-178.03		
 41.50   	  3.66   	103.97   	-137.33		 23.68   	-223.80		
 40.59   	  2.75   	103.42   	-116.99		 22.79   	-178.03		
 40.28   	  1.53   	102.95   	-111.90		 22.08   	 -96.64		
 40.89   	  0.92   	102.50   	-122.07		 21.69   	-167.85		
 43.03   	  1.53   	102.01   	-137.33		 21.02   	-330.62		
 45.47   	  3.66   	101.46   	-178.03		 19.69   	-401.83		
 48.22   	  6.10   	100.75   	-203.46		 18.09   	-350.97		
 50.05   	  8.24   	 99.94   	-223.80		 16.68   	-340.79		
 51.27   	  8.85   	 99.04   	-228.89		 15.32   	-417.09		
 51.57   	  8.54   	 98.13   	-218.72		 13.65   	-452.69		
 51.27   	  7.32   	 97.25   	-198.37		 11.84   	-401.83		
 50.96   	  6.41   	 96.46   	-183.11		 10.23   	-330.62		
 50.96   	  5.80   	 95.73   	-172.94		  8.91   	-305.19		
 51.27   	  5.19   	 95.04   	-162.77		  7.69   	-325.53		
 51.88   	  4.58   	 94.38   	-172.94		  6.39   	-340.79		
 52.19   	  4.27   	 93.69   	-193.29		  5.03   	-345.88		
 51.88   	  4.58   	 92.92   	-213.63		  3.64   	-366.22		
 51.88   	  5.19   	 92.06   	-228.89		  2.18   	-401.83		
 52.80   	  6.10   	 91.15   	-254.32		  0.57   	-417.09		
 54.32   	  6.71   	 90.13   	-279.75		 -1.10   	-356.05		
 56.15   	  6.41   	 89.01   	-295.01		 -2.52   	-269.58		
 56.76   	  5.19   	 87.83   	-295.01		 -3.60   	-223.80		
 55.85   	  3.36   	 86.65   	-289.93		 -4.50   	-203.46		
 54.32   	  1.53   	 85.49   	-279.75		 -5.31   	-172.94		
 53.10   	  0.31   	 84.37   	-239.06		 -6.00   	-101.73		
 52.80   	 -0.61   	 83.42   	   0.00		 -6.41   	   0.00		
 52.80   	 -0.61   	 83.42   	-340.79		 -6.41   	 -20.35		
 52.49   	 -1.83   	 82.05   	   0.00		 -6.49(D)	   0.00		
 52.49   	 -1.83   	 82.05   	-111.90		 -6.49   	 152.59		
 49.44   	 -5.80   	 81.61   	   0.00		 -5.88   	   0.00		
 49.44   	 -5.80   	 81.61   	  40.69		 -5.88   	 320.45		
 47.61   	-10.07   	 81.77   	   0.00		 -4.60   	   0.00		
 47.61   	-10.07   	 81.77   	 -20.35		 -4.60   	 371.31		
 46.39   	-11.29   	 81.69   	   0.00		 -3.11   	   0.00		
 46.39   	-11.29   	 81.69   	-208.54		 -3.11   	 350.97		
 43.64   	-14.65   	 80.85   	   0.00		 -1.71   	   0.00		
 43.64   	-14.65   	 80.85   	-320.45		 -1.71   	 335.71		
 41.81   	-16.78   	 79.57   	-157.68		 -0.37   	 132.25		
 41.50   	-16.17   	 78.94   	-127.16		  0.16   	 122.07		
 40.89   	-15.56   	 78.43   	 -81.38		  0.65   	 106.82		
 39.98   	-15.56   	 78.11   	 -45.78		  1.08   	 101.73		
 39.06   	-16.48   	 77.92   	 -20.35		  1.49   	  81.38		
 38.45   	-17.40   	 77.84   	   5.09		  1.81   	  71.21		
 38.45   	-17.40   	 77.86   	   5.09		  2.10   	  55.95		
 38.76   	-16.48   	 77.88   	 -10.17		  2.32   	  50.86		
 39.37   	-15.26   	 77.84   	 -30.52		  2.52   	  45.78		
 38.76   	-14.04   	 77.72   	 -45.78		  2.71   	  35.61		
 37.84   	-13.73   	 77.54   	 -66.12		  2.85   	  30.52		
 36.32   	-14.04   	 77.27   	 -71.21		  2.97   	  20.35		
 35.10   	-14.04   	 76.99   	 -76.30		  3.05   	  20.35		
 35.10   	-14.34   	 76.68   	 -66.12		  3.13   	  10.17		
 35.40   	-14.65   	 76.42   	 -61.04		  3.17   	   5.09		
 35.71   	-15.26   	 76.17   	 -40.69		  3.19   	   0.00		
 35.10   	-16.17   	 76.01   	 -30.52		  3.19   	  -5.09		
 33.57   	-17.40   	 75.89   	 -15.26		  3.17   	  -5.09		
 31.74   	-18.62   	 75.83   	 -15.26		  3.15   	  -5.09		
 30.21   	-19.84   	 75.77   	 -15.26		  3.13   	 -10.17		
 29.30   	-20.14   	 75.71   	 -25.43		  3.09   	 -20.35		
 28.99   	-19.53   	 75.60   	 -25.43		  3.01   	 -20.35		
 29.30   	-18.31   	 75.50   	 -40.69		  2.93   	 -25.43		
 29.91   	-17.09   	 75.34   	 -50.86		  2.83   	 -15.26		
 30.21   	-16.78   	 75.14   	 -55.95		  2.77   	 -15.26		
 31.13   	-16.78   	 74.91   	 -55.95		  2.71   	 -20.35		
 32.65   	-14.95   	 74.69   	 -50.86		  2.62   	 -10.17		
 35.71   	 -8.24   	 74.49   	 -45.78		  2.58   	 -10.17		
 41.20   	  6.41   	 74.30   	 -30.52		  2.54   	  -5.09		
 50.66   	 31.43   	 74.18   	 -20.35		  2.52   	  -5.09		
 64.09   	 67.14   	 74.10   	 -20.35		  2.50   	   0.00		
 79.65   	110.17   	 74.02   	 -15.26		  2.50   	  -5.09		
 94.60   	155.03   	 73.96   	 -10.17		  2.48   	  -5.09		
107.42   	196.84   	 73.92   	 -20.35		  2.46   	  -5.09		
117.19   	231.63   	 73.83   	 -40.69		  2.44   	  -5.09		
124.51   	258.79   	 73.67   	 -40.69		  2.42   	   5.09		
130.00   	279.85   	 73.51   	 -55.95		  2.44   	  -5.09		
133.97   	298.77   	 73.29   	 -66.12		  2.42   	   0.00		
137.63   	317.08   	 73.02   	   0.00		  2.42   	   0.00		
137.63   	317.08   	 73.02   	-122.07		  2.42   	  15.26		
148.01   	338.75   	 72.53   	   0.00		  2.48   	   0.00		
148.01   	338.75   	 72.53   	 -86.47		  2.48   	  15.26		
158.39   	299.07   	 72.19   	   0.00		  2.54   	   0.00		
158.39   	299.07   	 72.19   	 -55.95		  2.54   	  25.43		
157.47   	216.67   	 71.96   	   0.00		  2.64   	   0.00		
157.47   	216.67   	 71.96   	 -45.78		  2.64   	  15.26		
142.52   	142.21   	 71.78   	   0.00		  2.71   	   0.00		
142.52   	142.21   	 71.78   	 -66.12		  2.71   	  20.35		
 96.13   	 51.57   	 71.52   	   0.00		  2.79   	   0.00		
 96.13   	 51.57   	 71.52   	 -71.21		  2.79   	  10.17		
 26.55   	-39.37   	 71.23   	 -30.52		  2.83   	  -5.09		
  2.75   	-64.09   	 71.11   	 -30.52		  2.81   	   0.00		
 -7.02   	-74.16   	 70.99   	 -25.43		  2.81   	   0.00		
 -5.49   	-76.29   	 70.88   	 -25.43		  2.81   	   0.00		
 -0.61   	-77.21   	 70.78   	 -35.61		  2.81   	 -10.17		
  1.53   	-80.87   	 70.64   	 -35.61		  2.77   	  -5.09		
 -1.53   	-87.59   	 70.50   	 -45.78		  2.75   	  -5.09		
 -7.02   	-97.96   	 70.32   	 -50.86		  2.73   	  -5.09		
-11.29   	-116.27   	 70.11   	 -40.69		  2.71   	   0.00		
-10.07   	-149.54   	 69.95   	 -40.69		  2.71   	   0.00		
  1.22   	-197.45   	 69.79   	 -40.69		  2.71   	   0.00		
 28.38   	-243.53   	 69.62   	 -35.61		  2.71   	   0.00		
 78.13   	-254.21   	 69.48   	 -30.52		  2.71   	  -5.09		
153.20   	-187.99   	 69.36   	 -30.52		  2.69   	  -5.09		
250.55   	-16.17   	 69.24   	 -25.43		  2.67   	  -5.09		
362.24   	265.50   	 69.14   	 -30.52		  2.64   	 -10.17		
480.65   	635.99   	 69.01   	 -35.61		  2.60   	  -5.09		
586.24   	1033.94   	 68.87   	 -25.43		  2.58   	   5.09		
645.14   	1356.81   	 68.77   	 -55.95		  2.60(E)	  20.35		
474.24   	1364.44(R)	 68.55   	 -30.52		  2.69   	  15.26		
229.49   	997.62   	 68.42   	 -25.43		  2.75   	  30.52		
-50.96   	523.38   	 68.32   	 -20.35		  2.87   	  35.61		
-272.52   	120.24   	 68.24   	 -25.43		  3.01   	  35.61		
-362.85   	-87.59   	 68.14   	 -25.43		  3.15   	  40.69		
-314.94   	-93.08   	 68.04   	 -25.43		  3.32   	  50.86		
-184.63   	  8.54   	 67.93   	 -35.61		  3.52   	  50.86		
-55.54   	 98.27   	 67.79   	 -35.61		  3.72   	  61.04		
 10.99   	104.98   	 67.65   	 -35.61		  3.97   	  81.38		
  8.24   	 36.32   	 67.51   	 -35.61		  4.29   	  96.64		
-26.55   	-52.49   	 67.36   	 -35.61		  4.68   	 111.90		
-50.66   	-109.56   	 67.22   	 -40.69		  5.13   	  91.56		
-46.39   	-120.54   	 67.06   	 -45.78		  5.49   	  61.04		
-23.50   	-103.15   	 66.88   	 -40.69		  5.74   	  40.69		
 -2.75   	-86.06   	 66.71   	 -25.43		  5.90   	  66.12		
  3.36   	-84.23   	 66.61   	 -25.43		  6.16   	 152.59		
 -2.44   	-95.21   	 66.51   	 -20.35		  6.78   	 274.67		
 -9.46   	-106.20   	 66.43   	 -20.35		  7.87   	 320.45		
-10.07   	-108.03   	 66.35   	   0.00		  9.16   	   0.00		
-10.07   	-108.03   	 66.35   	 -66.12		  9.16   	 462.87		
  2.44   	-91.55   	 66.08   	   0.00		 11.01   	   0.00		
  2.44   	-91.55   	 66.08   	 -66.12		 11.01   	 829.09		
 13.12   	-79.04   	 65.82   	   0.00		 14.32   	   0.00		
 13.12   	-79.04   	 65.82   	 -50.86		 14.32   	 701.93		
 17.70   	-73.85   	 65.62   	 -40.69		 17.13   	1052.90		
 24.41   	-64.39   	 65.45   	   0.00		 21.34   	   0.00		
 24.41   	-64.39   	 65.45   	 -61.04		 21.34   	 981.68		
 32.65   	-52.49   	 65.21   	   0.00		 25.27   	   0.00		
 32.65   	-52.49   	 65.21   	 -76.30		 25.27   	1047.81		
 37.54   	-42.11   	 64.90   	 -50.86		 29.46   	 579.86		
 39.67   	-36.62   	 64.70   	 -50.86		 31.78   	 523.90		
 42.42   	-30.52   	 64.50   	 -61.04		 33.88   	 462.87		
 46.39   	-24.11   	 64.25   	 -61.04		 35.73   	 432.35		
 51.57   	-17.40   	 64.01   	 -61.04		 37.46   	 356.05		
 57.07   	-10.68   	 63.76   	 -50.86		 38.88   	 244.15		
 62.56   	 -4.27   	 63.56   	 -35.61		 39.86   	 162.77		
 67.44   	  1.53   	 63.42   	 -30.52		 40.51   	 132.25		
 71.41   	  7.02   	 63.30   	 -30.52		 41.04   	  76.30		
 75.38   	 12.51   	 63.17   	 -25.43		 41.34(S)	 -15.26		
 80.87   	 18.92   	 63.07   	 -30.52		 41.28   	 -91.56		
 87.89   	 26.86   	 62.95   	 -35.61		 40.92   	-127.16		
 95.52   	 35.71   	 62.81   	 -35.61		 40.41   	-152.59		
103.15   	 44.25   	 62.67   	 -35.61		 39.80   	-167.85		
109.25   	 51.88   	 62.52   	 -10.17		 39.12   	-183.11		
114.44   	 59.20   	 62.48(D)	  40.69		 38.39   	-183.11		
119.32   	 67.14   	 62.64   	 101.73		 37.66   	-208.54		
124.51   	 76.60   	 63.05   	 223.80		 36.83   	-223.80		
130.62   	 86.98   	 63.95   	 422.18		 35.93   	-244.15		
137.33   	 97.66   	 65.64   	 742.62		 34.95   	-254.32		
145.57   	108.64   	 68.61   	1215.66		 33.94   	-233.98		
155.33   	119.32   	 73.47   	1759.91		 33.00   	-208.54		
165.10   	130.31   	 80.51   	2110.88		 32.17   	-203.46		
173.34   	140.38   	 88.95   	2044.75		 31.35   	-208.54		
179.14   	149.23   	 97.13   	1515.76		 30.52   	-193.29		
182.19   	155.94   	103.19   	 727.36		 29.75   	-167.85		
184.94   	162.05   	106.10   	 -40.69		 29.07   	-137.33		
188.60   	169.07   	105.94   	-640.89		 28.52   	-122.07		
193.48   	177.31   	103.38   	-981.68		 28.04   	-111.90		
198.67   	186.16   	 99.45   	-981.68		 27.59   	-101.73		
201.72   	195.62   	 95.52   	-712.10		 27.18   	 -96.64		
202.33   	204.47   	 92.68   	-284.84		 26.80   	 -96.64		
200.50   	212.71   	 91.54   	 172.94		 26.41   	 -86.47		
197.75   	219.73   	 92.23   	 564.60		 26.06   	 -76.30		
194.70   	225.22   	 94.49   	 824.00		 25.76   	 -71.21		
191.35   	228.27   	 97.78   	 900.30		 25.47   	 -61.04		
186.77   	229.19   	101.38   	 803.66		 25.23   	 -55.95		
180.36   	227.97   	104.60   	 584.94		 25.00   	 -55.95		
171.51   	224.30   	106.94   	   0.00		 24.78   	   0.00		
171.51   	224.30   	106.94   	 391.66		 24.78   	-106.82		
144.96   	205.69   	108.50(S)	   0.00		 24.35   	   0.00		
144.96   	205.69   	108.50   	-310.27		 24.35   	-116.99		
112.61   	167.85   	107.26   	   0.00		 23.89   	   0.00		
112.61   	167.85   	107.26   	-350.97		 23.89   	-106.82		
 84.84   	119.02   	105.86   	   0.00		 23.46   	   0.00		
 84.84   	119.02   	105.86   	  15.26		 23.46   	-116.99		
 60.73   	 71.11   	105.92   	   0.00		 22.99   	   0.00		
 60.73   	 71.11   	105.92   	 249.24		 22.99   	-116.99		
 35.71   	 31.13   	106.92   	   0.00		 22.52   	   0.00		
 35.71   	 31.13   	106.92   	 106.82		 22.52   	-127.16		
 16.78   	  1.53   	107.34   	 -61.04		 22.01   	 -66.12		
 10.68   	-10.38   	107.10   	-152.59		 21.75   	 -66.12		
  6.71   	-20.14   	106.49   	-213.63		 21.49   	 -76.30		
  4.58   	-26.86   	105.64   	-244.15		 21.18   	 -96.64		
  4.27   	-31.13   	104.66   	-259.41		 20.79   	-106.82		
  4.88   	-32.96   	103.62   	-239.06		 20.37   	-142.42		
  5.49   	-33.57   	102.66   	-193.29		 19.80   	-193.29		
  4.88   	-33.57   	101.89   	-147.51		 19.02   	-218.72		
  4.27   	-32.96   	101.30   	-127.16		 18.15   	-162.77		
  4.27   	-31.43   	100.79   	-106.82		 17.50   	 -96.64		
  5.49   	-29.30   	100.37   	-101.73		 17.11   	-178.03		
  7.02   	-27.47   	 99.96   	-122.07		 16.40   	-330.62		
  8.85   	-25.94   	 99.47   	-147.51		 15.08   	-376.40		
 10.38   	-24.72   	 98.88   	-183.11		 13.57   	-330.62		
 12.82   	-22.89   	 98.15   	-213.63		 12.25   	-345.88		
 16.17   	-20.45   	 97.29   	-218.72		 10.86   	-427.26		
 19.53   	-17.70   	 96.42   	-218.72		  9.16   	-457.78		
 22.28   	-15.87   	 95.54   	-198.37		  7.32   	-401.83		
 23.80   	-14.95   	 94.75   	-188.20		  5.72   	-335.71		
 24.11   	-15.26   	 94.00   	-188.20		  4.37   	-320.45		
 24.72   	-16.78   	 93.24   	-178.03		  3.09   	-340.79		
 25.63   	-18.92   	 92.53   	-178.03		  1.73   	-345.88		
 26.86   	-20.45   	 91.82   	-193.29		  0.35   	-356.05		
 27.77   	-20.75   	 91.05   	-218.72		 -1.08   	-386.57		
 27.77   	-19.53   	 90.17   	-233.98		 -2.62   	-417.09		
 27.16   	-17.70   	 89.24   	-259.41		 -4.29   	-396.74		
 25.94   	-17.09   	 88.20   	-279.75		 -5.88   	-320.45		
 25.02   	-18.31   	 87.08   	-295.01		 -7.16   	-259.41		
 24.72   	-20.75   	 85.90   	-300.10		 -8.20   	-223.80		
 25.02   	-22.58   	 84.70   	-289.93		 -9.09   	-193.29		
 25.02   	-22.89   	 83.54   	-274.67		 -9.87   	-137.33		
 25.33   	-22.28   	 82.44   	-239.06		-10.42   	 -81.38		
 25.33   	-22.58   	 81.48   	-188.20		-10.74   	 -30.52		
 24.11   	-24.41   	 80.73   	-127.16		-10.86(D)	   5.09		
 21.67   	-28.08   	 80.22   	 -66.12		-10.84   	  50.86		
 18.31   	-32.04   	 79.96   	 -10.17		-10.64   	  76.30		
 15.56   	-34.79   	 79.92   	  25.43		-10.34   	  96.64		
 14.34   	-35.40   	 80.02   	  20.35		 -9.95   	 106.82		
 14.34   	-34.18   	 80.10   	   0.00		 -9.52   	   0.00		
 14.34   	-34.18   	 80.10   	 -35.61		 -9.52   	 213.63		
 15.26   	-33.26   	 79.96   	   0.00		 -8.67   	   0.00		
 15.26   	-33.26   	 79.96   	-223.80		 -8.67   	 330.62		
 13.43   	-36.62   	 79.06   	   0.00		 -7.34   	   0.00		
 13.43   	-36.62   	 79.06   	-325.53		 -7.34   	 315.36		
 13.43   	-40.59   	 77.76   	   0.00		 -6.08   	   0.00		
 13.43   	-40.59   	 77.76   	-274.67		 -6.08   	 315.36		
 13.73   	-41.20   	 76.66   	   0.00		 -4.82   	   0.00		
 13.73   	-41.20   	 76.66   	-116.99		 -4.82   	 305.19		
 10.07   	-40.59   	 76.20   	   0.00		 -3.60   	   0.00		
 10.07   	-40.59   	 76.20   	 -35.61		 -3.60   	 203.46		
  7.32   	-40.59   	 76.05   	 -15.26		 -2.79   	 137.33		
  7.63   	-41.20   	 75.99   	 -15.26		 -2.24   	 142.42		
  8.24   	-42.72   	 75.93   	 -40.69		 -1.67   	  76.30		
  9.16   	-44.56   	 75.77   	 -71.21		 -1.36   	  50.86		
  9.77   	-46.69   	 75.48   	 -81.38		 -1.16   	  66.12		
  9.77   	-48.52   	 75.16   	 -76.30		 -0.90   	  55.95		
  8.85   	-49.44   	 74.85   	 -76.30		 -0.67   	  45.78		
  8.24   	-49.13   	 74.55   	 -66.12		 -0.49   	  50.86		
  8.24   	-48.22   	 74.28   	 -50.86		 -0.28   	  35.61		
  9.16   	-47.00   	 74.08   	 -25.43		 -0.14   	  15.26		
 10.38   	-46.08   	 73.98   	 -10.17		 -0.08   	  -5.09		
 10.99   	-46.08   	 73.94   	 -10.17		 -0.10   	 -10.17		
 11.60   	-45.78   	 73.90   	 -20.35		 -0.14   	 -20.35		
 12.21   	-45.17   	 73.81   	 -25.43		 -0.22   	 -35.61		
 13.73   	-43.95   	 73.71   	 -40.69		 -0.37   	 -50.86		
 15.87   	-43.33   	 73.55   	 -45.78		 -0.57   	 -61.04		
 18.31   	-42.11   	 73.37   	 -55.95		 -0.81   	 -55.95		
 21.67   	-37.54   	 73.14   	 -55.95		 -1.04   	 -55.95		
 26.86   	-25.94   	 72.92   	 -55.95		 -1.26   	 -45.78		
 35.40   	 -4.88   	 72.70   	 -45.78		 -1.44   	 -40.69		
 46.39   	 25.33   	 72.51   	 -30.52		 -1.61   	 -30.52		
 57.98   	 60.42   	 72.39   	 -25.43		 -1.73   	 -25.43		
 69.27   	 95.83   	 72.29   	 -15.26		 -1.83   	 -10.17		
 79.35   	129.39   	 72.23   	 -20.35		 -1.87   	   5.09		
 88.81   	159.91   	 72.15   	 -25.43		 -1.85   	   5.09		
 97.66   	187.99   	 72.04   	 -30.52		 -1.83   	   5.09		
105.90   	213.62   	 71.92   	 -30.52		 -1.81   	  10.17		
114.44   	238.65   	 71.80   	 -35.61		 -1.77   	  25.43		
123.60   	263.06   	 71.66   	 -40.69		 -1.67   	  35.61		
133.67   	285.03   	 71.50   	 -40.69		 -1.53   	  50.86		
143.13   	297.24   	 71.33   	 -45.78		 -1.32   	  50.86		
150.45   	292.66   	 71.15   	 -40.69		 -1.12   	  50.86		
153.81   	269.17   	 70.99   	 -40.69		 -0.92   	  50.86		
153.20   	233.76   	 70.82   	 -35.61		 -0.71   	  55.95		
150.15   	197.14   	 70.68   	 -40.69		 -0.49   	  50.86		
144.65   	163.88   	 70.52   	 -45.78		 -0.28   	  45.78		
134.58   	129.09   	 70.34   	 -35.61		 -0.10   	  35.61		
116.88   	 84.53   	 70.19   	 -30.52		  0.04   	  30.52		
 89.72   	 29.60   	 70.07   	   0.00		  0.16   	   0.00		
 89.72   	 29.60   	 70.07   	 -50.86		  0.16   	  50.86		
 22.28   	-68.05   	 69.87   	   0.00		  0.37   	   0.00		
 22.28   	-68.05   	 69.87   	 -40.69		  0.37   	  35.61		
-12.21   	-95.21   	 69.70   	   0.00		  0.51   	   0.00		
-12.21   	-95.21   	 69.70   	 -71.21		  0.51   	  15.26		
 -3.66   	-93.99   	 69.42   	   0.00		  0.57   	   0.00		
 -3.66   	-93.99   	 69.42   	 -71.21		  0.57   	   0.00		
 -2.44   	-107.73   	 69.14   	   0.00		  0.57   	   0.00		
 -2.44   	-107.73   	 69.14   	 -86.47		  0.57   	  10.17		
-12.21   	-130.00   	 68.79   	   0.00		  0.61   	   0.00		
-12.21   	-130.00   	 68.79   	 -71.21		  0.61   	   5.09		
  3.66   	-202.94   	 68.50   	 -35.61		  0.63   	   0.00		
 30.21   	-254.82   	 68.36   	 -35.61		  0.63   	   0.00		
 73.85   	-281.07   	 68.22   	 -35.61		  0.63   	   0.00		
137.94   	-238.65   	 68.08   	 -25.43		  0.63   	   0.00		
