SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
166.63   	159.30   	 54.77   	 -55.95		  3.48   	  61.04		
198.36   	200.20   	 54.55   	 -40.69		  3.72   	  81.38		
265.81   	280.15   	 54.38   	 -55.95		  4.05   	 101.73		
378.72   	431.82   	 54.16   	 -35.61		  4.46   	 111.90		
520.02   	690.61   	 54.02   	   5.09		  4.90   	 127.16		
630.80   	1068.12   	 54.04   	 -25.43		  5.41   	 111.90		
617.07   	1520.08   	 53.94   	 -35.61		  5.86   	  55.95		
393.98   	1939.09   	 53.79   	 -25.43		  6.08   	  91.56		
-599.06   	2098.08(R)	 53.69   	 -61.04		  6.45   	  96.64		
-1055.91   	1670.53   	 53.45   	 -35.61		  6.84   	  50.86		
-1226.81   	986.33   	 53.31   	 -30.52		  7.04   	   0.00		
-1044.62   	257.26   	 53.18   	 -20.35		  7.04   	 -25.43		
-612.49   	-272.83   	 53.10   	   0.00		  6.94   	 -40.69		
-136.72   	-453.19   	 53.10   	 -20.35		  6.78(E)	 -15.26		
195.92   	-308.23   	 53.02   	 -10.17		  6.71   	  50.86		
316.47   	-14.04   	 52.98   	  20.35		  6.92   	 116.99		
281.98   	214.54   	 53.06   	 -20.35		  7.39   	 127.16		
204.16   	263.06   	 52.98   	 -55.95		  7.89   	  96.64		
165.10   	167.54   	 52.76   	 -71.21		  8.28   	 193.29		
180.66   	 48.52   	 52.47   	 -71.21		  9.05   	 300.10		
220.03   	 -0.92   	 52.19   	 -45.78		 10.25   	 381.48		
247.50   	 26.86   	 52.00   	  -5.09		 11.78   	 518.82		
249.63   	 79.65   	 51.98   	  30.52		 13.86   	 605.29		
236.82   	105.90   	 52.11   	  10.17		 16.28   	 640.89		
225.52   	 96.13   	 52.15   	 -40.69		 18.84   	 707.02		
224.91   	 74.46   	 51.98   	 -55.95		 21.67   	 762.97		
232.85   	 63.78   	 51.76   	 -45.78		 24.72   	 788.40		
242.31   	 68.97   	 51.58   	 -25.43		 27.87   	 844.35		
246.58   	 80.57   	 51.47   	 -10.17		 31.25   	 910.47		
245.67   	 88.50   	 51.43   	 -35.61		 34.89   	 951.17		
242.00   	 88.81   	 51.29   	 -30.52		 38.70   	 915.56		
239.26   	 83.92   	 51.17   	 -20.35		 42.36   	 839.26		
238.95   	 78.43   	 51.09   	 -50.86		 45.72   	1561.54		
242.00   	 79.35   	 50.88   	 -15.26		 51.96   	 696.84		
242.92   	 84.53   	 50.82   	 -10.17		 54.75   	 615.46		
244.75   	 89.72   	 50.78   	  -5.09		 57.21   	 523.90		
247.80   	 93.99   	 50.76   	 -30.52		 59.31   	 376.40		
252.08   	 97.35   	 50.64   	 -91.56		 60.81   	 244.15		
256.04   	100.10   	 50.27   	-127.16		 61.79   	 157.68		
258.79   	101.93   	 49.77   	 -71.21		 62.42   	 101.73		
260.01   	102.84   	 49.48   	 -10.17		 62.83   	  76.30		
259.40   	102.54   	 49.44   	   0.00		 63.13   	  81.38		
257.87   	100.71   	 49.44   	 -35.61		 63.46   	  86.47		
256.35   	 98.27   	 49.30   	 -50.86		 63.80   	 101.73		
256.04   	 95.52   	 49.09   	   0.00		 64.21   	 127.16		
257.26   	 94.30   	 49.09   	  40.69		 64.72   	 142.42		
260.01   	 94.60   	 49.26   	  86.47		 65.29   	 152.59		
262.15   	 96.13   	 49.60   	 228.89		 65.90   	 162.77		
263.06   	 97.35   	 50.52   	 437.43		 66.55   	 188.20		
262.45   	 97.05   	 52.27   	 727.36		 67.30   	 223.80		
261.54   	 95.21   	 55.18   	1057.98		 68.20   	 249.24		
262.15   	 93.08   	 59.41   	1174.97		 69.20   	 264.50		
264.28   	 91.55   	 64.11   	 844.35		 70.25   	 269.58		
266.42   	 91.25   	 67.49   	 223.80		 71.33   	 300.10		
268.55   	 93.08   	 68.38   	-178.03		 72.53   	 315.36		
269.78   	 95.52   	 67.67   	 -20.35		 73.79   	 300.10		
270.69   	 96.74   	 67.59   	 493.39		 74.99   	 310.27		
271.30   	 95.83   	 69.56   	1912.51		 76.24   	 579.86		
270.69   	 90.64   	 77.21   	 630.72		 78.56   	 269.58		
271.30   	 90.94   	 79.74   	 198.37		 79.63   	 264.50		
273.44   	 95.52   	 80.53   	 -10.17		 80.69   	 254.32		
276.79   	103.15   	 80.49   	  50.86		 81.71   	 259.41		
280.15   	110.78   	 80.69   	 274.67		 82.75   	 249.24		
281.37   	116.88   	 81.79   	 462.87		 83.74   	 223.80		
280.15   	120.85   	 83.64   	 447.61		 84.64   	 233.98		
277.71   	123.90   	 85.43   	 330.62		 85.57   	 223.80		
275.27   	127.87   	 86.75   	 295.01		 86.47   	 167.85		
273.44   	133.67   	 87.93   	 295.01		 87.14   	 142.42		
272.22   	141.91   	 89.11   	 289.93		 87.71   	 142.42		
271.30   	151.98   	 90.27   	 295.01		 88.28   	 122.07		
269.47   	163.57   	 91.45   	 228.89		 88.77   	 111.90		
266.11   	175.48   	 92.37   	 137.33		 89.22   	 122.07		
260.62   	187.99   	 92.92   	  81.38		 89.70   	 132.25		
253.30   	200.50   	 93.24(S)	  -5.09		 90.23   	 137.33		
245.06   	213.32   	 93.22   	 -30.52		 90.78   	 137.33		
237.12   	227.66   	 93.10   	  10.17		 91.33   	 132.25		
231.32   	244.14   	 93.14   	  25.43		 91.86   	 137.33		
227.05   	263.67   	 93.24   	 -10.17		 92.41   	 111.90		
222.78   	285.64   	 93.20   	 -61.04		 92.86   	  91.56		
216.37   	309.14   	 92.96   	-111.90		 93.22   	  86.47		
207.52   	332.95   	 92.51   	-132.25		 93.57   	  81.38		
196.53   	356.45   	 91.98   	-116.99		 93.90   	  61.04		
185.85   	379.64   	 91.52   	-152.59		 94.14   	  50.86		
176.70   	401.31   	 90.91   	-167.85		 94.34   	  35.61		
168.46   	418.70   	 90.23   	-137.33		 94.49   	  25.43		
159.91   	427.86   	 89.68   	-152.59		 94.59   	  10.17		
151.37   	425.11   	 89.07   	-167.85		 94.63   	   5.09		
144.65   	410.77   	 88.40   	-142.42		 94.65(S)	 -10.17		
140.99   	386.66   	 87.83   	-122.07		 94.61   	 -30.52		
140.69   	356.14   	 87.34   	-111.90		 94.49   	 -55.95		
142.82   	321.96   	 86.90   	-142.42		 94.26   	 -91.56		
144.35   	286.56   	 86.33   	-208.54		 93.90   	-132.25		
144.35   	252.38   	 85.49   	-157.68		 93.37   	-162.77		
142.82   	222.17   	 84.86   	 -76.30		 92.72   	-218.72		
140.08   	197.75   	 84.56   	-132.25		 91.84   	-305.19		
137.94   	178.83   	 84.03   	-208.54		 90.62   	-401.83		
136.41   	163.88   	 83.19   	-193.29		 89.01   	-513.73		
134.89   	151.37   	 82.42   	-198.37		 86.96   	-569.68		
133.06   	140.99   	 81.63   	-152.59		 84.68   	-676.50		
131.23   	132.45   	 81.02   	 -66.12		 81.97   	-874.87		
129.39   	126.34   	 80.75   	 -86.47		 78.47   	-961.34		
128.17   	121.46   	 80.41   	-127.16		 74.63   	-1068.15		
127.26   	117.19   	 79.90   	-101.73		 70.36   	-1129.19		
125.73   	112.30   	 79.49   	-167.85		 65.84   	-971.51		
124.51   	107.73   	 78.82   	-233.98		 61.95   	-1088.50		
124.51   	104.06   	 77.88   	-193.29		 57.60   	-1215.66		
125.73   	101.62   	 77.11   	-162.77		 52.74   	-1057.98		
126.65   	100.10   	 76.46   	-147.51		 48.50   	-1083.41		
126.04   	 97.66   	 75.87   	-116.99		 44.17   	-1037.64		
123.60   	 94.30   	 75.40   	-162.77		 40.02   	-885.04		
120.54   	 90.33   	 74.75   	-218.72		 36.48   	-879.96		
118.71   	 87.59   	 73.88   	-198.37		 32.96   	-727.36		
119.32   	 86.06   	 73.08   	-162.77		 30.05   	-559.51		
120.85   	 84.23   	 72.43   	-172.94		 27.81   	-549.34		
122.68   	 80.57   	 71.74   	-152.59		 25.62   	-534.08		
123.29   	 74.16   	 71.13   	-142.42		 23.48   	-559.51		
123.29   	 66.53   	 70.56   	-122.07		 21.24   	-534.08		
124.51   	 61.34   	 70.07   	 -55.95		 19.10   	-498.47		
127.87   	 60.12   	 69.85   	 -20.35		 17.11   	-488.30		
132.45   	 61.34   	 69.77   	 -15.26		 15.16   	-427.26		
135.80   	 62.87   	 69.70   	 -20.35		 13.45   	-437.43		
136.72   	 62.56   	 69.62   	 -91.56		 11.70   	-467.95		
135.19   	 60.73   	 69.26   	-137.33		  9.83   	-417.09		
133.06   	 59.51   	 68.71   	 -96.64		  8.16   	-386.57		
131.23   	 59.81   	 68.32   	 -35.61		  6.61   	-356.05		
130.92   	 61.04   	 68.18   	  15.26		  5.19   	-305.19		
131.53   	 60.42   	 68.24   	 -15.26		  3.97   	-244.15		
132.14   	 57.37   	 68.18   	 -81.38		  2.99   	-218.72		
132.14   	 52.19   	 67.85   	 -86.47		  2.12   	-193.29		
130.92   	 47.00   	 67.51   	 -76.30		  1.34   	 -91.56		
129.70   	 43.95   	 67.20   	 -55.95		  0.98   	 -20.35		
128.78   	 43.64   	 66.98   	 -91.56		  0.90   	   0.00		
128.78   	 44.86   	 66.61   	 -96.64		  0.90   	  45.78		
129.09   	 46.08   	 66.23   	 -50.86		  1.08   	  61.04		
129.70   	 45.78   	 66.02   	 -40.69		  1.32   	  15.26		
129.70   	 44.86   	 65.86   	 -71.21		  1.38   	  35.61		
128.78   	 44.25   	 65.57   	 -35.61		  1.53   	  50.86		
127.87   	 45.17   	 65.43   	   5.09		  1.73   	  -5.09		
127.56   	 47.91   	 65.45   	  30.52		  1.71   	 -45.78		
126.34   	 50.66   	 65.57   	  15.26		  1.53   	 -30.52		
124.21   	 51.27   	 65.64   	 -40.69		  1.40   	 -30.52		
119.93   	 48.83   	 65.47   	 -71.21		  1.28   	 -61.04		
114.75   	 43.64   	 65.19   	 -91.56		  1.04   	 -55.95		
109.86   	 38.45   	 64.82   	 -96.64		  0.81   	 -40.69		
108.03   	 35.71   	 64.44   	 -61.04		  0.65   	 -35.61		
108.95   	 35.40   	 64.19   	  15.26		  0.51   	 -25.43		
111.08   	 36.93   	 64.25   	  40.69		  0.41   	  -5.09		
113.22   	 38.76   	 64.41   	  40.69		  0.39   	  15.26		
114.44   	 40.28   	 64.58   	   5.09		  0.45   	  30.52		
115.36   	 41.81   	 64.60   	 -66.12		  0.57   	  20.35		
117.19   	 43.64   	 64.33   	 -96.64		  0.65   	  30.52		
120.54   	 45.47   	 63.95   	 -81.38		  0.77   	  25.43		
124.51   	 47.61   	 63.62   	 -81.38		  0.87   	  10.17		
126.34   	 49.13   	 63.30   	 -86.47		  0.92   	  15.26		
125.43   	 50.66   	 62.95   	 -45.78		  0.98   	  15.26		
122.38   	 52.19   	 62.77   	  -5.09		  1.04   	 -10.17		
119.02   	 53.41   	 62.75   	 -50.86		  1.00   	 -25.43		
116.88   	 53.71   	 62.54   	 -55.95		  0.90   	 -20.35		
115.05   	 52.80   	 62.32   	 -20.35		  0.81   	 -30.52		
113.22   	 50.66   	 62.24   	 -61.04		  0.69   	 -40.69		
111.39   	 48.22   	 61.99   	 -81.38		  0.53   	 -45.78		
110.17   	 47.00   	 61.67   	 -35.61		  0.35   	 -55.95		
110.17   	 46.69   	 61.53   	 -30.52		  0.12   	 -40.69		
111.08   	 47.30   	 61.40   	 -66.12		 -0.04   	  -5.09		
112.00   	 47.61   	 61.14   	 -96.64		 -0.06   	  20.35		
111.39   	 48.52   	 60.75   	-116.99		  0.02   	  55.95		
110.17   	 53.41   	 60.28   	 -61.04		  0.24   	  86.47		
112.30   	 67.44   	 60.04   	 -20.35		  0.59   	  76.30		
119.63   	 93.69   	 59.96   	 -15.26		  0.90   	  61.04		
132.45   	131.23   	 59.90   	 -10.17		  1.14   	  40.69		
147.09   	173.34   	 59.86   	 -35.61		  1.30   	  25.43		
158.69   	210.57   	 59.71   	 -71.21		  1.40   	   5.09		
166.02   	238.65   	 59.43   	 -66.12		  1.42   	 -10.17		
172.73   	260.31   	 59.17   	 -81.38		  1.38   	 -15.26		
183.72   	279.24   	 58.84   	 -91.56		  1.32   	 -15.26		
199.89   	295.41   	 58.47   	 -50.86		  1.26   	 -10.17		
216.67   	300.90   	 58.27   	 -61.04		  1.22   	   0.00		
225.83   	283.81   	 58.03   	 -66.12		  1.22   	  15.26		
221.25   	239.26   	 57.76   	   0.00		  1.28   	  10.17		
202.64   	175.17   	 57.76   	 -15.26		  1.32   	   5.09		
174.87   	108.95   	 57.70   	 -76.30		  1.34   	   0.00		
144.96   	 57.37   	 57.40   	 -71.21		  1.34   	 -30.52		
118.10   	 28.38   	 57.11   	 -50.86		  1.22   	 -45.78		
 96.74   	 18.31   	 56.91   	 -40.69		  1.04   	 -30.52		
 80.87   	 17.09   	 56.74   	 -35.61		  0.92   	 -35.61		
 68.97   	 13.43   	 56.60   	 -61.04		  0.77   	 -10.17		
 60.42   	  3.05   	 56.36   	 -50.86		  0.73   	  15.26		
 54.32   	-10.99   	 56.15   	 -45.78		  0.79   	  25.43		
 51.57   	-22.58   	 55.97   	 -50.86		  0.90   	  55.95		
 52.80   	-28.69   	 55.77   	 -45.78		  1.12   	  61.04		
 56.15   	-29.91   	 55.58   	 -25.43		  1.36   	  50.86		
 59.81   	-30.21   	 55.48   	 -25.43		  1.57   	  40.69		
 61.65   	-32.04   	 55.38   	 -35.61		  1.73   	  35.61		
 59.81   	-36.01   	 55.24   	 -25.43		  1.87   	  20.35		
 55.54   	-40.28   	 55.14   	 -61.04		  1.95   	  20.35		
 50.66   	-43.33   	 54.89   	 -61.04		  2.03   	  20.35		
 47.00   	-44.86   	 54.65   	 -10.17		  2.12   	  20.35		
 44.56   	-45.47   	 54.61   	 -35.61		  2.20   	  25.43		
 43.03   	-44.86   	 54.47   	 -55.95		  2.30   	  35.61		
 41.50   	-43.03   	 54.24   	 -25.43		  2.44   	  25.43		
 39.06   	-40.59   	 54.14   	 -25.43		  2.54   	  20.35		
 36.01   	-36.62   	 54.04   	 -20.35		  2.62   	  25.43		
 34.18   	-27.16   	 53.96   	 -15.26		  2.73   	   5.09		
 39.06   	 -3.66   	 53.90   	 -45.78		  2.75   	  -5.09		
 62.26   	 43.95   	 53.71   	 -35.61		  2.73   	 -15.26		
118.71   	132.75   	 53.57   	 -40.69		  2.67   	 -10.17		
217.90   	289.00   	 53.41   	 -76.30		  2.62   	 -10.17		
343.02   	544.13   	 53.10   	 -66.12		  2.58   	 -25.43		
433.96   	911.56   	 52.84   	 -50.86		  2.48   	 -10.17		
401.92   	1350.40   	 52.63   	 -35.61		  2.44   	  10.17		
170.90   	1747.44   	 52.49   	 -40.69		  2.48(E)	  66.12		
-767.52   	1804.81(R)	 52.33   	   5.09		  2.75   	  40.69		
-1169.43   	1311.65   	 52.35   	  10.17		  2.91   	  50.86		
-1289.37   	596.31   	 52.39   	 -15.26		  3.11   	  76.30		
-1078.19   	-96.44   	 52.33   	 -50.86		  3.42   	 101.73		
-644.84   	-527.95   	 52.13   	 -40.69		  3.83   	  96.64		
-190.43   	-597.84   	 51.96   	 -15.26		  4.21   	  81.38		
109.56   	-387.57   	 51.90   	 -30.52		  4.54   	  86.47		
198.97   	-101.32   	 51.78   	 -71.21		  4.88   	  96.64		
144.65   	 68.97   	 51.50   	 -66.12		  5.27   	  96.64		
 62.87   	 60.73   	 51.23   	 -20.35		  5.66   	 106.82		
 31.13   	-53.41   	 51.15   	 -20.35		  6.08   	 137.33		
 56.46   	-154.42   	 51.07   	 -20.35		  6.63   	 218.72		
 99.18   	-176.39   	 50.99   	   0.00		  7.51   	 254.32		
121.77   	-135.50   	 50.99   	  10.17		  8.52   	 386.57		
115.66   	-87.89   	 51.03   	 -40.69		 10.07   	 656.15		
 97.05   	-73.24   	 50.86   	 -71.21		 12.70   	 640.89		
 84.53   	-89.11   	 50.58   	 -45.78		 15.26   	 518.82		
 83.92   	-110.17   	 50.40   	 -35.61		 17.33   	 605.29		
 89.42   	-119.32   	 50.25   	 -25.43		 19.76   	 681.58		
 93.69   	-115.97   	 50.15   	 -25.43		 22.48   	 737.54		
 93.69   	-108.95   	 50.05   	 -61.04		 25.43   	 818.92		
 91.25   	-104.68   	 49.81   	 -10.17		 28.71   	 742.62		
 89.42   	-104.06   	 49.77   	  25.43		 31.68   	 666.32		
 91.25   	-105.29   	 49.87   	 -40.69		 34.34   	 676.50		
 95.52   	-105.29   	 49.70   	 -71.21		 37.05   	1230.92		
105.59   	-97.96   	 49.42   	 -20.35		 41.97   	 681.58		
108.03   	-94.30   	 49.34   	 -40.69		 44.70   	 691.76		
107.73   	-93.99   	 49.18   	 -35.61		 47.47   	 691.76		
105.59   	-96.74   	 49.03   	 -66.12		 50.23   	 701.93		
103.45   	-100.10   	 48.77   	 -66.12		 53.04   	 656.15		
103.45   	-101.93   	 48.50   	 -45.78		 55.67   	 539.16		
104.37   	-101.93   	 48.32   	 -71.21		 57.82   	 432.35		
105.29   	-100.40   	 48.04   	 -45.78		 59.55   	 310.27		
104.37   	-98.57   	 47.85(D)	  15.26		 60.79   	 198.37		
100.40   	-98.57   	 47.91   	   5.09		 61.59   	 127.16		
 95.21   	-101.01   	 47.93   	  15.26		 62.10   	  81.38		
 91.25   	-104.68   	 48.00   	  40.69		 62.42   	  45.78		
 90.64   	-108.03   	 48.16   	 101.73		 62.60   	  35.61		
 92.16   	-109.25   	 48.57   	 239.06		 62.75   	  45.78		
 94.30   	-107.73   	 49.52   	 442.52		 62.93   	  61.04		
 96.74   	-103.45   	 51.29   	 768.05		 63.17   	  81.38		
 98.27   	-98.88   	 54.36   	1134.28		 63.50   	 111.90		
100.10   	-95.52   	 58.90   	1297.04		 63.95   	 142.42		
102.54   	-93.38   	 64.09   	1012.20		 64.52   	 162.77		
105.59   	-91.86   	 68.14   	 406.92		 65.17   	 188.20		
108.34   	-89.42   	 69.77   	 -35.61		 65.92   	 213.63		
109.86   	-86.06   	 69.62   	 -25.43		 66.77   	 223.80		
110.47   	-82.70   	 69.52   	 371.31		 67.67   	 228.89		
110.17   	-80.87   	 71.01   	 879.96		 68.59   	 223.80		
109.86   	-81.18   	 74.53   	1754.83		 69.48   	 473.04		
114.14   	-81.18   	 81.55   	 233.98		 71.37   	 233.98		
119.32   	-75.99   	 82.48   	 -71.21		 72.31   	 223.80		
124.82   	-68.05   	 82.20   	  -5.09		 73.20   	 223.80		
129.09   	-59.20   	 82.18   	 289.93		 74.10   	 208.54		
130.92   	-52.19   	 83.34   	 534.08		 74.93   	 193.29		
130.92   	-47.91   	 85.47   	 579.86		 75.71   	 172.94		
130.31   	-45.17   	 87.79   	 427.26		 76.40   	 157.68		
130.00   	-41.50   	 89.50   	 284.84		 77.03   	 142.42		
130.92   	-36.01   	 90.64   	 239.06		 77.60   	 127.16		
131.84   	-28.69   	 91.60   	 264.50		 78.11   	 101.73		
130.92   	-19.53   	 92.65   	 310.27		 78.51   	 106.82		
128.48   	 -9.46   	 93.90   	 305.19		 78.94   	 137.33		
124.21   	  1.53   	 95.12   	 167.85		 79.49   	 132.25		
119.32   	 13.73   	 95.79   	  35.61		 80.02   	 127.16		
114.14   	 26.55   	 95.93   	  10.17		 80.53   	 147.51		
108.95   	 40.28   	 95.97   	   5.09		 81.12   	 142.42		
104.06   	 55.24   	 95.99   	  10.17		 81.69   	 122.07		
 98.88   	 71.11   	 96.03   	  15.26		 82.18   	  96.64		
 91.86   	 86.98   	 96.09(S)	  -5.09		 82.56   	  76.30		
 83.31   	102.23   	 96.07   	 -40.69		 82.87   	  45.78		
 74.77   	117.80   	 95.91   	-116.99		 83.05   	  25.43		
 68.05   	135.19   	 95.44   	-178.03		 83.15   	  20.35		
 64.09   	156.25   	 94.73   	-178.03		 83.23(S)	  -5.09		
 61.04   	180.05   	 94.02   	-152.59		 83.21   	 -20.35		
 56.15   	203.25   	 93.41   	-116.99		 83.13   	 -30.52		
 46.69   	221.25   	 92.94   	-101.73		 83.01   	 -55.95		
 34.48   	231.32   	 92.53   	-132.25		 82.79   	 -81.38		
 23.19   	233.76   	 92.00   	-137.33		 82.46   	 -96.64		
 16.48   	228.88   	 91.45   	-137.33		 82.07   	-137.33		
 14.04   	216.98   	 90.91   	-167.85		 81.53   	-188.20		
 14.04   	197.75   	 90.23   	-178.03		 80.77   	-244.15		
 14.04   	170.59   	 89.52   	-147.51		 79.80   	-310.27		
 12.82   	137.33   	 88.93   	-127.16		 78.56   	-366.22		
 10.99   	100.71   	 88.42   	-157.68		 77.09   	-427.26		
  9.46   	 65.00   	 87.79   	-178.03		 75.38   	-493.39		
  9.46   	 33.26   	 87.08   	-152.59		 73.41   	-544.25		
 10.38   	  6.41   	 86.47   	-122.07		 71.23   	-620.55		
 12.21   	-16.17   	 85.98   	-116.99		 68.75   	-793.49		
 12.82   	-36.01   	 85.51   	-116.99		 65.57   	-1057.98		
 10.99   	-54.02   	 85.05   	-137.33		 61.34   	-1164.80		
  7.32   	-68.97   	 84.50   	-127.16		 56.68   	-874.87		
  3.66   	-80.57   	 83.99   	-116.99		 53.18   	-981.68		
  2.44   	-87.28   	 83.52   	-178.03		 49.26   	-1358.08		
  3.66   	-90.94   	 82.81   	-162.77		 43.82   	-1042.72		
  5.49   	-93.99   	 82.16   	-132.25		 39.65   	-864.70		
  5.80   	-98.57   	 81.63   	-167.85		 36.20   	-971.51		
  3.97   	-104.98   	 80.96   	-167.85		 32.31   	-803.66		
  1.22   	-111.69   	 80.28   	-172.94		 29.09   	-722.28		
  0.31   	-116.58   	 79.59   	-188.20		 26.21   	-681.58		
  1.22   	-118.71   	 78.84   	-132.25		 23.48   	-574.77		
  3.97   	-119.32   	 78.31   	-127.16		 21.18   	-544.25		
  7.02   	-119.63   	 77.80   	-162.77		 19.00   	-544.25		
 10.38   	-119.93   	 77.15   	-162.77		 16.83   	-518.82		
 14.04   	-120.24   	 76.50   	-167.85		 14.75   	-584.94		
 18.31   	-119.63   	 75.83   	-213.63		 12.41   	-488.30		
 22.28   	-117.80   	 74.97   	-183.11		 10.46   	-340.79		
 25.02   	-115.66   	 74.24   	-137.33		  9.09   	-361.14		
 25.02   	-114.75   	 73.69   	-147.51		  7.65   	-295.01		
 21.97   	-114.75   	 73.10   	-111.90		  6.47   	-223.80		
 17.40   	-115.97   	 72.65   	 -20.35		  5.57   	-254.32		
 14.34   	-116.88   	 72.57   	 -35.61		  4.56   	-193.29		
 14.65   	-116.27   	 72.43   	 -61.04		  3.78   	-167.85		
 18.01   	-114.75   	 72.19   	 -45.78		  3.11   	-183.11		
 21.97   	-113.22   	 72.00   	 -91.56		  2.38   	-152.59		
 25.02   	-113.22   	 71.64   	-122.07		  1.77   	-116.99		
 24.72   	-114.44   	 71.15   	 -76.30		  1.30   	-122.07		
 22.89   	-115.97   	 70.84   	 -45.78		  0.81   	-132.25		
 21.06   	-116.88   	 70.66   	 -35.61		  0.28   	 -96.64		
 20.75   	-116.58   	 70.52   	 -30.52		 -0.10   	 -61.04		
 21.36   	-115.66   	 70.40   	 -66.12		 -0.35   	 -50.86		
 20.45   	-115.05   	 70.13   	-101.73		 -0.55   	 -35.61		
