SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 -3.36   	-126.04   	  4.88   	  15.26		 73.94   	 -55.95		
 20.75   	-94.91   	  4.94   	  -5.09		 73.71   	 -55.95		
 50.96   	-29.60   	  4.92   	 -66.12		 73.49   	 -50.86		
 90.94   	 70.19   	  4.66   	 -25.43		 73.29   	 -45.78		
136.41   	185.24   	  4.56   	 -50.86		 73.10   	 -40.69		
166.32   	281.07   	  4.35   	 -30.52		 72.94   	 -35.61		
142.82   	321.35(R)	  4.23(E)	  10.17		 72.80   	 -66.12		
-142.52   	198.06   	  4.27   	   0.00		 72.53   	 -50.86		
-347.29   	 77.51   	  4.27   	 -25.43		 72.33   	 -76.30		
-506.90   	-41.81   	  4.17   	 188.20		 72.02   	 -76.30		
-571.59   	-141.91   	  4.92   	 203.46		 71.72   	 -61.04		
-540.47   	-214.23   	  5.74   	  -5.09		 71.47   	 -45.78		
-451.36   	-250.55   	  5.72   	 116.99		 71.29   	 -30.52		
-348.82   	-245.06   	  6.19   	  86.47		 71.17   	   0.00		
-262.76   	-204.47   	  6.53   	  61.04		 71.17   	  25.43		
-202.03   	-152.59   	  6.78   	  66.12		 71.27   	  35.61		
-165.41   	-116.58   	  7.04   	 -20.35		 71.41   	  15.26		
-147.09   	-111.08   	  6.96   	-162.77		 71.47   	  30.52		
-138.24   	-129.70   	  6.31   	-300.10		 71.60   	  40.69		
-127.26   	-152.28   	  5.11   	-264.50		 71.76   	  20.35		
-106.51   	-162.05   	  4.05   	-203.46		 71.84   	 -30.52		
-78.13   	-153.81   	  3.23   	 -96.64		 71.72   	 -91.56		
-51.57   	-131.23   	  2.85   	   0.00		 71.35   	-127.16		
-36.62   	-101.32   	  2.85   	 259.41		 70.84   	-172.94		
-36.32   	-72.33   	  3.89   	 376.40		 70.15   	-208.54		
-43.95   	-53.71   	  5.39   	 244.15		 69.32   	-208.54		
-49.74   	-51.27   	  6.37   	 345.88		 68.48   	-172.94		
-46.69   	-64.09   	  7.75   	 391.66		 67.79   	-111.90		
-34.79   	-83.62   	  9.32   	 361.14		 67.34   	 -20.35		
-18.31   	-98.88   	 10.76   	 330.62		 67.26   	  50.86		
 -4.58   	-103.45   	 12.09   	 188.20		 67.47   	 111.90		
  2.44   	-97.96   	 12.84   	 198.37		 67.91   	 315.36		
  0.31   	-82.40   	 13.63   	-122.07		 69.18   	 162.77		
 -0.61   	-78.13   	 13.14   	-315.36		 69.83   	 127.16		
  0.61   	-74.46   	 11.88   	-239.06		 70.34   	  71.21		
  2.75   	-70.19   	 10.93   	 -45.78		 70.62   	  -5.09		
  5.19   	-66.53   	 10.74   	 198.37		 70.60   	 -76.30		
  6.71   	-65.31   	 11.54   	 625.63		 70.29   	-137.33		
  8.24   	-67.75   	 14.04   	 946.08		 69.75   	-178.03		
  9.77   	-71.41   	 17.82   	 961.34		 69.03   	-203.46		
 10.38   	-72.02   	 21.67   	 808.75		 68.22   	-203.46		
  9.46   	-68.66   	 24.90   	 656.15		 67.41   	-178.03		
  7.32   	-62.87   	 27.53   	 432.35		 66.69   	-137.33		
  5.19   	-57.68   	 29.26   	 259.41		 66.14   	 -86.47		
  5.19   	-54.02   	 30.29   	 167.85		 65.80   	 -30.52		
  7.93   	-51.57   	 30.97   	  66.12		 65.68(D)	  20.35		
 13.43   	-48.22   	 31.23(S)	 -55.95		 65.76   	  71.21		
 19.53   	-44.56   	 31.01   	-142.42		 66.04   	 101.73		
 24.41   	-41.81   	 30.44   	-157.68		 66.45   	 127.16		
 26.55   	-41.50   	 29.81   	-127.16		 66.96   	 142.42		
 25.94   	-42.42   	 29.30   	-147.51		 67.53   	 147.51		
 24.72   	-42.42   	 28.71   	-167.85		 68.12   	 127.16		
 25.63   	-40.28   	 28.04   	-122.07		 68.63   	 106.82		
 30.21   	-36.01   	 27.55   	 -91.56		 69.05   	  86.47		
 39.06   	-31.13   	 27.18   	 -71.21		 69.40   	  91.56		
 47.91   	-26.86   	 26.90   	 -35.61		 69.77   	 137.33		
 52.49   	-24.41   	 26.75   	  -5.09		 70.32   	 279.75		
 50.96   	-23.80   	 26.73   	 -15.26		 71.43   	 559.51		
 44.56   	-24.72   	 26.67   	  35.61		 73.67   	 930.82		
 39.98   	-25.63   	 26.82   	  81.38		 77.40   	1236.01		
 43.33   	-23.80   	 27.14   	  91.56		 82.34   	1291.96		
 54.93   	-18.92   	 27.51   	  86.47		 87.51   	1108.85		
 70.80   	-11.29   	 27.85   	  61.04		 91.94   	 839.26		
 84.53   	 -2.44   	 28.10   	  20.35		 95.30   	 579.86		
 92.16   	  6.41   	 28.18   	 -20.35		 97.62   	 335.71		
 94.91   	 14.65   	 28.10   	 -66.12		 98.96   	 122.07		
 96.13   	 22.58   	 27.83   	-127.16		 99.45   	 -50.86		
 98.57   	 30.21   	 27.32   	-152.59		 99.25   	-111.90		
102.23   	 36.32   	 26.71   	-137.33		 98.80   	 -45.78		
105.29   	 40.89   	 26.16   	-137.33		 98.62   	  96.64		
106.20   	 44.25   	 25.62   	-147.51		 99.00   	 269.58		
104.37   	 47.30   	 25.03   	-116.99		100.08   	 452.69		
100.40   	 50.66   	 24.56   	 -81.38		101.89   	 620.55		
 94.60   	 53.10   	 24.23   	 -61.04		104.37   	 768.05		
 87.59   	 52.80   	 23.99   	 -55.95		107.45   	 839.26		
 79.65   	 48.22   	 23.76   	 -45.78		110.80   	 829.09		
 71.72   	 39.98   	 23.58   	 -35.61		114.12   	 737.54		
 64.09   	 29.60   	 23.44   	 -25.43		117.07   	 579.86		
 56.15   	 18.92   	 23.34   	 -35.61		119.39   	 391.66		
 47.00   	  7.32   	 23.19   	 -61.04		120.96   	 193.29		
 36.32   	 -5.49   	 22.95   	 -35.61		121.73(S)	  -5.09		
 26.86   	-18.31   	 22.81   	 -35.61		121.71   	-157.68		
 21.06   	-28.99   	 22.67   	 -55.95		121.08   	-259.41		
 18.92   	-36.62   	 22.44   	 -20.35		120.04   	-305.19		
 18.62   	-42.11   	 22.36   	   5.09		118.82   	-295.01		
 17.40   	-46.39   	 22.38   	 -10.17		117.64   	-239.06		
 14.34   	-50.66   	 22.34   	 -61.04		116.68   	-172.94		
 10.99   	-53.71   	 22.10   	-147.51		115.99   	 -91.56		
  8.85   	-54.63   	 21.51   	-132.25		115.63   	 -30.52		
  6.41   	-54.32   	 20.98   	-111.90		115.50   	  -5.09		
  1.83   	-54.93   	 20.53   	-178.03		115.48   	  -5.09		
 -6.10   	-57.98   	 19.82   	-325.53		115.46   	 -20.35		
-14.95   	-63.17   	 18.51   	-335.71		115.38   	 -71.21		
-21.67   	-67.44   	 17.17   	-269.58		115.10   	-147.51		
-25.02   	-68.36   	 16.09   	-300.10		114.51   	-233.98		
-25.33   	-64.70   	 14.89   	-264.50		113.57   	-315.36		
-23.19   	-56.46   	 13.84   	-233.98		112.31   	-376.40		
-19.84   	-45.17   	 12.90   	-213.63		110.80   	-412.00		
-15.56   	-33.26   	 12.04   	-172.94		109.16   	-437.43		
-11.60   	-21.97   	 11.35   	-172.94		107.41   	-452.69		
 -8.85   	-13.12   	 10.66   	-137.33		105.59   	-432.35		
 -6.41   	 -8.24   	 10.11   	 -91.56		103.87   	-406.92		
 -2.75   	 -7.93   	  9.75   	 -76.30		102.24   	-376.40		
  2.75   	-12.82   	  9.44   	-106.82		100.73   	-340.79		
  7.93   	-23.80   	  9.01   	-172.94		 99.37   	-315.36		
 10.07   	-38.76   	  8.32   	-218.72		 98.11   	-289.93		
  7.93   	-54.32   	  7.45   	-228.89		 96.95   	-284.84		
  1.53   	-66.53   	  6.53   	-228.89		 95.81   	-289.93		
 -6.41   	-72.33   	  5.62   	-254.32		 94.65   	-295.01		
-12.21   	-71.72   	  4.60   	-462.87		 93.47   	-315.36		
-13.43   	-67.75   	  2.75   	-686.67		 92.21   	-325.53		
-10.38   	-64.09   	  0.00   	-478.13		 90.91   	-335.71		
 -5.49   	-62.87   	 -1.91   	-137.33		 89.56   	-335.71		
 -3.05   	-63.17   	 -2.46(D)	  35.61		 88.22   	-320.45		
 -3.97   	-61.95   	 -2.32   	 183.11		 86.94   	-274.67		
 -4.88   	-53.71   	 -1.59   	 269.58		 85.84   	-213.63		
  0.31   	-35.40   	 -0.51   	 269.58		 84.98   	-147.51		
 13.73   	 -7.63   	  0.57   	 228.89		 84.39   	 -71.21		
 33.57   	 25.63   	  1.49   	 188.20		 84.11   	 -35.61		
 53.41   	 57.98   	  2.24   	 142.42		 83.97   	 -40.69		
 68.05   	 83.31   	  2.81   	  91.56		 83.80   	 -66.12		
 77.51   	 98.88   	  3.17   	  35.61		 83.54   	-101.73		
 83.01   	103.76   	  3.32   	 -25.43		 83.13   	-137.33		
 85.75   	 98.88   	  3.21   	 -71.21		 82.58   	-167.85		
 84.23   	 86.98   	  2.93   	-106.82		 81.91   	-198.37		
 78.13   	 70.80   	  2.50   	-142.42		 81.12   	-218.72		
 69.58   	 53.41   	  1.93   	-147.51		 80.24   	-218.72		
 60.73   	 36.01   	  1.34   	-132.25		 79.37   	-208.54		
 52.80   	 18.62   	  0.81   	-106.82		 78.53   	-183.11		
 44.25   	  0.61   	  0.39   	 -40.69		 77.80   	-152.59		
 32.65   	-17.09   	  0.22   	   5.09		 77.19   	-111.90		
 18.01   	-31.74   	  0.24   	  10.17		 76.74   	 -86.47		
  3.66   	-42.42   	  0.28   	  25.43		 76.40   	 -50.86		
 -7.32   	-51.27   	  0.39   	  50.86		 76.20   	 -25.43		
-13.73   	-61.04   	  0.59   	  50.86		 76.09   	 -10.17		
-17.40   	-72.33   	  0.79   	  50.86		 76.05   	   0.00		
-20.75   	-83.62   	  1.00   	  96.64		 76.05   	   5.09		
-25.63   	-91.86   	  1.38   	 142.42		 76.07   	  -5.09		
-30.82   	-95.21   	  1.95   	 172.94		 76.05   	 -25.43		
-34.79   	-94.30   	  2.64   	 213.63		 75.95   	 -35.61		
-36.93   	-92.47   	  3.50   	 152.59		 75.81   	 -45.78		
-38.15   	-91.86   	  4.11   	  20.35		 75.63   	 -66.12		
-40.28   	-93.69   	  4.19   	 -86.47		 75.36   	 -76.30		
-42.72   	-97.35   	  3.85   	-172.94		 75.06   	 -81.38		
-43.95   	-100.40   	  3.15   	-203.46		 74.73   	 -86.47		
-42.42   	-100.40   	  2.34   	-157.68		 74.38   	 -86.47		
-37.84   	-96.74   	  1.71   	 -71.21		 74.04   	 -76.30		
-33.87   	-91.86   	  1.42   	  25.43		 73.73   	 -55.95		
-33.87   	-88.81   	  1.53   	  96.64		 73.51   	 -40.69		
-37.54   	-89.42   	  1.91   	 167.85		 73.35   	 -25.43		
-42.11   	-92.77   	  2.58   	 183.11		 73.24   	 -15.26		
-43.64   	-96.44   	  3.32   	  91.56		 73.18   	   0.00		
-41.20   	-98.57   	  3.68   	  20.35		 73.18   	   5.09		
-35.71   	-99.18   	  3.76   	 -20.35		 73.20   	   0.00		
-28.38   	-100.40   	  3.68   	-101.73		 73.20   	   0.00		
-18.62   	-103.45   	  3.28   	-132.25		 73.20   	  -5.09		
 -6.10   	-106.81   	  2.75   	 -81.38		 73.18   	 -15.26		
  9.46   	-103.76   	  2.42   	  -5.09		 73.12   	 -25.43		
 28.99   	-83.62   	  2.40   	  15.26		 73.02   	 -30.52		
 55.54   	-34.48   	  2.46   	  20.35		 72.90   	 -45.78		
 93.99   	 47.91   	  2.54   	  81.38		 72.72   	 -66.12		
145.26   	154.11   	  2.87   	 142.42		 72.45   	 -71.21		
194.40   	256.96   	  3.44   	 116.99		 72.17   	 -81.38		
205.38   	321.04   	  3.91   	  71.21		 71.84   	 -76.30		
139.16   	321.66(R)	  4.19   	  55.95		 71.54   	 -66.12		
-17.70   	257.57   	  4.42   	   5.09		 71.27   	 -50.86		
-233.46   	152.59   	  4.44   	 -20.35		 71.07   	 -35.61		
-439.15   	 38.76   	  4.35(E)	   5.09		 70.93   	 -20.35		
-566.41   	-60.73   	  4.37   	  15.26		 70.84   	 -10.17		
-585.94   	-136.11   	  4.44   	  66.12		 70.80   	   5.09		
-518.80   	-182.50   	  4.70   	 111.90		 70.82   	  20.35		
-412.90   	-194.09   	  5.15   	 132.25		 70.91   	  20.35		
-310.97   	-169.98   	  5.68   	 132.25		 70.99   	  25.43		
-234.38   	-121.15   	  6.21   	  96.64		 71.09   	  15.26		
-185.55   	-72.02   	  6.59   	  40.69		 71.15   	   5.09		
-158.69   	-44.86   	  6.75   	   5.09		 71.17   	 -25.43		
-145.57   	-45.78   	  6.78   	 -40.69		 71.07   	 -45.78		
-136.72   	-63.78   	  6.61   	 -45.78		 70.88   	 -76.30		
-123.29   	-81.48   	  6.43   	 -40.69		 70.58   	-111.90		
-103.15   	-87.59   	  6.27   	 -81.38		 70.13   	-122.07		
-79.65   	-79.96   	  5.94   	-142.42		 69.64   	-116.99		
-59.51   	-61.95   	  5.37   	-183.11		 69.18   	-101.73		
-47.61   	-39.67   	  4.64   	 -20.35		 68.77   	 -66.12		
-44.25   	-20.75   	  4.56   	 289.93		 68.50   	 -35.61		
-45.47   	-13.43   	  5.72   	 371.31		 68.36   	   5.09		
-47.00   	-22.28   	  7.20   	 350.97		 68.38   	  40.69		
-42.11   	-42.42   	  8.61   	 361.14		 68.55   	  55.95		
-26.86   	-62.56   	 10.05   	 376.40		 68.77   	  61.04		
 -2.44   	-72.63   	 11.56   	 315.36		 69.01   	  55.95		
 23.80   	-69.58   	 12.82   	 116.99		 69.24   	  35.61		
 41.50   	-60.73   	 13.29   	-167.85		 69.38   	   5.09		
 46.08   	-54.93   	 12.61   	-218.72		 69.40   	 -25.43		
 39.67   	-57.37   	 11.74   	-142.42		 69.30   	 -55.95		
 28.99   	-67.44   	 11.17   	 -25.43		 69.07   	 -76.30		
 20.14   	-78.43   	 11.07   	 264.50		 68.77   	 -96.64		
 14.65   	-85.14   	 12.13   	 579.86		 68.38   	-101.73		
 11.60   	-86.06   	 14.45   	 645.98		 67.98   	 -96.64		
  9.77   	-82.09   	 17.03   	 635.81		 67.59   	 -76.30		
  9.77   	-75.99   	 19.57   	 635.81		 67.28   	 -50.86		
 13.12   	-70.19   	 22.12   	 554.42		 67.08   	 -30.52		
 18.01   	-66.53   	 24.33   	 498.47		 66.96   	 -10.17		
 23.19   	-64.39   	 26.33   	 422.18		 66.92(D)	  20.35		
 26.86   	-61.65   	 28.02   	 269.58		 67.00   	  35.61		
 29.91   	-57.68   	 29.09   	 132.25		 67.14   	  40.69		
 33.57   	-51.88   	 29.62   	  10.17		 67.30   	  40.69		
 38.15   	-46.69   	 29.66(S)	-127.16		 67.47   	  35.61		
 41.50   	-43.64   	 29.16   	-193.29		 67.61   	  20.35		
 42.11   	-43.64   	 28.38   	-167.85		 67.69   	  10.17		
 40.89   	-44.56   	 27.71   	-116.99		 67.73   	   5.09		
 40.28   	-43.64   	 27.24   	 -86.47		 67.75   	   0.00		
 42.42   	-40.28   	 26.90   	 -45.78		 67.75   	  10.17		
 46.39   	-35.10   	 26.71   	  20.35		 67.79   	  25.43		
 49.44   	-30.21   	 26.80   	  20.35		 67.89   	  61.04		
 48.83   	-27.47   	 26.88   	  45.78		 68.14   	 122.07		
 46.08   	-26.25   	 27.06   	 101.73		 68.63   	 239.06		
 45.47   	-25.02   	 27.47   	 127.16		 69.58   	 442.52		
 50.35   	-22.89   	 27.98   	 116.99		 71.35   	 752.79		
 60.12   	-19.53   	 28.44   	  86.47		 74.36   	1119.02		
 71.11   	-15.56   	 28.79   	  66.12		 78.84   	1358.08		
 77.82   	-12.51   	 29.05   	  20.35		 84.27   	1342.82		
 79.65   	-10.99   	 29.14   	 -25.43		 89.64   	1124.11		
 79.04   	 -9.77   	 29.03   	 -50.86		 94.14   	 829.09		
 79.96   	 -7.32   	 28.83   	 -86.47		 97.46   	 534.08		
 84.23   	 -3.66   	 28.48   	-111.90		 99.59   	 269.58		
 91.55   	  0.92   	 28.04   	-111.90		100.67   	  40.69		
100.10   	  7.32   	 27.59   	 -96.64		100.83   	-122.07		
109.25   	 15.56   	 27.20   	-111.90		100.35   	-152.59		
118.41   	 24.41   	 26.75   	-111.90		 99.74   	 -61.04		
126.95   	 32.35   	 26.31   	 -76.30		 99.49   	 111.90		
131.53   	 37.84   	 26.00   	 -61.04		 99.94   	 320.45		
130.62   	 39.67   	 25.76   	 -55.95		101.22   	 518.82		
124.21   	 39.37   	 25.53   	 -55.95		103.30   	 712.10		
115.66   	 38.45   	 25.31   	 -45.78		106.14   	 859.61		
107.42   	 37.54   	 25.13   	 -30.52		109.58   	 920.65		
101.32   	 36.62   	 25.00   	 -35.61		113.27   	 885.04		
 96.74   	 35.71   	 24.86   	 -40.69		116.81   	 762.97		
 91.55   	 33.57   	 24.70   	 -40.69		119.86   	 569.68		
 83.62   	 29.60   	 24.54   	 -45.78		122.14   	 356.05		
 73.85   	 22.89   	 24.35   	 -55.95		123.56   	 132.25		
 64.09   	 12.82   	 24.13   	 -66.12		124.09(S)	 -66.12		
 55.85   	  1.22   	 23.87   	 -66.12		123.82   	-213.63		
 49.44   	 -9.46   	 23.60   	 -76.30		122.97   	-295.01		
 43.95   	-18.01   	 23.30   	 -50.86		121.79   	-305.19		
 38.15   	-23.80   	 23.09   	 -30.52		120.57   	-274.67		
 32.35   	-28.69   	 22.97   	 -15.26		119.47   	-213.63		
 26.25   	-33.57   	 22.91   	 -20.35		118.62   	-137.33		
 20.14   	-38.45   	 22.83   	 -20.35		118.07   	 -40.69		
 13.73   	-43.03   	 22.75   	 -10.17		117.90   	  25.43		
  7.32   	-46.39   	 22.71   	 -50.86		118.01   	  45.78		
  1.53   	-48.22   	 22.50   	-132.25		118.19   	  30.52		
 -3.05   	-49.44   	 21.97   	-172.94		118.31   	 -20.35		
 -6.41   	-50.05   	 21.28   	-269.58		118.23   	 -91.56		
 -9.77   	-50.05   	 20.20   	-381.48		117.86   	-183.11		
-13.43   	-50.35   	 18.68   	-340.79		117.13   	-279.75		
-17.09   	-51.27   	 17.31   	-345.88		116.01   	-356.05		
-20.14   	-51.88   	 15.93   	-325.53		114.59   	-417.09		
-21.97   	-51.88   	 14.63   	-239.06		112.92   	-452.69		
-21.67   	-51.27   	 13.67   	-218.72		111.11   	-452.69		
-18.62   	-50.05   	 12.80   	-193.29		109.30   	-442.52		
-14.34   	-49.74   	 12.02   	-188.20		107.53   	-401.83		
-10.38   	-50.66   	 11.27   	-137.33		105.92   	-361.14		
 -9.46   	-51.57   	 10.72   	 -71.21		104.48   	-320.45		
-11.60   	-49.44   	 10.44   	 -71.21		103.19   	-274.67		
-14.34   	-44.25   	 10.15   	 -86.47		102.10   	-249.24		
-14.95   	-37.84   	  9.81   	-111.90		101.10   	-249.24		
-12.82   	-34.18   	  9.36   	-167.85		100.10   	-259.41		
 -9.16   	-35.71   	  8.69   	-264.50		 99.06   	-284.84		
 -6.41   	-40.89   	  7.63   	-315.36		 97.92   	-315.36		
 -6.71   	-46.08   	  6.37   	-361.14		 96.66   	-356.05		
 -8.85   	-47.61   	  4.92   	-620.55		 95.24   	-381.48		
 -9.77   	-45.17   	  2.44   	-717.19		 93.71   	-406.92		
 -7.63   	-39.67   	 -0.43   	-259.41		 92.09   	-406.92		
 -2.75   	-34.18   	 -1.46(D)	   5.09		 90.46   	-396.74		
  1.83   	-28.69   	 -1.44   	  30.52		 88.87   	-345.88		
  4.58   	-20.75   	 -1.32   	 167.85		 87.49   	-279.75		
  7.93   	 -5.80   	 -0.65   	 218.72		 86.37   	-188.20		
 17.09   	 18.92   	  0.22   	 167.85		 85.62   	 -91.56		
 34.48   	 51.57   	  0.90   	 132.25		 85.25   	 -15.26		
