SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-57.37   	-151.98   	 60.26   	 -20.35		  6.02   	  45.78		
-58.90   	-147.09   	 60.18   	 -20.35		  6.21   	  45.78		
-61.34   	-143.43   	 60.10   	 -10.17		  6.39   	  40.69		
-62.26   	-141.60   	 60.06   	 -15.26		  6.55   	  40.69		
-60.42   	-140.99   	 60.00   	 -25.43		  6.71   	  35.61		
-57.37   	-140.38   	 59.90   	 -15.26		  6.86   	  30.52		
-54.63   	-139.47   	 59.84   	 -20.35		  6.98   	  25.43		
-54.02   	-137.94   	 59.76   	 -25.43		  7.08   	  20.35		
-56.46   	-136.72   	 59.65   	 -25.43		  7.16   	  15.26		
-60.42   	-135.80   	 59.55   	 -30.52		  7.22   	  15.26		
-64.70   	-135.80   	 59.43   	 -30.52		  7.28   	   5.09		
-68.97   	-136.41   	 59.31   	 -35.61		  7.30   	   0.00		
-73.24   	-137.02   	 59.17   	 -30.52		  7.30   	   0.00		
-77.51   	-137.94   	 59.04   	 -35.61		  7.30   	  -5.09		
-81.79   	-137.94   	 58.90   	 -30.52		  7.28   	   0.00		
-84.23   	-137.63   	 58.78   	 -30.52		  7.28   	  -5.09		
-84.84   	-136.72   	 58.66   	 -20.35		  7.26   	   0.00		
-83.31   	-136.72   	 58.58   	 -25.43		  7.26   	   0.00		
-80.57   	-138.55   	 58.47   	 -30.52		  7.26   	   0.00		
-77.82   	-142.52   	 58.35   	 -30.52		  7.26   	   5.09		
-75.68   	-145.87   	 58.23   	 -30.52		  7.28   	  10.17		
-73.24   	-144.96   	 58.11   	 -30.52		  7.32   	   5.09		
-69.27   	-136.41   	 57.99   	 -35.61		  7.34   	  10.17		
-63.48   	-120.54   	 57.84   	 -30.52		  7.39   	   5.09		
-57.68   	-101.62   	 57.72   	 -20.35		  7.41   	  10.17		
-54.02   	-84.84   	 57.64   	 -30.52		  7.45   	  10.17		
-53.10   	-72.33   	 57.52   	 -40.69		  7.49   	   5.09		
-54.02   	-62.87   	 57.35   	 -40.69		  7.51   	  10.17		
-55.54   	-53.71   	 57.19   	 -45.78		  7.55   	   5.09		
-57.37   	-43.03   	 57.01   	 -30.52		  7.57   	   5.09		
-58.29   	-29.91   	 56.89   	 -35.61		  7.59   	  10.17		
-57.98   	-15.26   	 56.74   	 -45.78		  7.63   	   5.09		
-55.85   	 -0.92   	 56.56   	 -35.61		  7.65   	   5.09		
-52.19   	 11.90   	 56.42   	 -25.43		  7.67   	   5.09		
-49.13   	 19.84   	 56.32   	 -35.61		  7.69   	   0.00		
-48.52   	 20.75   	 56.17   	 -40.69		  7.69   	   5.09		
-50.96   	 14.65   	 56.01   	 -35.61		  7.71   	   5.09		
-55.24   	  3.05   	 55.87   	 -30.52		  7.73   	   5.09		
-59.81   	-14.34   	 55.75   	 -35.61		  7.75   	   0.00		
-65.31   	-37.54   	 55.61   	 -40.69		  7.75   	   5.09		
-74.46   	-65.31   	 55.44   	 -35.61		  7.77   	   5.09		
-88.20   	-93.08   	 55.30   	 -35.61		  7.79   	   0.00		
-106.51   	-115.36   	 55.16   	 -35.61		  7.79   	  10.17		
-126.04   	-128.78   	 55.02   	 -35.61		  7.83   	   5.09		
-143.74   	-135.50   	 54.87   	 -40.69		  7.85   	   5.09		
-157.17   	-138.85   	 54.71   	 -35.61		  7.87   	  15.26		
-165.41   	-142.82   	 54.57   	 -35.61		  7.93   	  10.17		
-168.15   	-147.09   	 54.43   	 -30.52		  7.98   	  10.17		
-167.54   	-150.76   	 54.30   	 -35.61		  8.02   	  10.17		
-165.71   	-154.11   	 54.16   	 -30.52		  8.06   	  15.26		
-164.49   	-156.25   	 54.04   	 -25.43		  8.12   	  10.17		
-164.79   	-158.08   	 53.94   	 -30.52		  8.16   	  15.26		
-165.71   	-158.69   	 53.81   	 -35.61		  8.22   	  10.17		
-166.63   	-157.78   	 53.67   	 -35.61		  8.26   	  10.17		
-166.63   	-156.56   	 53.53   	 -35.61		  8.30   	  15.26		
-166.93   	-156.56   	 53.39   	 -30.52		  8.36   	  10.17		
-168.76   	-158.08   	 53.27   	 -30.52		  8.40   	  15.26		
-172.73   	-161.44   	 53.14   	 -30.52		  8.46   	  10.17		
-177.31   	-166.32   	 53.02   	 -20.35		  8.50   	  15.26		
-179.14   	-172.12   	 52.94   	 -20.35		  8.57   	  20.35		
-174.26   	-178.53   	 52.86   	 -20.35		  8.65   	  15.26		
-161.13   	-180.97   	 52.78   	 -25.43		  8.71   	  20.35		
-140.38   	-168.76   	 52.68   	 -25.43		  8.79   	  20.35		
-114.14   	-131.53   	 52.57   	 -25.43		  8.87   	  15.26		
-82.09   	-64.70   	 52.47   	 -25.43		  8.93   	  20.35		
-42.72   	 27.77   	 52.37   	 -25.43		  9.01   	  15.26		
  2.14   	142.52   	 52.27   	 -30.52		  9.07   	  15.26		
 40.89   	290.22   	 52.15   	 -45.78		  9.14   	  15.26		
-21.36   	703.43   	 51.96   	 -20.35		  9.20   	  15.26		
-181.88   	842.90   	 51.88   	 -20.35		  9.26   	  10.17		
-425.11   	769.35   	 51.80   	 -20.35		  9.30   	  10.17		
-697.33   	408.02   	 51.72   	 -20.35		  9.34   	  15.26		
-920.41   	-173.03   	 51.64   	 -15.26		  9.40   	  10.17		
-1031.49(R)	-773.62   	 51.58   	 -25.43		  9.44(E)	  10.17		
-1012.88   	-1177.98   	 51.47   	 -30.52		  9.48   	  10.17		
-895.08   	-1284.79   	 51.35   	 -20.35		  9.52   	   5.09		
-731.81   	-1145.94   	 51.27   	 -25.43		  9.54   	   5.09		
-569.46   	-892.94   	 51.17   	 -30.52		  9.56   	   5.09		
-430.91   	-632.93   	 51.05   	 -20.35		  9.58   	   5.09		
-323.49   	-412.60   	 50.97   	 -15.26		  9.60   	   5.09		
-249.33   	-239.26   	 50.91   	 -25.43		  9.62   	   0.00		
-210.27   	-116.88   	 50.80   	 -20.35		  9.62   	   5.09		
-203.25   	-53.10   	 50.72   	 -25.43		  9.64   	   5.09		
-215.15   	-43.95   	 50.62   	 -15.26		  9.66   	   5.09		
-228.27   	-65.61   	 50.56   	 -20.35		  9.68   	  15.26		
-231.02   	-86.67   	 50.48   	 -25.43		  9.75   	  25.43		
-222.78   	-90.03   	 50.38   	 -20.35		  9.85   	  35.61		
-212.10   	-79.65   	 50.29   	 -20.35		  9.99   	  55.95		
-206.30   	-66.22   	 50.21   	 -20.35		 10.21   	  86.47		
-207.52   	-57.07   	 50.13   	 -15.26		 10.56   	 116.99		
-212.40   	-53.10   	 50.07   	 -20.35		 11.03   	 147.51		
-215.76   	-51.88   	 49.99   	 -20.35		 11.62   	 183.11		
-215.45   	-50.05   	 49.91   	 -35.61		 12.35   	 249.24		
-211.18   	-42.11   	 49.77   	 -25.43		 13.35   	 254.32		
-212.40   	-38.76   	 49.66   	 -20.35		 14.36   	 259.41		
-216.06   	-36.01   	 49.58   	 -25.43		 15.40   	 269.58		
-221.25   	-34.18   	 49.48   	 -20.35		 16.48   	 279.75		
-226.75   	-31.74   	 49.40   	 -25.43		 17.60   	 279.75		
-231.02   	-28.99   	 49.30   	 -25.43		 18.72   	 284.84		
-234.68   	-25.63   	 49.20   	 -15.26		 19.86   	 284.84		
-237.12   	-21.06   	 49.14   	 -10.17		 21.00   	 284.84		
-239.26   	-14.34   	 49.09   	 -10.17		 22.14   	 284.84		
-239.87   	 -5.49   	 49.05   	 -10.17		 23.28   	 274.67		
-239.56   	  5.19   	 49.01   	  -5.09		 24.37   	 269.58		
-238.04   	 16.48   	 48.99   	  -5.09		 25.45   	 264.50		
-236.51   	 28.08   	 48.97   	 -10.17		 26.51   	 254.32		
-235.90   	 38.45   	 48.93   	 -10.17		 27.53   	 239.06		
-236.21   	 48.22   	 48.89   	 -15.26		 28.48   	 233.98		
-237.12   	 57.68   	 48.83   	 -20.35		 29.42   	 223.80		
-237.12   	 66.83   	 48.75   	 -20.35		 30.32   	 213.63		
-235.90   	 77.21   	 48.67   	 -25.43		 31.17   	 213.63		
-233.46   	 88.20   	 48.57   	 -25.43		 32.02   	 203.46		
-230.71   	100.71   	 48.46   	 -30.52		 32.84   	 218.72		
-227.97   	114.44   	 48.34   	 -30.52		 33.71   	 233.98		
-225.22   	129.09   	 48.22   	 -30.52		 34.65   	 239.06		
-221.86   	144.04   	 48.10   	 -20.35		 35.61   	 218.72		
-218.20   	159.00   	 48.02   	 -15.26		 36.48   	 198.37		
-214.54   	173.65   	 47.96   	 -10.17		 37.27   	 188.20		
-205.99   	205.38   	 47.91   	   0.00		 38.03   	 152.59		
-200.81   	223.69   	 47.91   	   5.09		 38.64   	 127.16		
-195.31   	243.53   	 47.93   	  25.43		 39.15   	 101.73		
-190.43   	263.06   	 48.04   	  55.95		 39.55   	  81.38		
-187.68   	281.98   	 48.26   	 106.82		 39.88   	  61.04		
-185.85   	299.99   	 48.69   	 203.46		 40.12   	  40.69		
-183.72   	319.21   	 49.50   	 366.22		 40.28   	  25.43		
-178.83   	339.97   	 50.97   	 600.20		 40.39   	  15.26		
-170.90   	361.63   	 53.37   	 879.96		 40.45   	   5.09		
-160.83   	383.30   	 56.89   	1093.59		 40.47(S)	  -5.09		
-151.67   	401.92   	 61.26   	1195.32		 40.45   	 -10.17		
-145.57   	416.26   	 66.04   	1149.54		 40.41   	 -15.26		
-143.13   	426.64   	 70.64   	 956.25		 40.35   	 -20.35		
-142.52   	434.88   	 74.47   	 635.81		 40.26   	 -15.26		
-141.60   	442.50   	 77.01   	 284.84		 40.20   	 -15.26		
-139.16   	449.83   	 78.15   	 -15.26		 40.14   	 -15.26		
-135.80   	455.02   	 78.09   	-213.63		 40.08   	 -15.26		
-133.06   	454.71   	 77.23   	-295.01		 40.02   	 -15.26		
-132.75   	445.56   	 76.05   	-239.06		 39.96   	 -10.17		
-135.50   	426.03   	 75.10   	-101.73		 39.92   	 -10.17		
-140.99   	396.73   	 74.69   	  96.64		 39.88   	 -15.26		
-148.93   	359.80   	 75.08   	 289.93		 39.82   	 -10.17		
-159.00   	316.47   	 76.24   	 473.04		 39.78   	 -15.26		
-170.90   	268.86   	 78.13   	 584.94		 39.72   	 -15.26		
-184.02   	218.20   	 80.47   	1256.35		 39.65   	 -30.52		
-211.18   	113.53   	 85.49   	 544.25		 39.53   	 -30.52		
-223.08   	 63.78   	 87.67   	 417.09		 39.41   	 -30.52		
-232.85   	 18.01   	 89.34   	 295.01		 39.29   	 -40.69		
-239.56   	-21.67   	 90.52   	 183.11		 39.12   	 -45.78		
-244.14   	-56.15   	 91.25   	 101.73		 38.94   	 -50.86		
-247.50   	-85.45   	 91.66   	  50.86		 38.74   	 -55.95		
-251.16   	-111.39   	 91.86   	  50.86		 38.51   	 -61.04		
-255.74   	-134.28   	 92.06   	  66.12		 38.27   	 -66.12		
-260.62   	-153.50   	 92.33   	 101.73		 38.01   	 -71.21		
-264.28   	-168.15   	 92.74   	 127.16		 37.72   	 -71.21		
-266.11   	-178.22   	 93.24   	 147.51		 37.44   	 -76.30		
-265.81   	-184.02   	 93.83   	 152.59		 37.13   	 -76.30		
-263.98   	-187.38   	 94.45   	 137.33		 36.83   	 -76.30		
-260.93   	-189.51   	 94.99   	  96.64		 36.52   	 -86.47		
-258.48   	-191.65   	 95.38   	  40.69		 36.17   	 -81.38		
-256.96   	-194.40   	 95.54(S)	 -10.17		 35.85   	 -86.47		
-256.96   	-197.45   	 95.50   	 -81.38		 35.50   	 -91.56		
-258.79   	-199.28   	 95.18   	-137.33		 35.14   	 -96.64		
-260.62   	-200.20   	 94.63   	-178.03		 34.75   	-101.73		
-261.84   	-200.20   	 93.92   	-203.46		 34.34   	-111.90		
-261.54   	-199.28   	 93.10   	-213.63		 33.90   	-127.16		
-259.70   	-198.06   	 92.25   	-208.54		 33.39   	-142.42		
-256.65   	-195.31   	 91.41   	-208.54		 32.82   	-162.77		
-253.30   	-191.35   	 90.58   	-188.20		 32.17   	-188.20		
-249.63   	-185.55   	 89.83   	-183.11		 31.41   	-208.54		
-245.97   	-180.05   	 89.09   	-172.94		 30.58   	-228.89		
-242.61   	-174.87   	 88.40   	-172.94		 29.66   	-244.15		
-240.17   	-171.20   	 87.71   	-178.03		 28.69   	-269.58		
-239.26   	-168.76   	 87.00   	-183.11		 27.61   	-289.93		
-239.87   	-166.32   	 86.27   	-188.20		 26.45   	-295.01		
-240.78   	-163.88   	 85.51   	-188.20		 25.27   	-315.36		
-240.78   	-161.13   	 84.76   	-188.20		 24.01   	-315.36		
-239.26   	-159.00   	 84.01   	-193.29		 22.75   	-325.53		
-236.82   	-157.78   	 83.23   	-188.20		 21.44   	-320.45		
-234.68   	-157.78   	 82.48   	-178.03		 20.16   	-320.45		
-233.76   	-157.47   	 81.77   	-157.68		 18.88   	-310.27		
-233.46   	-156.56   	 81.14   	-167.85		 17.64   	-300.10		
-232.85   	-154.11   	 80.47   	-183.11		 16.44   	-289.93		
-230.41   	-151.06   	 79.74   	-172.94		 15.28   	-274.67		
-227.05   	-148.32   	 79.04   	-167.85		 14.18   	-264.50		
-222.47   	-145.87   	 78.37   	-172.94		 13.12   	-254.32		
-217.90   	-143.43   	 77.68   	-188.20		 12.11   	-254.32		
-213.62   	-140.38   	 76.93   	-183.11		 11.09   	-254.32		
-209.35   	-137.33   	 76.20   	-198.37		 10.07   	-274.67		
-204.47   	-134.89   	 75.40   	-213.63		  8.97   	-310.27		
-199.58   	-133.67   	 74.55   	-218.72		  7.73   	-310.27		
-195.01   	-133.36   	 73.67   	-218.72		  6.49   	-295.01		
-191.35   	-133.67   	 72.80   	-208.54		  5.31   	-269.58		
-188.90   	-134.28   	 71.96   	-208.54		  4.23   	-233.98		
-187.07   	-135.50   	 71.13   	-193.29		  3.30   	-203.46		
-185.24   	-137.63   	 70.36   	-183.11		  2.48   	-172.94		
-183.11   	-140.38   	 69.62   	-172.94		  1.79   	-142.42		
-180.66   	-142.52   	 68.93   	-157.68		  1.22   	-101.73		
-177.00   	-143.13   	 68.30   	-142.42		  0.81   	 -71.21		
-172.42   	-142.21   	 67.73   	-127.16		  0.53   	 -40.69		
-167.24   	-140.99   	 67.22   	-101.73		  0.37   	  -5.09		
-162.66   	-141.60   	 66.82   	 -81.38		  0.35(D)	  30.52		
-159.61   	-144.04   	 66.49   	 -55.95		  0.47   	  55.95		
-157.78   	-147.09   	 66.27   	 -25.43		  0.69   	  76.30		
-155.94   	-148.62   	 66.16   	 -20.35		  1.00   	  91.56		
-152.59   	-147.71   	 66.08   	 -20.35		  1.36   	 101.73		
-147.71   	-145.26   	 66.00   	 -25.43		  1.77   	 111.90		
-142.21   	-143.74   	 65.90   	 -40.69		  2.22   	 111.90		
-137.63   	-144.35   	 65.74   	 -61.04		  2.67   	 111.90		
-133.97   	-147.09   	 65.49   	 -76.30		  3.11   	 106.82		
-130.92   	-150.45   	 65.19   	 -91.56		  3.54   	 101.73		
-127.26   	-152.28   	 64.82   	 -86.47		  3.95   	  86.47		
-122.38   	-152.28   	 64.48   	 -86.47		  4.29   	  81.38		
-116.88   	-150.45   	 64.13   	 -76.30		  4.62   	  71.21		
-111.69   	-148.62   	 63.82   	 -55.95		  4.90   	  50.86		
-108.03   	-148.01   	 63.60   	 -40.69		  5.11   	  40.69		
-106.51   	-149.23   	 63.44   	 -25.43		  5.27   	  30.52		
-106.51   	-151.67   	 63.34   	  -5.09		  5.39   	  15.26		
-106.51   	-153.81   	 63.32   	  -5.09		  5.45   	   5.09		
-104.98   	-155.03   	 63.30   	 -10.17		  5.47   	  -5.09		
-101.01   	-155.03   	 63.26   	  -5.09		  5.45   	 -10.17		
-95.83   	-154.42   	 63.23   	 -10.17		  5.41   	 -20.35		
-90.03   	-154.72   	 63.19   	 -25.43		  5.33   	 -20.35		
-84.84   	-155.64   	 63.09   	 -30.52		  5.25   	 -25.43		
-81.48   	-157.17   	 62.97   	 -40.69		  5.15   	 -25.43		
-79.96   	-159.30   	 62.81   	 -40.69		  5.05   	 -25.43		
-79.96   	-161.74   	 62.64   	 -40.69		  4.94   	 -25.43		
-80.57   	-164.49   	 62.48   	 -45.78		  4.84   	 -25.43		
-80.57   	-166.63   	 62.30   	 -40.69		  4.74   	 -15.26		
-79.35   	-166.63   	 62.14   	 -30.52		  4.68   	 -15.26		
-76.90   	-164.79   	 62.01   	 -25.43		  4.62   	  -5.09		
-73.55   	-161.44   	 61.91   	 -25.43		  4.60   	   0.00		
-70.19   	-157.47   	 61.81   	 -15.26		  4.60   	   5.09		
-66.53   	-155.03   	 61.75   	 -10.17		  4.62   	  15.26		
-62.87   	-153.81   	 61.71   	  -5.09		  4.68   	  25.43		
-58.90   	-153.50   	 61.69   	 -10.17		  4.78   	  25.43		
-54.63   	-152.89   	 61.65   	 -10.17		  4.88   	  35.61		
-50.05   	-151.67   	 61.61   	 -15.26		  5.03   	  40.69		
-45.47   	-149.84   	 61.55   	 -10.17		  5.19   	  45.78		
-40.89   	-147.71   	 61.51   	 -20.35		  5.37   	  45.78		
-36.32   	-146.18   	 61.42   	 -20.35		  5.55   	  50.86		
-32.04   	-145.26   	 61.34   	 -20.35		  5.76   	  50.86		
-28.08   	-144.65   	 61.26   	 -15.26		  5.96   	  50.86		
-24.72   	-143.43   	 61.20   	 -20.35		  6.16   	  50.86		
-21.97   	-141.91   	 61.12   	 -15.26		  6.37   	  50.86		
-19.53   	-139.47   	 61.06   	 -15.26		  6.57   	  50.86		
-16.17   	-135.50   	 61.00   	 -15.26		  6.78   	  45.78		
-11.29   	-130.62   	 60.94   	 -20.35		  6.96   	  45.78		
 -3.97   	-126.04   	 60.85   	 -20.35		  7.14   	  35.61		
  5.80   	-123.29   	 60.77   	 -25.43		  7.28   	  30.52		
 17.40   	-122.68   	 60.67   	 -25.43		  7.41   	  25.43		
 30.21   	-122.07   	 60.57   	 -30.52		  7.51   	  15.26		
 42.72   	-117.49   	 60.45   	 -25.43		  7.57   	  10.17		
 54.02   	-106.20   	 60.35   	 -30.52		  7.61   	  10.17		
 63.48   	-89.11   	 60.22   	 -35.61		  7.65   	   0.00		
 70.80   	-70.19   	 60.08   	 -30.52		  7.65   	  -5.09		
 75.99   	-53.41   	 59.96   	 -25.43		  7.63   	 -10.17		
 80.26   	-40.28   	 59.86   	 -30.52		  7.59   	 -10.17		
 83.62   	-29.30   	 59.74   	 -35.61		  7.55   	 -10.17		
 86.06   	-18.01   	 59.59   	 -30.52		  7.51   	 -15.26		
 87.28   	 -5.49   	 59.47   	 -30.52		  7.45   	 -10.17		
 87.89   	  8.24   	 59.35   	 -30.52		  7.41   	 -15.26		
 88.81   	 21.97   	 59.23   	 -35.61		  7.34   	 -15.26		
 91.25   	 34.79   	 59.08   	 -30.52		  7.28   	 -10.17		
 95.21   	 44.86   	 58.96   	 -30.52		  7.24   	  -5.09		
 99.49   	 50.35   	 58.84   	 -30.52		  7.22   	   0.00		
103.15   	 50.66   	 58.72   	 -35.61		  7.22   	   0.00		
105.90   	 45.78   	 58.58   	 -40.69		  7.22   	   5.09		
107.12   	 34.18   	 58.41   	 -35.61		  7.24   	  10.17		
106.20   	 15.56   	 58.27   	 -35.61		  7.28   	  10.17		
100.40   	 -9.77   	 58.13   	 -35.61		  7.32   	  10.17		
 89.11   	-38.15   	 57.99   	 -35.61		  7.37   	  10.17		
 74.16   	-63.17   	 57.84   	 -35.61		  7.41   	  10.17		
 59.51   	-80.57   	 57.70   	 -35.61		  7.45   	  15.26		
 47.30   	-90.64   	 57.56   	 -35.61		  7.51   	  10.17		
 39.37   	-97.35   	 57.42   	 -40.69		  7.55   	  10.17		
 34.18   	-103.76   	 57.25   	 -45.78		  7.59   	  10.17		
 31.43   	-110.47   	 57.07   	 -35.61		  7.63   	  15.26		
 30.52   	-115.36   	 56.93   	 -35.61		  7.69   	  10.17		
 31.74   	-117.49   	 56.79   	 -40.69		  7.73   	  20.35		
 34.18   	-118.10   	 56.62   	 -35.61		  7.81   	  15.26		
 36.32   	-118.71   	 56.48   	 -35.61		  7.87   	  20.35		
 36.93   	-120.54   	 56.34   	 -35.61		  7.96   	  20.35		
 36.62   	-122.38   	 56.20   	 -40.69		  8.04   	  25.43		
 36.01   	-123.60   	 56.03   	 -35.61		  8.14   	  25.43		
 36.01   	-123.29   	 55.89   	 -35.61		  8.24   	  20.35		
 36.32   	-122.38   	 55.75   	 -35.61		  8.32   	  30.52		
 35.71   	-121.15   	 55.61   	 -30.52		  8.44   	  25.43		
 33.87   	-120.85   	 55.48   	 -35.61		  8.55   	  25.43		
 31.74   	-122.38   	 55.34   	 -35.61		  8.65   	  25.43		
 33.26   	-126.34   	 55.20   	 -30.52		  8.75   	  20.35		
 41.81   	-131.84   	 55.08   	 -30.52		  8.83   	  20.35		
 58.29   	-132.45   	 54.95   	 -30.52		  8.91   	  20.35		
 82.40   	-116.88   	 54.83   	 -25.43		  8.99   	  15.26		
113.22   	-74.16   	 54.73   	 -30.52		  9.05   	  15.26		
152.59   	 -1.53   	 54.61   	 -25.43		  9.11   	  10.17		
200.50   	 96.13   	 54.51   	 -30.52		  9.16   	  10.17		
251.77   	217.29   	 54.38   	 -55.95		  9.20   	   0.00		
281.68   	581.36   	 54.16   	 -25.43		  9.20   	   0.00		
192.57   	792.85   	 54.06   	 -30.52		  9.20   	   0.00		
  8.24   	898.74   	 53.94   	 -25.43		  9.20   	  -5.09		
-249.33   	771.48   	 53.83   	 -20.35		  9.18   	   0.00		
-516.05   	363.46   	 53.75   	 -25.43		  9.18   	  -5.09		
-713.50   	-224.30   	 53.65   	 -35.61		  9.16   	  -5.09		
-787.66(R)	-780.64   	 53.51   	 -30.52		  9.14   	  -5.09		
-734.25   	-1112.67   	 53.39   	 -25.43		  9.11   	   0.00		
-593.57   	-1157.23   	 53.29   	 -25.43		  9.11   	  -5.09		
-421.14   	-990.30   	 53.18   	 -25.43		  9.09   	   0.00		
-257.57   	-739.75   	 53.08   	 -25.43		  9.09(E)	  -5.09		
-120.54   	-493.16   	 52.98   	 -30.52		  9.07   	   5.09		
-14.65   	-282.90   	 52.86   	 -25.43		  9.09   	   0.00		
 57.98   	-114.75   	 52.76   	 -25.43		  9.09   	  10.17		
 94.91   	  2.14   	 52.65   	 -20.35		  9.14   	   5.09		
101.01   	 57.37   	 52.57   	 -30.52		  9.16   	  15.26		
 89.72   	 57.98   	 52.45   	 -25.43		  9.22   	  15.26		
 79.04   	 32.65   	 52.35   	 -25.43		  9.28   	  20.35		
 78.74   	 14.65   	 52.25   	 -25.43		  9.36   	  30.52		
 88.50   	 18.01   	 52.15   	 -25.43		  9.48   	  45.78		
101.01   	 35.71   	 52.04   	 -25.43		  9.66   	  55.95		
108.95   	 53.71   	 51.94   	 -15.26		  9.89   	  86.47		
111.08   	 63.78   	 51.88   	 -15.26		 10.23   	 127.16		
109.56   	 65.61   	 51.82   	 -20.35		 10.74   	 162.77		
107.73   	 65.31   	 51.74   	 -25.43		 11.39   	 239.06		
106.81   	 74.16   	 51.64   	 -15.26		 12.35   	 259.41		
106.81   	 82.70   	 51.58   	 -20.35		 13.39   	 259.41		
106.51   	 89.11   	 51.50   	 -25.43		 14.43   	 259.41		
105.90   	 91.86   	 51.39   	 -25.43		 15.46   	 279.75		
105.90   	 92.77   	 51.29   	 -25.43		 16.58   	 284.84		
106.51   	 94.60   	 51.19   	 -30.52		 17.72   	 284.84		
107.73   	 99.49   	 51.07   	 -25.43		 18.86   	 279.75		
109.56   	106.81   	 50.97   	 -25.43		 19.98   	 284.84		
111.69   	115.36   	 50.86   	 -15.26		 21.12   	 279.75		
113.53   	122.99   	 50.80   	 -10.17		 22.24   	 274.67		
115.36   	129.39   	 50.76   	 -10.17		 23.34   	 269.58		
117.19   	135.80   	 50.72   	 -10.17		 24.41   	 254.32		
119.32   	143.43   	 50.68   	 -10.17		 25.43   	 244.15		
121.46   	153.81   	 50.64   	  -5.09		 26.41   	 233.98		
124.21   	165.71   	 50.62   	 -10.17		 27.34   	 223.80		
126.95   	178.22   	 50.58   	 -20.35		 28.24   	 213.63		
129.39   	190.43   	 50.50   	 -20.35		 29.09   	 203.46		
131.84   	202.33   	 50.42   	 -25.43		 29.91   	 193.29		
134.28   	214.23   	 50.32   	 -20.35		 30.68   	 188.20		
137.33   	227.05   	 50.23   	 -35.61		 31.43   	 183.11		
140.99   	240.78   	 50.09   	 -25.43		 32.17   	 188.20		
144.96   	255.13   	 49.99   	 -25.43		 32.92   	 193.29		
148.32   	269.17   	 49.89   	 -25.43		 33.69   	 203.46		
150.45   	281.68   	 49.79   	 -30.52		 34.51   	 223.80		
151.67   	292.97   	 49.66   	 -30.52		 35.40   	 223.80		
157.17   	317.69   	 49.54   	 -10.17		 36.30   	 203.46		
161.44   	334.17   	 49.50   	 -15.26		 37.11   	 188.20		
165.71   	353.09   	 49.44   	  -5.09		 37.86   	 152.59		
168.46   	373.84   	 49.42(D)	  10.17		 38.47   	 127.16		
170.59   	393.98   	 49.46   	  25.43		 38.98   	 106.82		
172.12   	411.99   	 49.56   	  55.95		 39.41   	  81.38		
174.26   	427.86   	 49.79   	 127.16		 39.74   	  55.95		
177.92   	443.12   	 50.29   	 239.06		 39.96   	  40.69		
183.11   	459.29   	 51.25   	 412.00		 40.12   	  20.35		
189.51   	476.68   	 52.90   	 640.89		 40.20   	  10.17		
196.23   	494.69   	 55.46   	 885.04		 40.24(S)	   0.00		
