SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-32.35   	-234.99   	 45.33   	-122.07		 90.46   	  45.78		
-31.43   	-234.68   	 44.84   	-137.33		 90.64   	  35.61		
-30.52   	-233.76   	 44.29   	-172.94		 90.78(S)	 -10.17		
-29.60   	-232.54   	 43.60   	-218.72		 90.74   	 -45.78		
-28.99   	-231.02   	 42.73   	-233.98		 90.56   	 -10.17		
-28.99   	-229.49   	 41.79   	-228.89		 90.52   	  -5.09		
-28.99   	-227.97   	 40.87   	-239.06		 90.50   	 -45.78		
-28.38   	-226.44   	 39.92   	-213.63		 90.32   	 -15.26		
-27.47   	-224.91   	 39.06   	 -76.30		 90.25   	 -25.43		
-26.55   	-224.00   	 38.76   	 188.20		 90.15   	-101.73		
-25.94   	-223.39   	 39.51   	 284.84		 89.75   	 -61.04		
-26.25   	-223.39   	 40.65   	 -15.26		 89.50   	 -40.69		
-26.55   	-223.08   	 40.59   	-467.95		 89.34   	 -81.38		
-27.16   	-221.86   	 38.72   	-707.02		 89.01   	 -81.38		
-27.47   	-219.73   	 35.89   	-773.14		 88.69   	 -71.21		
-27.77   	-217.29   	 32.80   	-793.49		 88.40   	-137.33		
-27.47   	-215.76   	 29.62   	-727.36		 87.85   	-127.16		
-26.86   	-214.84   	 26.71   	-635.81		 87.34   	 -76.30		
-25.94   	-213.93   	 24.17   	-528.99		 87.04   	-106.82		
-25.02   	-213.01   	 22.05   	-371.31		 86.61   	-111.90		
-23.80   	-211.49   	 20.57   	-233.98		 86.16   	-106.82		
-23.50   	-209.96   	 19.63   	-132.25		 85.74   	-142.42		
-23.80   	-209.66   	 19.10   	 -55.95		 85.17   	-132.25		
-23.80   	-209.66   	 18.88   	 -10.17		 84.64   	-106.82		
-23.80   	-209.05   	 18.84   	 -15.26		 84.21   	-162.77		
-22.89   	-207.52   	 18.78   	 -66.12		 83.56   	-183.11		
-21.06   	-205.69   	 18.51   	-132.25		 82.83   	-147.51		
-18.92   	-203.86   	 17.99   	-193.29		 82.24   	-162.77		
-17.40   	-203.55   	 17.21   	-249.24		 81.59   	-183.11		
-17.09   	-204.16   	 16.22   	-284.84		 80.85   	-157.68		
-18.01   	-205.38   	 15.08   	-295.01		 80.22   	-157.68		
-20.14   	-206.91   	 13.90   	-289.93		 79.59   	-167.85		
-22.28   	-207.82   	 12.74   	-264.50		 78.92   	-157.68		
-23.80   	-208.13   	 11.68   	-228.89		 78.29   	-157.68		
-24.11   	-208.13   	 10.76   	-193.29		 77.66   	-178.03		
-22.89   	-207.52   	  9.99   	-152.59		 76.95   	-157.68		
-21.67   	-206.60   	  9.38   	-127.16		 76.32   	-137.33		
-21.06   	-205.38   	  8.87   	-106.82		 75.77   	-147.51		
-21.06   	-204.47   	  8.44   	 -96.64		 75.18   	-122.07		
-21.36   	-203.55   	  8.06   	 -86.47		 74.69   	 -76.30		
-21.06   	-202.94   	  7.71   	 -81.38		 74.38   	 -66.12		
-20.45   	-202.64   	  7.39   	 -71.21		 74.12   	 -55.95		
-20.14   	-202.33   	  7.10   	 -50.86		 73.90   	 -50.86		
-20.14   	-202.03   	  6.90   	 -35.61		 73.69   	 -45.78		
-20.45   	-202.03   	  6.75   	 -25.43		 73.51   	 -61.04		
-21.06   	-202.03   	  6.65   	 -15.26		 73.27   	-101.73		
-21.36   	-201.72   	  6.59   	 -25.43		 72.86   	 -96.64		
-21.67   	-200.81   	  6.49   	 -30.52		 72.47   	-101.73		
-21.67   	-199.89   	  6.37   	 -40.69		 72.06   	-122.07		
-21.67   	-198.67   	  6.21   	 -40.69		 71.58   	-111.90		
-22.28   	-198.36   	  6.04   	 -35.61		 71.13   	 -91.56		
-23.80   	-198.97   	  5.90   	 -30.52		 70.76   	 -81.38		
-25.94   	-199.89   	  5.78   	 -10.17		 70.44   	 -55.95		
-28.08   	-200.50   	  5.74   	  15.26		 70.21   	 -66.12		
-28.99   	-199.89   	  5.80   	  35.61		 69.95   	 -86.47		
-28.38   	-197.75   	  5.94   	  61.04		 69.60   	 -66.12		
-26.86   	-195.01   	  6.19   	  81.38		 69.34   	 -55.95		
-24.72   	-192.26   	  6.51   	 101.73		 69.11   	 -76.30		
-23.19   	-190.43   	  6.92   	 101.73		 68.81   	 -66.12		
-22.28   	-189.82   	  7.32   	 101.73		 68.55   	 -71.21		
-21.97   	-188.90   	  7.73   	  86.47		 68.26   	 -76.30		
-21.67   	-187.99   	  8.08   	  61.04		 67.95   	 -61.04		
-21.67   	-186.77   	  8.32   	  40.69		 67.71   	 -66.12		
-22.89   	-186.16   	  8.48   	  15.26		 67.45   	 -71.21		
-24.72   	-186.16   	  8.55   	 -15.26		 67.16   	 -45.78		
-26.55   	-187.38   	  8.48   	 -30.52		 66.98   	 -45.78		
-27.77   	-188.29   	  8.36   	 -40.69		 66.80   	 -71.21		
-27.47   	-188.90   	  8.20   	 -35.61		 66.51   	 -66.12		
-26.25   	-188.60   	  8.06   	 -30.52		 66.25   	 -45.78		
-24.72   	-187.07   	  7.93   	  -5.09		 66.06   	 -45.78		
-23.19   	-185.55   	  7.91   	  15.26		 65.88   	 -45.78		
-21.97   	-183.72   	  7.98   	  40.69		 65.70   	 -40.69		
-21.67   	-182.19   	  8.14   	  61.04		 65.53   	 -55.95		
-21.67   	-180.36   	  8.38   	  76.30		 65.31   	 -55.95		
-21.67   	-178.22   	  8.69   	  71.21		 65.09   	 -50.86		
-21.67   	-176.39   	  8.97   	  61.04		 64.88   	 -50.86		
-21.67   	-174.87   	  9.22   	  30.52		 64.68   	 -35.61		
-22.28   	-173.65   	  9.34   	  -5.09		 64.54   	 -40.69		
-22.89   	-172.73   	  9.32   	 -45.78		 64.37   	 -61.04		
-23.50   	-171.81   	  9.14   	 -76.30		 64.13   	 -30.52		
-24.11   	-170.29   	  8.83   	 -86.47		 64.01   	 -40.69		
-24.72   	-169.07   	  8.48   	 -76.30		 63.85   	 -40.69		
-25.02   	-167.85   	  8.18   	 -55.95		 63.68   	 -15.26		
-25.33   	-166.93   	  7.96   	 -30.52		 63.62   	 -25.43		
-25.33   	-166.63   	  7.83   	   0.00		 63.52   	 -55.95		
-25.02   	-166.63   	  7.83   	  20.35		 63.30   	 -20.35		
-24.72   	-167.24   	  7.91   	  35.61		 63.21   	 -20.35		
-25.02   	-167.54   	  8.06   	  30.52		 63.13   	 -45.78		
-25.94   	-167.54   	  8.18   	  30.52		 62.95   	 -45.78		
-27.16   	-167.24   	  8.30   	  15.26		 62.77   	 -30.52		
-28.69   	-166.32   	  8.36   	   5.09		 62.64   	 -35.61		
-29.30   	-165.41   	  8.38   	  -5.09		 62.50   	 -40.69		
-28.69   	-164.49   	  8.36   	 -15.26		 62.34   	 -25.43		
-27.77   	-164.18   	  8.30   	 -15.26		 62.24   	 -25.43		
-26.86   	-163.88   	  8.24   	 -15.26		 62.14   	 -35.61		
-26.55   	-164.18   	  8.18   	 -10.17		 61.99   	 -30.52		
-27.16   	-164.79   	  8.14   	  -5.09		 61.87   	 -25.43		
-28.69   	-165.10   	  8.12   	  10.17		 61.77   	 -35.61		
-30.21   	-165.10   	  8.16   	  10.17		 61.63   	 -25.43		
-31.13   	-164.18   	  8.20   	  20.35		 61.53   	 -20.35		
-30.82   	-162.96   	  8.28   	  25.43		 61.44   	 -25.43		
-29.91   	-161.13   	  8.38   	  25.43		 61.34   	 -35.61		
-28.69   	-159.30   	  8.48   	  20.35		 61.20   	 -30.52		
-27.77   	-157.78   	  8.57   	  15.26		 61.08   	 -45.78		
-27.47   	-156.56   	  8.63   	   5.09		 60.89   	 -30.52		
-28.08   	-155.33   	  8.65   	  -5.09		 60.77   	 -15.26		
-29.60   	-154.11   	  8.63   	 -10.17		 60.71   	 -25.43		
-31.43   	-153.50   	  8.59   	 -10.17		 60.61   	 -35.61		
-32.65   	-152.89   	  8.55   	 -10.17		 60.47   	 -10.17		
-32.35   	-151.67   	  8.50   	 -10.17		 60.43   	 -15.26		
-30.21   	-149.54   	  8.46   	   0.00		 60.37   	 -15.26		
-27.47   	-146.79   	  8.46   	   0.00		 60.30   	 -10.17		
-25.33   	-144.35   	  8.46   	   5.09		 60.26   	 -30.52		
-24.72   	-142.52   	  8.48   	  10.17		 60.14   	 -25.43		
-25.33   	-141.30   	  8.52   	  10.17		 60.04   	 -10.17		
-26.25   	-140.38   	  8.57   	  15.26		 60.00   	 -20.35		
-25.63   	-138.85   	  8.63   	  10.17		 59.92   	 -20.35		
-24.41   	-136.72   	  8.67   	  10.17		 59.84   	 -10.17		
-22.89   	-134.58   	  8.71   	   5.09		 59.80   	 -20.35		
-22.28   	-133.06   	  8.73   	   5.09		 59.71   	 -25.43		
-22.89   	-132.14   	  8.75   	   0.00		 59.61   	 -15.26		
-24.11   	-131.53   	  8.75   	  -5.09		 59.55   	 -10.17		
-25.02   	-130.62   	  8.73   	   0.00		 59.51   	 -15.26		
-25.02   	-129.39   	  8.73   	   0.00		 59.45   	 -10.17		
-24.72   	-128.17   	  8.73   	   5.09		 59.41   	 -10.17		
-24.41   	-127.26   	  8.75   	   5.09		 59.37   	 -20.35		
-24.11   	-127.26   	  8.77   	  10.17		 59.29   	 -15.26		
-23.80   	-127.87   	  8.81   	  10.17		 59.23   	  -5.09		
-23.50   	-127.87   	  8.85   	  10.17		 59.21   	 -25.43		
-22.89   	-127.56   	  8.89   	   5.09		 59.10   	 -25.43		
-21.97   	-125.73   	  8.91   	   5.09		 59.00   	   0.00		
-21.36   	-123.60   	  8.93   	   5.09		 59.00   	 -15.26		
-20.75   	-121.46   	  8.95   	   0.00		 58.94   	 -25.43		
-20.45   	-120.24   	  8.95   	   0.00		 58.84   	 -10.17		
-20.45   	-119.32   	  8.95   	   0.00		 58.80   	  10.17		
-19.84   	-118.10   	  8.95   	   0.00		 58.84   	 -15.26		
-18.92   	-116.58   	  8.95   	   0.00		 58.78   	 -30.52		
-17.40   	-113.22   	  8.95   	   0.00		 58.66   	 -15.26		
-13.43   	-107.12   	  8.95   	   5.09		 58.60   	  -5.09		
 -5.80   	-96.74   	  8.97   	   5.09		 58.58   	  -5.09		
  4.88   	-81.79   	  8.99   	   5.09		 58.56   	 -10.17		
 17.70   	-65.31   	  9.01   	   5.09		 58.51   	 -20.35		
 30.52   	-51.88   	  9.03   	   5.09		 58.43   	 -20.35		
 41.50   	-43.64   	  9.05   	   5.09		 58.35   	   5.09		
 50.05   	-36.32   	  9.07   	   5.09		 58.37   	  -5.09		
 56.46   	-21.36   	  9.09   	   5.09		 58.35   	 -35.61		
 61.95   	  7.63   	  9.11   	   5.09		 58.21   	 -20.35		
 69.27   	 47.00   	  9.14   	   5.09		 58.13   	  10.17		
 81.48   	 83.92   	  9.16   	   0.00		 58.17   	 -15.26		
 98.88   	102.84   	  9.16   	   5.09		 58.11   	 -20.35		
117.80   	 97.96   	  9.18   	   0.00		 58.03   	 -20.35		
130.31   	 74.46   	  9.18   	   0.00		 57.94   	 -10.17		
128.78   	 45.47   	  9.18   	   0.00		 57.90   	   5.09		
110.78   	 19.53   	  9.18   	 -10.17		 57.92   	 -10.17		
 81.48   	 -3.36   	  9.14   	  -5.09		 57.88   	 -30.52		
 48.22   	-28.69   	  9.11   	 -10.17		 57.76   	 -25.43		
 18.31   	-60.12   	  9.07   	  -5.09		 57.66   	   5.09		
 -4.58   	-93.38   	  9.05   	   0.00		 57.68   	   5.09		
-20.14   	-119.02   	  9.05   	   5.09		 57.70   	 -30.52		
-28.38   	-131.53   	  9.07   	  10.17		 57.58   	 -30.52		
-30.52   	-133.36   	  9.11   	  15.26		 57.46   	  20.35		
-29.30   	-132.14   	  9.18   	  25.43		 57.54   	 -10.17		
-28.38   	-133.97   	  9.28   	  25.43		 57.50   	 -50.86		
-29.30   	-138.55   	  9.38   	  25.43		 57.29   	   5.09		
-32.35   	-142.82   	  9.48   	  30.52		 57.31   	  10.17		
-36.01   	-143.43   	  9.60   	  25.43		 57.35   	 -30.52		
-38.45   	-142.52   	  9.70   	  20.35		 57.23   	 -20.35		
-39.37   	-142.82   	  9.79   	  10.17		 57.15   	  -5.09		
-39.37   	-145.26   	  9.83   	  10.17		 57.13   	 -30.52		
-38.76   	-148.01   	  9.87   	   0.00		 57.01   	   5.09		
-38.45   	-148.93   	  9.87   	   0.00		 57.03   	   0.00		
-38.15   	-147.40   	  9.87   	  -5.09		 57.03   	 -50.86		
-38.45   	-144.35   	  9.85   	 -10.17		 56.83   	 -10.17		
-38.76   	-141.91   	  9.81   	   0.00		 56.79   	  15.26		
-38.76   	-140.38   	  9.81   	   0.00		 56.85   	 -15.26		
-37.23   	-139.16   	  9.81   	  10.17		 56.79   	 -25.43		
-35.10   	-137.33   	  9.85   	  15.26		 56.68   	 -20.35		
-32.96   	-135.50   	  9.91   	  20.35		 56.60   	 -10.17		
-31.74   	-134.28   	  9.99   	  20.35		 56.56   	  -5.09		
-32.04   	-136.11   	 10.07   	  25.43		 56.54   	 -30.52		
-32.04   	-144.04   	 10.17   	  15.26		 56.42   	 -30.52		
-28.99   	-159.61   	 10.23   	  15.26		 56.30   	  10.17		
-18.01   	-177.00   	 10.29   	  10.17		 56.34   	   0.00		
  7.32   	-180.05   	 10.34   	  10.17		 56.34   	 -25.43		
 50.05   	-146.48   	 10.38   	   0.00		 56.24   	 -25.43		
109.56   	-55.85   	 10.38   	  -5.09		 56.13   	  -5.09		
173.95   	 96.13   	 10.36   	 -10.17		 56.11   	   0.00		
223.69   	291.44   	 10.32   	  -5.09		 56.11   	  -5.09		
235.90   	495.91   	 10.29   	   0.00		 56.09   	 -25.43		
193.48   	681.15   	 10.29   	   5.09		 55.99   	 -25.43		
 86.36   	837.10   	 10.32   	  25.43		 55.89   	 -30.52		
-297.24   	992.74(R)	 10.42   	  35.61		 55.77   	 -20.35		
-517.27   	915.83   	 10.56   	  35.61		 55.69   	 -20.35		
-695.50   	690.00   	 10.70   	  35.61		 55.61   	 -20.35		
-786.74   	350.34   	 10.84   	  25.43		 55.52   	 -10.17		
-773.32   	 10.07   	 10.95   	  20.35		 55.48   	 -15.26		
-672.91   	-198.97   	 11.03   	  10.17		 55.42   	 -25.43		
-521.85   	-212.71   	 11.07   	   0.00		 55.32   	 -15.26		
-358.28   	-73.55   	 11.07   	  -5.09		 55.26   	   0.00		
-210.27   	103.45   	 11.05(E)	   0.00		 55.26   	  -5.09		
-94.30   	208.13   	 11.05   	   5.09		 55.24   	 -30.52		
-19.53   	201.11   	 11.07   	  15.26		 55.12   	 -20.35		
 13.43   	118.10   	 11.13   	  25.43		 55.04   	   0.00		
 14.65   	 27.47   	 11.23   	  35.61		 55.04   	 -15.26		
  2.44   	-24.11   	 11.37   	  50.86		 54.97   	 -25.43		
 -5.80   	-30.21   	 11.58   	  61.04		 54.87   	 -20.35		
 -3.97   	-14.34   	 11.82   	  81.38		 54.79   	 -15.26		
  3.36   	 -2.75   	 12.15   	 106.82		 54.73   	 -10.17		
  9.46   	 -6.41   	 12.57   	 127.16		 54.69   	 -25.43		
 11.29   	-19.84   	 13.08   	 152.59		 54.59   	 -25.43		
 10.99   	-31.43   	 13.69   	 198.37		 54.49   	   0.00		
 12.51   	-33.57   	 14.49   	 254.32		 54.49   	  -5.09		
 16.48   	-28.08   	 15.50   	 269.58		 54.47   	 -15.26		
 22.28   	-20.14   	 16.58   	 249.24		 54.40   	 -35.61		
 27.47   	-14.95   	 17.58   	 228.89		 54.26   	 -25.43		
 29.60   	-13.43   	 18.49   	 162.77		 54.16   	   5.09		
 25.63   	-14.95   	 19.15   	  86.47		 54.18   	 -50.86		
 22.28   	-14.34   	 19.49   	  81.38		 53.98   	 -25.43		
 20.45   	-12.51   	 19.82   	 116.99		 53.88   	 -15.26		
 20.45   	 -9.46   	 20.28   	 172.94		 53.81   	 -25.43		
 21.97   	 -5.80   	 20.98   	 223.80		 53.71   	 -10.17		
 24.41   	 -1.83   	 21.87   	 274.67		 53.67   	 -25.43		
 27.16   	  2.75   	 22.97   	 320.45		 53.57   	 -20.35		
 29.91   	  7.63   	 24.25   	 340.79		 53.49   	   0.00		
 33.57   	 13.12   	 25.62   	 340.79		 53.49   	 -15.26		
 37.54   	 18.62   	 26.98   	 315.36		 53.43   	 -25.43		
 40.89   	 23.80   	 28.24   	 284.84		 53.33   	   0.00		
 43.64   	 28.99   	 29.38   	 249.24		 53.33   	 -15.26		
 44.56   	 33.57   	 30.38   	 223.80		 53.27   	 -10.17		
 44.25   	 38.15   	 31.27   	 203.46		 53.22   	 -20.35		
 43.64   	 43.03   	 32.09   	 157.68		 53.14   	 -61.04		
 43.33   	 47.91   	 32.72   	 111.90		 52.90   	 -25.43		
 44.25   	 53.10   	 33.16   	 101.73		 52.80   	  15.26		
 46.39   	 57.68   	 33.57   	 122.07		 52.86   	 -20.35		
 49.13   	 61.95   	 34.06   	 127.16		 52.78   	 -40.69		
 52.19   	 66.53   	 34.57   	 111.90		 52.61   	 -30.52		
 54.93   	 71.72   	 35.02   	  81.38		 52.49   	 -35.61		
 57.37   	 77.82   	 35.34   	  50.86		 52.35   	 -25.43		
 58.90   	 84.23   	 35.54   	  30.52		 52.25   	 -20.35		
 60.12   	 90.64   	 35.67   	  15.26		 52.17   	 -15.26		
 61.34   	 96.44   	 35.73   	   5.09		 52.11   	 -10.17		
 66.22   	109.56   	 35.75   	  15.26		 52.06   	 -15.26		
 70.19   	118.41   	 35.81   	  20.35		 52.00   	 -10.17		
 74.77   	129.39   	 35.89   	  35.61		 51.96   	  -5.09		
 79.04   	141.60   	 36.03   	  55.95		 51.94   	   0.00		
 83.01   	154.72   	 36.26   	  76.30		 51.94   	  -5.09		
 87.28   	168.46   	 36.56   	  71.21		 51.92   	 -15.26		
 91.86   	183.72   	 36.85   	  71.21		 51.86(D)	   0.00		
 97.35   	201.11   	 37.13   	  61.04		 51.86   	  20.35		
103.76   	220.64   	 37.38   	  55.95		 51.94   	  25.43		
110.47   	242.61   	 37.60   	  45.78		 52.04   	  25.43		
116.27   	265.50   	 37.78   	  25.43		 52.15   	  55.95		
121.77   	290.22   	 37.88   	  20.35		 52.37   	 111.90		
127.56   	317.08   	 37.97   	  25.43		 52.82   	 167.85		
135.50   	346.68   	 38.07   	  30.52		 53.49   	 269.58		
145.26   	379.94   	 38.19   	  55.95		 54.57   	 437.43		
156.56   	415.95   	 38.41   	  76.30		 56.32   	 610.37		
167.24   	453.49   	 38.72   	 101.73		 58.76   	 696.84		
176.09   	491.94   	 39.12   	 101.73		 61.55   	 701.93		
182.80   	530.70   	 39.53   	  91.56		 64.35   	 615.46		
188.60   	570.37   	 39.90   	  71.21		 66.82   	 447.61		
193.79   	610.35   	 40.18   	  40.69		 68.61   	 264.50		
198.67   	650.02   	 40.35   	  25.43		 69.66   	 116.99		
202.33   	687.56   	 40.45   	  15.26		 70.13   	  20.35		
204.16   	720.83   	 40.51   	  10.17		 70.21   	  50.86		
203.55   	748.29   	 40.55   	  25.43		 70.42   	 147.51		
201.11   	767.82   	 40.65   	  40.69		 71.01   	 239.06		
196.23   	777.89   	 40.81   	  61.04		 71.96   	 310.27		
188.90   	776.37   	 41.06   	  76.30		 73.20   	 350.97		
178.22   	761.72   	 41.36   	  86.47		 74.61   	 361.14		
163.88   	732.73   	 41.71   	  86.47		 76.05   	 325.53		
147.09   	690.31   	 42.05   	  86.47		 77.35   	 254.32		
128.78   	635.68   	 42.40   	  81.38		 78.37   	 223.80		
111.08   	571.29   	 42.73   	  76.30		 79.27   	 223.80		
 94.91   	499.57   	 43.03   	  71.21		 80.16   	 188.20		
 79.96   	423.89   	 43.32   	  66.12		 80.92   	 162.77		
 65.31   	347.29   	 43.58   	  55.95		 81.57   	 183.11		
 50.66   	273.13   	 43.80   	  45.78		 82.30   	 198.37		
 36.01   	202.94   	 43.99   	  35.61		 83.09   	 188.20		
 21.97   	138.55   	 44.13   	  30.52		 83.85   	 183.11		
 10.07   	 80.57   	 44.25   	  25.43		 84.58   	 152.59		
  0.61   	 29.30   	 44.35   	  15.26		 85.19   	 111.90		
 -7.32   	-15.56   	 44.41   	  10.17		 85.64   	 127.16		
-14.04   	-54.93   	 44.46   	  10.17		 86.14   	 127.16		
-19.84   	-88.81   	 44.50(S)	   0.00		 86.65   	  86.47		
-25.33   	-117.49   	 44.50   	 -10.17		 87.00   	  76.30		
-29.60   	-140.69   	 44.46   	 -15.26		 87.30   	 111.90		
-33.26   	-158.39   	 44.39   	 -20.35		 87.75   	 106.82		
-35.71   	-171.81   	 44.31   	 -25.43		 88.18   	  76.30		
-38.15   	-181.88   	 44.21   	 -35.61		 88.48   	  61.04		
-40.28   	-190.12   	 44.07   	 -40.69		 88.73   	  71.21		
-41.81   	-198.06   	 43.91   	 -45.78		 89.01   	  66.12		
-43.33   	-205.99   	 43.72   	 -61.04		 89.28   	  50.86		
-45.17   	-213.01   	 43.48   	 -71.21		 89.48   	  50.86		
-46.69   	-217.90   	 43.19   	 -91.56		 89.68   	  50.86		
-47.61   	-219.73   	 42.83   	-111.90		 89.89   	  61.04		
-47.91   	-218.81   	 42.38   	-127.16		 90.13   	  61.04		
-46.69   	-216.37   	 41.87   	-142.42		 90.38   	  30.52		
-45.17   	-213.93   	 41.30   	-147.51		 90.50   	  10.17		
-43.64   	-212.10   	 40.71   	-167.85		 90.54   	   5.09		
-42.72   	-211.49   	 40.04   	-172.94		 90.56(S)	   0.00		
-43.33   	-211.49   	 39.35   	-188.20		 90.56   	 -15.26		
-44.56   	-210.88   	 38.60   	-213.63		 90.50   	 -40.69		
-45.47   	-209.05   	 37.74   	-228.89		 90.34   	 -50.86		
-45.78   	-205.99   	 36.83   	-152.59		 90.13   	 -66.12		
-45.17   	-202.64   	 36.22   	   0.00		 89.87   	 -71.21		
-43.03   	-199.58   	 36.22   	  -5.09		 89.58   	 -45.78		
-40.59   	-197.75   	 36.20   	-239.06		 89.40   	 -55.95		
-38.45   	-196.53   	 35.24   	-503.56		 89.18   	 -71.21		
-36.93   	-195.31   	 33.22   	-712.10		 88.89   	 -61.04		
-36.01   	-193.48   	 30.38   	-788.40		 88.65   	 -86.47		
-35.71   	-190.73   	 27.22   	-727.36		 88.30   	 -81.38		
-35.10   	-187.99   	 24.31   	-579.86		 87.98   	 -66.12		
-33.87   	-185.55   	 21.99   	-437.43		 87.71   	-111.90		
-32.65   	-183.72   	 20.24   	-320.45		 87.26   	-137.33		
-31.13   	-182.50   	 18.96   	-228.89		 86.71   	-116.99		
-29.91   	-181.27   	 18.05   	-152.59		 86.25   	-122.07		
-28.69   	-180.05   	 17.44   	-101.73		 85.76   	-132.25		
-27.77   	-178.83   	 17.03   	 -61.04		 85.23   	-132.25		
-26.55   	-178.22   	 16.79   	 -50.86		 84.70   	-122.07		
-25.02   	-177.31   	 16.58   	 -86.47		 84.21   	-111.90		
-24.11   	-176.09   	 16.24   	-137.33		 83.76   	-142.42		
-23.80   	-174.26   	 15.69   	-183.11		 83.19   	-172.94		
-24.11   	-172.73   	 14.95   	-223.80		 82.50   	-178.03		
-24.41   	-172.12   	 14.06   	-244.15		 81.79   	-167.85		
-24.11   	-172.73   	 13.08   	-254.32		 81.12   	-162.77		
-23.50   	-173.95   	 12.07   	-249.24		 80.47   	-172.94		
-23.19   	-175.48   	 11.07   	-239.06		 79.78   	-178.03		
-23.19   	-176.09   	 10.11   	-213.63		 79.06   	-147.51		
-24.11   	-176.09   	  9.26   	-188.20		 78.47   	-147.51		
